"Saatcioglu, 1999, Specimen RC-1"	
-110.78 	-21.84 
-107.20 	-18.70 
-107.02 	-20.08 
-107.04 	-19.56 
-104.85 	-16.64 
-103.80 	-14.47 
-103.22 	-13.07 
-98.84 	-7.93 
-91.78 	-2.22 
-90.21 	-0.18 
-86.23 	1.14 
-81.35 	5.40 
-77.51 	9.70 
-76.22 	10.25 
-70.21 	12.30 
-65.57 	15.00 
-60.49 	17.52 
-54.34 	21.28 
-45.42 	24.43 
-42.51 	25.99 
-37.42 	28.01 
-30.62 	29.87 
-26.98 	31.52 
-23.00 	32.40 
-16.60 	34.78 
-12.56 	35.04 
-12.25 	35.50 
-11.03 	32.67 
-11.03 	32.50 
-11.01 	32.46 
-11.01 	32.39 
-11.00 	32.32 
-11.00 	32.36 
-11.00 	32.32 
-10.96 	32.44 
-10.84 	32.35 
-10.82 	32.35 
-10.82 	32.49 
-10.79 	32.57 
-10.77 	32.40 
-10.77 	32.54 
-10.79 	32.19 
-10.79 	32.40 
-10.79 	32.54 
-10.81 	32.71 
-10.79 	32.36 
-10.79 	32.36 
-10.74 	32.48 
-10.79 	32.40 
-10.76 	32.36 
-10.76 	32.50 
-10.76 	32.64 
-10.74 	32.37 
-10.76 	32.19 
-10.76 	32.36 
-10.72 	32.10 
-10.74 	32.30 
-10.76 	32.40 
-10.76 	32.19 
-10.74 	32.37 
-10.74 	32.17 
-10.72 	32.48 
-10.74 	32.24 
-10.76 	32.47 
-10.76 	32.16 
-10.74 	32.34 
-10.76 	32.33 
-10.74 	32.44 
-9.00 	35.89 
-7.09 	37.40 
-4.78 	39.59 
1.54 	40.34 
2.99 	41.64 
9.81 	43.48 
12.16 	45.00 
19.58 	46.43 
24.54 	48.23 
31.69 	50.30 
41.41 	52.14 
48.04 	53.65 
51.02 	54.54 
57.31 	56.58 
63.53 	57.09 
69.20 	58.37 
73.35 	59.45 
77.81 	60.51 
85.58 	62.09 
88.96 	63.00 
98.07 	64.83 
98.14 	62.33 
106.48 	64.02 
114.25 	65.46 
117.81 	65.79 
119.36 	65.69 
119.41 	65.32 
119.43 	65.18 
119.43 	65.08 
119.45 	64.88 
121.48 	65.68 
121.62 	65.53 
121.60 	65.42 
123.45 	65.92 
123.46 	65.65 
125.32 	66.14 
125.38 	65.88 
125.38 	65.74 
125.38 	65.43 
125.38 	65.29 
125.41 	65.13 
125.41 	65.03 
125.39 	64.84 
124.53 	45.04 
124.26 	43.37 
124.20 	43.15 
124.10 	42.66 
123.45 	39.05 
122.89 	35.72 
121.72 	33.70 
118.86 	28.98 
116.28 	24.16 
110.87 	18.73 
105.58 	12.82 
104.72 	12.28 
100.89 	9.84 
98.21 	7.21 
97.19 	6.84 
94.49 	4.07 
90.90 	1.26 
89.83 	-0.15 
87.08 	-1.46 
83.51 	-4.08 
81.45 	-5.25 
78.46 	-6.99 
73.26 	-10.06 
73.21 	-10.31 
69.42 	-11.60 
65.85 	-14.00 
65.56 	-14.60 
57.67 	-17.76 
56.38 	-19.16 
48.23 	-22.16 
46.56 	-23.35 
35.05 	-27.17 
32.31 	-28.29 
25.40 	-30.08 
24.61 	-30.42 
18.03 	-32.40 
15.22 	-34.00 
11.81 	-34.64 
5.95 	-35.80 
4.28 	-37.99 
-5.29 	-40.28 
-11.69 	-42.35 
-18.90 	-44.01 
-25.54 	-45.57 
-26.55 	-46.62 
-30.52 	-47.99 
-39.03 	-49.07 
-44.23 	-50.00 
-46.42 	-51.33 
-52.55 	-54.19 
-61.11 	-56.49 
-72.43 	-59.03 
-80.79 	-61.29 
-82.37 	-58.40 
-82.34 	-57.78 
-86.71 	-58.27 
-95.76 	-60.57 
-99.82 	-61.01 
-101.91 	-61.10 
-106.63 	-62.06 
-110.24 	-62.49 
-113.67 	-62.61 
-116.69 	-62.68 
-121.70 	-63.37 
-126.85 	-63.56 
-126.87 	-63.39 
-126.85 	-62.76 
-126.87 	-62.43 
-126.89 	-61.95 
-126.89 	-61.57 
-121.58 	-34.06 
-119.56 	-29.71 
-116.79 	-26.62 
-112.35 	-18.16 
-109.07 	-14.61 
-105.82 	-12.96 
-100.92 	-5.98 
-91.54 	1.09 
-88.00 	4.99 
-84.75 	7.25 
-79.18 	11.93 
-66.56 	19.45 
-63.14 	21.53 
-51.48 	26.40 
-40.47 	29.77 
-37.82 	30.61 
-34.12 	31.45 
-29.53 	33.73 
-25.40 	35.01 
-21.85 	35.82 
-19.35 	36.61 
-13.08 	38.41 
-9.19 	39.74 
2.27 	41.03 
4.28 	43.19 
15.10 	45.37 
23.37 	46.84 
29.38 	48.86 
43.54 	51.72 
53.90 	54.38 
62.96 	56.52 
72.09 	58.15 
75.85 	59.61 
90.27 	62.66 
101.52 	64.66 
105.43 	62.90 
105.44 	62.04 
105.48 	61.12 
110.18 	63.06 
110.22 	62.52 
115.11 	63.33 
115.12 	62.95 
118.14 	63.77 
120.55 	63.84 
120.57 	63.46 
124.81 	64.48 
126.22 	64.35 
126.31 	64.20 
126.29 	64.09 
126.32 	63.65 
126.25 	54.96 
124.12 	35.87 
120.78 	26.39 
111.49 	15.31 
104.27 	7.51 
100.81 	4.56 
92.01 	-2.32 
82.07 	-8.65 
78.83 	-10.93 
70.97 	-14.92 
62.86 	-18.85 
60.41 	-19.80 
48.97 	-24.21 
44.79 	-26.26 
32.35 	-30.49 
21.92 	-33.92 
12.19 	-36.85 
2.22 	-39.52 
-5.78 	-41.16 
-15.72 	-43.37 
-19.66 	-45.48 
-33.00 	-47.51 
-43.94 	-51.03 
-58.29 	-53.83 
-65.28 	-55.65 
-66.12 	-55.19 
-69.83 	-57.20 
-86.25 	-59.47 
-94.76 	-62.51 
-97.32 	-61.57 
-106.04 	-62.33 
-111.52 	-61.07 
-115.57 	-61.23 
-115.57 	-60.57 
-115.55 	-60.16 
-115.53 	-58.02 
-123.46 	-62.65 
-126.52 	-62.65 
-126.52 	-62.06 
-126.54 	-61.61 
-126.56 	-61.42 
-126.54 	-61.03 
-126.54 	-60.34 
-126.56 	-60.17 
-126.47 	-51.99 
-125.89 	-43.04 
-125.25 	-39.15 
-120.13 	-30.28 
-117.48 	-24.76 
-114.43 	-20.77 
-110.90 	-15.04 
-105.58 	-9.65 
-97.38 	-0.63 
-92.41 	3.84 
-83.23 	10.69 
-77.36 	15.30 
-70.07 	19.19 
-63.68 	22.81 
-57.61 	26.04 
-46.19 	30.06 
-35.55 	33.42 
-26.19 	36.30 
-15.68 	39.15 
-6.40 	41.37 
8.30 	44.62 
20.87 	47.26 
29.71 	48.92 
38.53 	50.78 
47.87 	52.49 
55.83 	54.07 
60.34 	55.62 
70.71 	57.04 
77.55 	58.47 
83.48 	59.47 
93.07 	60.56 
97.17 	61.49 
117.36 	63.57 
118.33 	65.01 
119.72 	62.82 
122.95 	62.53 
126.29 	62.81 
126.34 	62.62 
128.77 	63.07 
128.77 	62.96 
133.23 	63.53 
135.61 	63.35 
135.64 	62.87 
135.76 	62.72 
138.85 	63.41 
138.95 	63.08 
138.98 	62.88 
142.05 	63.54 
142.24 	63.08 
143.64 	63.03 
143.69 	62.73 
143.71 	62.62 
145.50 	62.97 
147.70 	63.22 
147.70 	63.01 
147.70 	62.91 
147.72 	62.70 
147.81 	62.23 
149.18 	62.93 
149.24 	62.70 
149.27 	62.56 
149.27 	62.39 
150.03 	62.93 
150.06 	62.80 
150.06 	62.63 
150.06 	62.45 
150.15 	57.05 
150.15 	49.58 
150.11 	47.50 
150.10 	47.29 
150.11 	47.12 
149.17 	39.78 
148.39 	33.90 
146.65 	29.59 
141.79 	20.46 
140.55 	18.14 
137.83 	16.17 
133.99 	12.38 
130.97 	8.49 
127.94 	5.71 
125.19 	2.14 
118.90 	-1.88 
117.54 	-3.76 
113.54 	-6.16 
107.56 	-11.02 
101.34 	-13.21 
101.10 	-14.49 
93.99 	-17.93 
93.42 	-18.19 
84.51 	-21.67 
75.04 	-25.48 
65.68 	-28.77 
61.86 	-30.07 
50.75 	-32.95 
47.82 	-33.90 
36.90 	-36.58 
25.56 	-38.78 
14.93 	-42.03 
2.70 	-44.79 
-5.93 	-46.65 
-15.61 	-48.86 
-30.22 	-51.11 
-43.76 	-53.38 
-51.09 	-55.20 
-63.09 	-56.19 
-63.39 	-56.79 
-69.79 	-59.02 
-79.72 	-60.98 
-85.33 	-60.15 
-94.00 	-59.98 
-100.29 	-60.05 
-107.11 	-60.47 
-112.57 	-60.89 
-118.67 	-61.47 
-126.80 	-62.03 
-134.22 	-63.65 
-136.83 	-62.65 
-141.53 	-62.59 
-141.58 	-62.36 
-141.49 	-62.12 
-141.48 	-62.12 
-144.84 	-62.11 
-146.66 	-61.91 
-150.45 	-61.82 
-150.47 	-61.48 
-150.47 	-61.24 
-150.49 	-60.96 
-150.50 	-60.75 
-150.49 	-60.44 
-150.50 	-60.31 
-146.70 	-29.74 
-137.60 	-17.70 
-130.90 	-8.86 
-121.58 	0.77 
-111.78 	8.49 
-107.06 	12.81 
-97.08 	19.26 
-87.71 	23.16 
-87.19 	23.93 
-80.11 	26.48 
-73.02 	29.72 
-63.94 	32.27 
-49.74 	35.70 
-39.35 	38.30 
-30.40 	40.38 
-21.06 	42.12 
-18.85 	39.96 
-18.85 	39.07 
-14.94 	39.89 
-14.92 	39.39 
-14.94 	39.07 
-12.82 	40.34 
-12.81 	40.10 
-12.79 	39.79 
