"Saatcioglu, 1999, Specimen RC-2"	
46.04	-5.7676
41.99	-7.9361
38.36	-9.7876
35.02	-11.3228
33.47	-12.1612
26.37	-15.2194
22.08	-17.4074
17.88	-20.141
12.47	-22.659
10.52	-23.6619
6.61	-25.5293
2.85	-27.5426
-2.5	-30.6412
-10.43	-35.2237
-15.18	-37.7458
-20.02	-39.9622
-27.6	-43.1778
-31.19	-45.1534
-34.53	-47.0487
-39.39	-49.4674
-45.49	-52.5943
-50.71	-54.9398
-56.89	-57.3482
-67.14	-60.0159
-74.36	-63.4479
-81.41	-65.0115
-87.64	-65.6731
-88.35	-65.386
-93.34	-65.4793
-99.27	-65.5408
-99.29	-64.754
-100.41	-64.7617
-100.42	-64.5933
-100.49	-64.2244
-100.46	-63.9396
-100.49	-63.6744
-100.48	-63.3928
-100.46	-63.1496
-100.53	-62.8507
-100.49	-62.6344
-100.44	-62.4965
-100.49	-62.3944
-100.49	-62.2944
-100.51	-62.1976
-100.49	-62.4344
-100.49	-62.1944
-100.44	-61.9765
-100.46	-61.8396
-100.56	-61.6855
-100.53	-61.6107
-100.56	-61.5455
-100.51	-61.4676
-100.7	-61.6077
-100.55	-61.5839
-100.46	-61.4596
-100.58	-61.2787
-100.65	-61.1498
-100.6	-61.2818
-100.56	-61.1655
-100.61	-61.3134
-100.6	-61.0718
-100.61	-60.9034
-100.58	-61.1387
-100.55	-60.9239
-100.6	-60.7218
-100.61	-61.0734
-100.56	-60.7855
-100.7	-60.9177
-100.61	-60.9034
-100.68	-60.7345
-100.6	-60.5918
-100.73	-60.6825
-100.68	-60.8445
-100.7	-60.6377
-100.6	-60.6618
-100.6	-60.5518
-100.53	-60.4007
-100.63	-60.6666
-100.61	-60.4834
-100.61	-60.2434
-100.67	-60.463
-100.65	-60.2898
-100.7	-60.3977
-100.63	-60.1766
-100.63	-60.3866
-100.58	-60.2787
-100.63	-59.9766
-100.63	-60.0766
-100.68	-60.0145
-100.7	-60.0177
-100.6	-60.1018
-100.63	-59.9766
-100.67	-60.013
-100.65	-59.9798
-100.48	-60.0528
-100.56	-59.8555
-100.58	-60.0287
-100.51	-60.0176
-100.67	-59.803
-100.53	-59.8907
-100.6	-60.0018
-100.55	-59.8539
-100.72	-59.7109
-100.55	-59.7139
-100.61	-59.6634
-100.58	-59.7587
-100.55	-59.8539
-100.58	-59.6187
-100.65	-59.5998
-99.2	-51.8925
-97.62	-45.4
-96.38	-42.9621
-94.86	-40.2107
-91.85	-34.9725
-90.12	-32.4275
-88.68	-30.9885
-87.3	-29.599
-86.09	-27.0965
-85.73	-26.6992
-84.95	-26.2351
-83.68	-24.9229
-82.01	-23.037
-81.3	-21.5539
-79.82	-20.8982
-78.8	-19.5657
-78.44	-19.3683
-77.34	-18.543
-76.34	-17.3836
-75.74	-16.428
-73.95	-15.2125
-72.76	-13.1227
-70.36	-12.2199
-69.07	-10.224
-66.99	-9.202
-66.64	-8.1861
-64.42	-7.3816
-62.11	-5.2525
-58.51	-1.6172
-54.67	0.4468
-53.48	1.5971
-52.08	2.311
-47.61	4.2963
-45.47	6.8089
-40.92	8.6075
-40.01	9.1633
-37.27	9.8422
-35.55	10.7778
-33.39	12.194
-33.13	12.9557
-29.64	14.2751
-29.15	14.8736
-26.66	15.3729
-24.5	17.8592
-21.06	18.821
-19.97	19.1358
-19.13	19.6805
-18.7	19.8895
-17.41	20.5764
-17.44	16.9916
-16.92	19.0351
-16.27	20.1093
-15.34	21.2485
-14.13	21.6927
-13.53	22.6089
-11.65	23.0206
-11	24.0149
-9.21	24.5821
-7.43	24.7577
-6.23	25.7503
-3.69	27.3278
-1.68	28.1304
-0.18	28.4711
0.13	28.6309
1.58	29.1036
2.61	29.6088
3.47	30.2368
5.87	31.242
7.14	32.3758
10.14	33.6072
10.95	33.8471
13.09	34.8105
15	35.2169
16.29	36.0439
17.65	36.4721
18.67	37.3557
21.75	38.5397
22.89	39.6526
25.66	40.3368
26.32	40.8626
30.37	42.1319
30.93	42.4917
35.17	44.8613
39.81	46.0847
43.54	47.4121
46.35	48.202
49.33	48.8889
50.52	49.2494
51.64	49.9486
53.61	51.0837
55.1	50.252
55.95	50.6979
56.5	51.3459
57.43	51.8746
59.24	52.0539
60.41	53.2809
63.44	54.105
64.27	54.3776
70.3	55.8903
73.26	58.1525
77.03	57.8936
80.79	59.3927
81.67	59.8429
86.56	60.7213
93.19	61.9454
93.42	62.122
94.68	61.4621
98.33	61.5917
99.57	61.7584
99.64	61.5895
100.05	61.4546
100.17	56.2336
99.67	48.0543
98.6	44.2045
96.88	41.7515
94.52	38.4167
94.3	38.0418
94.09	37.6284
91.59	34.5412
89.49	30.0073
88.01	29.2219
85.7	27.6444
84.7	25.5553
82.48	24.4119
82.12	23.1445
77.4	18.3626
73.85	15.5266
73.54	15.1272
69.08	12.2456
66.51	9.1153
64.7	7.3063
61.01	6.1368
56.26	1.7575
53.74	-0.0255
47.59	-3.1795
45.63	-3.9733
44.75	-4.3542
44.01	-4.8227
42.56	-5.3249
38.5	-7.6352
36	-8.7257
34.97	-8.9908
33.86	-9.9987
32.76	-10.415
31.38	-11.0462
30.45	-11.5752
28.68	-12.649
26.95	-13.4764
25.46	-14.2353
24.34	-14.7949
22.54	-15.3536
21.27	-16.1473
19.77	-16.7979
17.89	-17.5894
16.05	-18.8446
13.05	-19.9459
11.61	-21.007
9.66	-21.9399
8.44	-22.9656
4.35	-24.9919
2.51	-25.4272
-2.09	-26.9954
-6.41	-30.2686
-10.6	-31.081
-11.94	-32.226
-13.81	-32.806
-15.7	-34.3792
-20.92	-36.6266
-25.69	-38.8416
-27.64	-36.9543
-27.67	-38.6091
-30.12	-40.2719
-31.19	-41.1334
-34.91	-43.0396
-38.87	-44.3641
-40.37	-45.5344
-47.93	-47.9549
-49.47	-49.4014
-56.1	-50.7419
-58.49	-52.884
-63.63	-54.2854
-68.78	-55.5277
-71.71	-56.3052
-74.55	-57.5482
-78.82	-59.2589
-83.61	-60.6818
-91.47	-61.7921
-94.93	-62.2419
-95.65	-63.3162
-96.27	-62.2047
-99.77	-62.6302
-99.75	-62.277
-100.75	-62.3656
-100.75	-62.1256
-94.3	-39.7815
-91.79	-36.383
-89.67	-33.2159
-88.26	-32.1017
-84.7	-27.3953
-82.99	-24.8131
-80.58	-23.1893
-80.32	-22.8378
-79.27	-21.9506
-78.39	-20.3303
-76.96	-19.6524
-75.7	-18.3816
-74.95	-16.922
-73.5	-16.3808
-71.29	-14.1282
-70.04	-11.9988
-66.37	-9.933
-65.57	-8.4952
-62.52	-6.8081
-60.7	-4.4772
-57.84	-3.2001
-56.48	-1.4927
-53.12	0.4147
-49.97	1.6786
-47.5	4.0439
-45.38	6.3133
-40.16	7.8292
-36.58	10.4728
-35.08	11.8531
-30.62	13.428
-29.81	14.2478
-25.97	15.3835
-23.62	16.9304
-23.13	17.519
-19.18	18.7425
-18.23	20.6849
-12.6	22.8681
-11.89	23.252
-8.09	24.2818
-6.07	26.2159
-4.28	26.8532
-1.76	27.4976
-0.87	28.4004
1.72	28.886
2.27	29.3843
4.08	29.9147
4.77	30.9955
8.83	32.917
10.26	33.6964
13.79	34.6828
15.07	35.9182
19.53	36.7736
20.65	38.0933
24.53	38.9556
25.9	40.4853
30.37	41.6119
31.69	43.0935
38.6	44.9309
42.3	46.9635
47.21	48.6196
49.71	49.4298
54.76	50.5476
56.64	51.9483
63.72	54.0097
71.01	56.0736
76.28	57.1541
82.67	59.5821
90.56	61.0774
95.02	62.3762
96.35	60.5574
101.76	61.6858
101.79	61.1706
101.86	60.9817
101.84	60.6985
101.89	56.8864
98.38	40.1296
96.83	39.1336
95.21	36.1863
92.66	31.9912
90.18	29.877
86.49	25.2201
85.73	24.1392
79.83	19.4398
79.76	18.8786
78.31	18.3676
74.42	13.3775
70.11	9.76
60.19	3.2457
53.66	-0.1083
51.97	-1.4486
46.35	-3.998
42.67	-7.3072
34.6	-11.3601
32.54	-12.1702
25.25	-14.749
20.74	-18.1323
11.79	-20.4581
9.87	-22.9762
3.8	-25.3602
-3.74	-27.2202
-5.78	-29.7175
-10.07	-31.4059
-13.5	-32.5163
-17.01	-33.6994
-17.84	-35.5825
-22.59	-37.2744
-28.04	-39.6984
-32.57	-41.8446
-38.23	-43.4016
-41.44	-45.1
-43.42	-46.5729
-51.41	-48.8
-55.05	-50.024
-60.16	-51.361
-60.32	-51.5865
-64.45	-52.7263
-64.71	-52.9779
-68.38	-54.6
-69.19	-55.4131
-76.2	-57.8813
-81.73	-58.4824
-88.16	-60.8158
-90.28	-60.7029
-93.69	-62.3549
-94.81	-60.9828
-99.18	-61.6366
-99.8	-61.5649
-100.46	-61.4296
-100.44	-61.2165
-100.53	-60.9607
-100.56	-60.5455
-100.53	-60.2307
-95.48	-41.5492
-93.22	-38.9502
-90.48	-34.0347
-86.56	-28.9313
-84.06	-25.1234
-82.53	-24.3298
-80.04	-21.6932
-77.93	-18.357
-74.67	-16.5274
-74.48	-16.0471
-72.71	-15.1848
-69.85	-11.6285
-65.33	-8.2569
-63.63	-5.6354
-58.84	-2.74
-55.06	-0.9556
-52.91	1.8283
-46.95	4.542
-45.71	6.6005
-43.04	7.268
-39.72	8.6297
-38.78	10.0903
-33.01	12.8349
-28.6	14.5418
-26.12	16.9795
-19.9	20.147
-13.93	21.8547
-13.12	22.7847
-7.79	25.5
-6.47	26.4317
-0.92	28.1124
0.15	28.5941
2.47	29.2464
6.39	30.4554
9.88	33.3654
16.57	36.8788
24.13	38.9914
25.96	40.6249
36.29	44.7307
47.66	48.6217
60.48	52.2221
63.67	53.5218
72.33	55.5242
78.86	56.9752
79.52	57.7004
86.85	59.1474
92.9	60.4894
100.03	62.5814
100.79	61.082
107.01	61.8679
114.23	62.7304
114.45	62.2151
116.73	62.6454
119.36	62.7508
120.59	62.875
120.6	62.5965
120.6	62.4665
120.67	62.2976
120.69	62.1007
120.79	61.9765
120.78	61.8049
120.83	61.7028
120.95	61.5518
121	61.4597
120.91	61.2355
121.05	61.1175
121.02	60.9828
121.03	60.8044
121.1	60.7454
121.22	60.7044
121.29	60.6054
121.26	60.6007
121.36	60.4465
121.31	60.5086
121.33	60.3017
121.36	60.5165
121.5	60.3685
121.4	60.3828
121.48	60.2954
121.43	60.2475
121.62	60.0775
121.6	60.0343
121.62	60.0075
121.57	59.8896
121.67	59.7354
121.69	59.6385
121.6	59.7943
121.76	59.7496
121.72	59.6433
121.67	59.4654
121.52	54.2017
121.26	49.1307
120.71	44.0139
119.38	43.214
119.24	43.0619
118.85	42.0003
117.9	40.3603
116.86	37.756
114.37	35.0525
111.49	31.017
109.94	27.9418
108.2	26.9063
104.13	22.6116
101.57	20.1357
99.02	17.8412
96.05	15.3697
93.3	13.4829
90.8	11.4656
88.18	9.189
85.48	7.2094
82.19	5.3057
81.05	4.6441
78.86	2.6052
75.97	0.5246
72.28	-1.2338
70.09	-1.7232
68.08	-3.034
66.04	-4.2897
61.55	-6.4269
58.45	-7.8124
55.45	-9.022
53.16	-9.5583
51.93	-10.585
49.26	-11.5623
45.97	-12.7789
42.51	-13.7129
41.32	-14.4134
39.22	-15.0598
37.5	-15.9254
34.98	-16.5992
32.97	-17.6113
27.56	-19.8986
23.66	-20.964
21.55	-21.7224
18.62	-23.6723
14.1	-25.0875
10.14	-26.6128
4.16	-29.1624
-0.18	-30.5489
-6.43	-33.3418
-9.98	-34.2515
-13.13	-35.2769
-16.92	-37.0249
-18.94	-37.589
-20.51	-38.0108
-24.06	-40.0302
-27.29	-40.8581
-29.72	-42.0777
-32.19	-42.9537
-35.31	-44.5537
-39.18	-45.5838
-42.73	-46.7424
-46.81	-48.0856
-49.98	-49.113
-53.05	-49.9441
-56.91	-51.6314
-60.23	-52.6421
-63.89	-53.8469
-67.04	-54.8999
-70.21	-55.5759
-73.02	-56.2742
-75.98	-57.4662
-81.54	-58.9722
-84.3	-59.6516
-90.31	-61.1977
-100.46	-62.9796
-103.54	-62.9
-105.61	-62.7561
-108.59	-62.4
-111.61	-62
-116.59	-61.2429
-119.2	-60.8961
-119.4	-58.7
-119.4	-58.1
-119.6	-57.7
-119.2	-56.8
-119	-55.5
-118.4	-53.8
-118.2	-52.0461
-114.9	-43.8461
-114.1	-41.6393
-113.1	-39.4
-111.5	-35.6729
-108.6	-31.2361
-106.2	-27.8929
-104	-24.9229
-100.4	-20.7593
-96.2	-16.2
-90.2	-11
-86.6	-7.6
-84.7	-6.3
-80.3	-2.81
-73.1	1.7322
-72.5	2.4608
-64.8	6.872
-60.5	8.9644
-52	13.2
-47.8	14.9
-46.4	15.8
-43.3	16.6
-37.18	19.2
-28.93	22.2
-25	23.8
-21.1	25.3
-12.38	27.9
-9.6	28.5
-0.32	31.3
7.71	33.9
15.72	37.6724
16.65	38.9616
22.32	40.4611
28.16	42.7076
39.62	44.9243
48.33	48.1389
56	49.6459
61.27	50.7983
67.53	53.3782
74.3	54.8384
81.45	56.2178
85.05	55.691
86.36	56.9995
91.52	58.2
97.67	59.6969
101.65	60.5984
104.63	61.2808
106.87	60.1557
113.64	60.9171
120.84	61.9144
122.19	61.5074
122.27	61.31
122.41	61.0621
122.45	60.9584
122.45	60.7884
122.41	60.6421
122.19	52.5174
121.38	45.6296
120.41	43.7265
119.91	42.1276
119.19	40.084
114.88	33.2031
113.28	32.0501
108.2	25.9763
105.89	25.2305
100.43	18.6849
95.74	15.6605
91.82	11.9777
85.58	7.2253
79.03	2.9123
74.05	0.0485
72.26	-0.337
66.27	-4.083
61.87	-6.3058
57	-8.5642
49.71	-11.3502
44.32	-12.903
39.24	-15.2266
34.81	-16.4564
34.04	-16.8598
28.95	-19.3257
24.22	-20.8741
15.95	-23.7507
12.04	-24.998
7.92	-26.3491
3.72	-27.643
0.22	-28.8247
-4.47	-30.4073
-9.6	-32.8505
-18.61	-35.1561
-21.63	-35.9205
-25.19	-37.0414
-32.19	-39.3337
-35.7	-40.1062
-39.23	-41.3218
-43.61	-43.3633
-48.88	-44.3869
-53.74	-46.0945
-60.97	-47.8304
-71.81	-50.9412
-80.63	-53.6
-87.52	-55.1
-92.66	-56.2
-93.9	-56.4282
-99.79	-57.8033
-119	-58.8361
-118	-54
-117	-49.7
-113.3	-41.1
-111.1	-36
-109.2	-32.9
-105.61	-28
-105.63	-27.2
-105.59	-26.3
-104.85	-26.8
-103.1	-25.6
-101.7	-23.4
-97.75	-19.7
-95.62	-17.3
-94.58	-16
-90.64	-12.3
-85.75	-8
-82.15	-5
-79.8	-3.2
-76.41	-1.5
-72.65	0.9
-67.12	4.5
-63.08	6.9
-59.29	8.9
-55.2	11
-52.53	12
-50.31	13.2
-46.49	14.9
-41.8	16.2566
-38.35	18.1
-35.46	18.7523
-33.86	19.8687
-30.81	20.5275
-27.81	21.3885
-23.88	23.0487
-19.37	25.332
-13.99	26.4651
-12.12	27.2451
-9.31	28.496
-6.79	29.4
-2.85	30.7326
0.41	31.9858
7.94	34.5341
12.74	36.1343
21.22	38.3847
25.27	39.7942
29.87	41.3618
36.17	43.1215
44.66	45.5214
52.55	46.9542
55.72	47.6012
59.62	48.9146
63.65	50.2086
67.03	51.0983
71.44	52.8022
76.29	53.7456
86.73	55.8183
93.16	57.2607
99.41	58.4231
108.48	60.1307
108.92	58.9303
113.14	59.768
116.9	60.1523
117.19	59.5081
120.74	59.8286
120.69	59.6907
120.62	59.4997
120.53	53.3255
119.86	45.2197
118.95	42.6661
118.85	42.2403
118.66	41.4503
114.95	33.7342
110.77	28.9731
109.61	27.4395
102.48	20.59
98.97	17.7632
92.32	12.3272
82.29	4.8116
78.45	2.0999
70.99	-1.3996
63.53	-5.6906
57	-8.9742
45.91	-12.9585
40.74	-15.5463
35.09	-17.5115
30.69	-18.7768
27.25	-19.6383
25.65	-17.1348
24.8	-19.6511
24.25	-20.5293
18.29	-22.1053
15.71	-24.1692
13.98	-24.2467
12.76	-23.5125
12.67	-23.1469
12.5	-23.0342
12.54	-22.7178
12.47	-22.729
12.45	-22.4522
12.41	-22.3586
12.45	-22.3222
