"Graff, 2001, C5"	
5014	
34.41220959	172.3925437
35.0445958	162.9083533
33.78485565	154.5576096
33.12563075	146.233734
31.83234225	137.9657744
30.46692484	129.2709523
29.06963648	121.0949232
27.61363852	112.2606108
26.04525365	103.8489536
24.27390129	95.74298793
22.48577479	87.67661015
20.7010031	80.52132696
18.87765084	73.55023023
16.99726639	66.61896795
15.1420432	60.3597568
13.25159425	53.93104405
11.4315968	46.7427955
9.630050946	38.75423324
7.955988787	30.42611775
6.515087605	21.97673326
5.107734743	13.15154143
3.858059086	4.629827624
2.361803125	-4.493625445
1.212772479	-13.48045165
-0.202967463	-22.3788428
-1.246320825	-31.43340547
-2.459093304	-39.80312334
-3.822833325	-48.81941748
-5.218444275	-57.28273688
-7.103860951	-65.95930657
-8.886955226	-73.56659521
-10.78746867	-81.7404789
-12.55378876	-89.9964443
-14.41068939	-97.92878283
-16.26255775	-106.3149827
-18.08926484	-114.0048904
-19.92435903	-121.6165095
-21.79132416	-129.3397453
-23.60628934	-136.1993833
-25.38602876	-142.2546162
-27.2261552	-148.2322707
-29.06292681	-154.4874582
-31.03221436	-161.2784168
-32.87401822	-167.4148497
-34.6889834	-172.7709305
-34.07840362	-163.6532009
-32.26008359	-155.7217028
-30.47363451	-147.3507042
-28.66537899	-139.4471942
-26.92422014	-130.7827859
-25.2618999	-122.2458366
-23.71699884	-113.500033
-22.12009787	-105.4655922
-20.31687461	-97.27724583
-18.48513527	-89.39799117
-16.5846218	-81.44475254
-14.74281794	-73.22750697
-12.86075609	-66.23224101
-11.00553288	-59.69663507
-9.202309612	-52.27730441
-7.357150919	-44.2046718
-5.835733718	-35.78655397
-4.270703676	-27.00082495
-3.042834427	-18.39930898
-1.843481276	-9.69360807
-0.637418461	-0.70445097
0.655870037	8.148824745
1.809932931	17.35716056
3.061286003	26.06400186
4.309284244	34.99549402
5.743475788	43.90147633
7.207860819	52.12955191
9.032890494	60.19781057
10.8193396	67.07669225
12.66953054	74.2265582
14.44926998	81.66636146
16.28771899	89.16697644
18.13958734	97.16960162
19.99145572	104.6335502
21.91713041	112.8559495
23.76564393	120.6754456
25.56718979	127.8269314
27.39221949	134.8255342
29.24744267	141.9216287
31.07414979	149.1662693
32.86730854	155.5674927
34.69401565	161.4702613
34.52627395	152.3176988
33.19105003	144.0816188
31.81053585	135.647688
30.43169908	127.3845865
29.00924947	118.8215978
27.46267101	110.3913428
25.89596352	101.9991796
24.12964343	93.55949809
22.31803309	86.06845434
20.50810016	79.08730483
18.68307046	72.2752921
16.8915891	66.09776301
15.08165617	59.95961093
13.23314265	54.02146615
11.44669357	46.78947504
9.625018698	38.60189834
7.846956696	30.2010587
6.338958823	21.69423169
4.975218802	13.11142811
3.705414128	4.685760086
2.241029097	-4.342260095
1.055095299	-13.25092727
-0.355612395	-22.01615651
-1.321804595	-31.28525936
-2.616770509	-39.67979312
-3.809413997	-48.13704323
-5.319089286	-56.50523703
-7.016635268	-64.75937365
-8.918826155	-72.62092791
-10.70863007	-80.13957094
-12.5269501	-87.84957765
-14.37881846	-96.15134684
-16.26423516	-103.8992695
-18.03223267	-112.0731339
-19.86732686	-119.5020487
-21.66216305	-126.7488091
-23.49557981	-133.4790144
-25.38267392	-139.6472225
-27.2261552	-145.5776179
-29.06292681	-151.8622843
-30.9466661	-158.3953739
-32.76163128	-164.3556095
-34.57491904	-169.7687577
-36.38652939	-175.354293
-38.33233311	-179.423905
-40.17078214	-182.693596
-39.73968595	-174.0788814
-39.08381591	-165.4499967
-37.44162468	-157.2128619
-35.52433705	-149.3968602
-33.63724294	-141.5803882
-31.72834241	-133.5291699
-30.06769958	-125.2568186
-28.46576636	-116.7374143
-26.74473653	-108.5520258
-25.26693214	-100.3192096
-23.41338637	-92.42800467
-21.60680827	-85.22558832
-19.6744239	-78.04404719
-17.75378143	-71.45306548
-15.93881626	-64.66378857
-14.13559299	-59.13456099
-12.35753099	-53.6643186
-10.52075938	-46.67313325
-8.70411678	-38.96082268
-7.006570772	-30.64428373
-5.292250604	-22.05869724
-3.790962395	-13.62867904
-2.316512868	-5.305898437
-0.823611739	3.42768306
0.483096087	12.21874322
1.762965257	20.8005638
2.928770063	29.34104317
4.265671403	37.65031657
5.860894984	45.87552868
7.622182825	54.28535753
9.460631828	61.46352048
11.2537906	67.85204702
13.0503042	75.44059083
14.94746282	82.23146391
16.82281502	89.91297272
18.63442537	97.09198777
20.56010008	104.5842768
22.38177492	112.2415604
24.17996594	119.1668195
26.15093091	126.5760312
27.97260575	133.1822177
29.91505465	140.6108453
31.6981489	147.0833551
33.61879136	153.5956058
35.51594997	159.0769461
37.43994727	163.2821453
39.2783963	164.7773428
41.09839372	163.8145227
40.31503999	154.9247319
38.92949357	146.4582119
38.08407539	137.995213
36.55930334	129.7222054
35.16704724	121.4450943
33.49633992	112.9538303
31.97660013	104.6685669
30.37298947	96.59004301
28.69389506	88.43151416
26.75144619	80.45002746
24.95661001	73.94977945
23.05274173	67.61769031
21.02642201	61.10357224
19.22823099	56.09032155
17.37804005	51.38513633
15.5379136	45.88905725
13.61727114	39.6729937
11.59095142	32.16571417
9.797792647	24.73834235
7.974440388	16.83470981
6.157797768	8.749497412
4.453542122	0.247133053
2.70902844	-8.018451851
1.338578755	-16.36301275
-0.179483614	-24.7235902
-1.538191386	-33.0731422
-3.098189181	-41.44421599
-4.609541886	-49.73786247
-6.392636161	-58.03761863
-8.199214259	-65.24420123
-10.04269554	-71.85630425
-11.87778973	-78.8450576
-13.66591623	-86.26151684
-15.61507479	-93.60216645
-17.41997547	-100.8767527
-19.27687608	-108.1877368
-21.17738952	-115.5848463
-22.99738697	-122.3858162
-24.78383606	-128.9828443
-26.57196258	-134.4237437
-28.41376644	-139.8719575
-30.2270542	-145.4138385
-32.07892256	-150.8336676
-33.93917799	-156.5387533
-35.74072384	-161.7894521
-37.66975339	-167.0635642
-39.54678301	-171.8336235
-39.18110609	-162.8822898
-37.37117316	-154.700194
-35.54446607	-147.2617012
-33.74962988	-139.8601499
-31.96821305	-133.0913104
-30.4551829	-124.7848319
-28.7157015	-116.4070034
-27.06176833	-108.0242547
-25.34577075	-99.72412265
-23.63983768	-91.48303384
-21.6487437	-84.42938201
-19.84552043	-77.51002872
-18.05068424	-71.19461198
-16.21726749	-65.26687374
-14.33017337	-59.05946991
-12.54036943	-53.66685804
-10.76063002	-47.46539534
-8.907084218	-40.49686491
-7.030054622	-32.65251761
-5.310702206	-23.9858897
-3.707091544	-15.36147288
-2.316512868	-6.736906323
-0.632386213	1.546781133
0.699482878	9.876463484
2.004513314	18.3677867
3.489027337	26.76692441
5.074186397	35.36242062
6.895861265	43.94840527
8.76114895	51.55789134
10.62475922	58.19290416
12.44307925	63.69063612
14.25301218	69.74484761
16.10991279	76.13790533
18.00036174	82.51258337
19.91932679	89.42079286
21.90874333	96.03856219
23.68848277	102.8863101
25.5084802	109.2790827
27.33686473	115.2814289
29.20886208	121.6686741
31.06744013	127.4355078
33.07866308	133.6832948
34.88356376	139.314491
36.74381922	144.2938733
38.57723598	148.8876854
40.38045924	152.4999167
39.86884706	143.9506044
38.46484905	135.4329051
36.86627067	126.9056627
35.35491794	118.7970792
33.5735011	110.3508446
31.96150336	101.9888265
30.28911862	93.80882541
28.40705677	85.51549141
26.57867224	78.12324206
24.74357805	71.52383665
22.93532253	66.0986195
21.07338968	60.25176766
19.24668256	55.18812549
17.3444917	50.43009373
15.52784911	44.81142616
13.66088398	38.21988736
11.81908012	31.33449022
10.01585685	24.35709738
8.140504674	17.1008877
6.246700892	9.290455375
4.45857437	0.626533521
2.651996271	-7.755521794
1.133933876	-16.14691785
-0.471354175	-24.60227127
-1.721029832	-32.96031249
-3.180382616	-41.34122854
-4.894702784	-49.54747886
-6.620764864	-57.84009464
-8.420633298	-64.79399248
-10.35469509	-71.77549301
-12.16798285	-78.67708405
-13.9980448	-85.43641491
-15.80294548	-93.33627235
-17.59610425	-100.4751268
-19.44797261	-107.8550014
-21.29145389	-114.3252549
-23.198677	-122.3083141
-24.99686801	-128.9753388
-26.80512353	-135.7338343
-28.61673388	-141.7896192
-30.52395701	-149.0779312
-32.36576087	-154.9362262
-34.28640331	-160.2939074
-36.11478784	-165.4884764
-37.96497878	-170.3402725
-39.76149238	-173.812145
-41.54626408	-176.0280416
-43.33271316	-175.1326405
-45.21477503	-172.6833416
-47.07335305	-168.5136346
-48.88999567	-166.9329775
-50.76534785	-163.9732967
-52.56186145	-162.1175577
-54.37514921	-160.8384625
-56.24211434	-158.4851032
-58.12249879	-157.0566034
-59.95423813	-155.2947389
-61.74571949	-153.4398084
-60.52791476	-145.2690027
-59.47617429	-137.2021681
-58.07049884	-129.3429812
-56.12972739	-121.6317642
-54.45734265	-113.8665
-52.65411938	-106.8729859
-50.77373493	-99.01083561
-48.94535042	-92.13079146
-47.1186433	-85.27999068
-45.22987177	-78.62291404
-43.35451959	-71.47624401
-41.5697479	-65.23487714
-39.68097637	-58.70207121
-37.87943051	-52.79524065
-36.0996911	-48.68254698
-34.31659682	-45.65597371
-32.51001872	-42.1183794
-30.52731184	-39.07442857
-28.61170163	-35.11531209
-26.74976878	-30.23387532
-24.90293267	-26.1528121
-23.05609656	-21.86376499
-21.26293779	-17.78358281
-19.31713409	-14.03009744
-17.44513671	-10.08475995
-15.57817161	-6.354423644
-13.70785165	-2.234454765
-11.88617681	1.377867559
-9.933663419	5.16015561
-8.049924159	9.031251921
-6.255087972	13.21598859
-4.477025946	17.90444946
-2.623480173	22.85514753
-0.840385924	27.97604075
0.939353519	33.94655765
2.786189627	39.85826016
4.616251575	46.25697255
6.402700657	51.00338893
8.214311003	56.14072955
10.18024372	61.72326698
12.05559593	67.29537515
13.90578687	72.84654339
15.88849375	78.48879005
17.66823317	84.55018032
19.56371439	89.94867425
21.41558275	95.32904376
23.26577369	100.7901596
25.11093238	106.3335025
26.92925239	111.2726767
28.73415307	116.6085257
30.57092468	121.5237752
32.3976318	126.2133756
34.21091956	130.5416809
36.02756216	134.8981241
37.84420475	138.5661771
39.70949246	141.8740642
41.51439315	144.8986539
43.29413256	146.2785496
45.1443235	146.6500652
47.0398047	146.4637847
48.87825373	146.4267179
50.6999286	145.6694738
52.53334535	145.2151486
54.31643963	144.6164829
56.18340473	144.081811
58.05875693	143.5765384
59.84688346	142.7927844
61.65681639	142.528028
60.9170755	133.3118971
59.29669068	125.3449906
57.84572497	117.6298663
56.29914651	109.4879262
54.51269743	101.4022489
52.63399039	94.00123673
50.76702526	86.50597186
48.89502791	79.68418103
46.95761129	72.23062869
45.02858175	65.1775598
43.20690688	58.94309397
41.3416192	53.01154533
39.36897681	47.45755899
37.57581804	42.33475834
35.76420769	38.3187848
33.87879099	34.96263539
32.08563222	31.70813003
30.22034454	27.92227292
28.4204761	23.94964243
26.57028516	20.25796595
24.77712639	16.78193974
22.92525804	13.35599122
21.13713151	9.819900584
19.18965039	6.423877841
17.3545562	2.710024748
15.40036541	-0.705763129
13.49985194	-4.174451531
11.62617718	-7.241098614
9.831340993	-10.19862544
7.922440467	-13.86613091
6.134313944	-17.54669821
4.331090677	-21.34349021
2.454061056	-25.28511096
0.501547689	-29.74001278
-1.308385267	-33.63427863
-3.182060032	-38.55569983
-5.085928309	-43.05510035
-6.87908708	-47.28276635
-8.722568356	-51.11341458
-10.64992048	-55.17706536
-12.55714359	-59.18012295
-14.34527012	-63.31673066
-16.19210622	-66.99401321
-18.05068424	-70.65936534
-19.94784288	-74.59933636
-21.90874333	-78.48215285
-23.81596647	-82.54634666
-25.72822182	-86.56061395
-27.55660635	-90.24977293
-29.34473285	-94.07438487
-31.12614971	-97.08964361
-33.05853409	-101.3335843
-34.84330575	-104.5757975
-36.73543214	-107.8503751
-38.5688489	-111.0679405
-40.42910436	-114.1013773
-42.33800488	-117.2259119
-44.31903435	-120.0517955
-46.23632198	-123.4114307
-48.07980326	-125.5812879
-49.86792975	-128.0530057
-51.70134653	-130.0127024
-53.621989	-131.8398092
-55.53759919	-133.735118
-57.39617723	-135.1042925
-59.20443275	-136.2256352
-61.00933343	-137.3359109
-60.33165696	-128.5258389
-58.63075612	-120.3100452
-56.62121058	-113.1262333
-54.83643889	-105.7344661
-52.94766736	-98.7847068
-51.00857332	-91.96483513
-49.21373713	-85.60584145
-47.35515911	-78.97268713
-45.5469036	-72.52655337
-43.75206741	-67.01687515
-41.90355389	-60.64922635
-40.04497587	-54.92015111
-38.2417526	-50.93465919
-36.42007773	-46.97290038
-34.5816287	-42.73914126
-32.68447009	-38.57973144
-30.86111783	-34.22380668
-29.00086237	-29.8583222
-27.04667159	-25.69185726
-25.24680315	-22.02124195
-23.45028955	-18.46248525
-21.64706628	-15.29002859
-19.77842377	-12.14837815
-17.87791029	-8.896935863
-16.01765486	-5.757412911
-14.11210916	-2.48000934
-12.2904343	0.474010708
-10.35469509	3.533381336
-8.501149317	6.134246948
-6.635861633	9.7828546
-4.795735189	13.06517552
-2.974060321	16.7376993
-1.185933823	20.50677371
0.605547532	24.36463745
2.415480462	28.80757111
4.280768172	33.38645951
6.110830095	37.42962199
8.068375735	41.58468326
9.864889338	45.94883016
11.71675769	50.50521243
13.5032068	54.29605976
15.29301071	58.47736363
17.0979114	61.91845949
18.89777983	65.47526165
20.76977721	69.2149171
22.58977463	72.75820867
24.42990108	76.48852872
26.24318884	79.83515088
28.02292828	83.24821989
29.88318372	87.23250956
31.70989081	90.42087119
33.63221069	94.04500774
35.45053072	97.1531378
37.35272159	100.8053521
39.17439643	104.0822534
41.09503889	107.2521158
42.90497182	109.9876854
44.79038852	112.9171951
46.59193438	115.6258768
48.40354472	118.0311257
50.35773553	120.5067262
52.22302321	122.7483025
54.10508508	124.6583485
55.97372763	126.4090214
57.83230565	127.6932145
59.74791584	129.0647992
61.62997771	129.8769018
60.67888227	121.5984923
58.95449761	113.8257441
57.11101633	105.6561948
55.23734154	98.5410574
53.43076345	91.48857884
51.62250793	84.83069455
49.72702673	78.46812185
47.94393248	71.94269858
46.16419304	66.06357404
44.33748595	59.99071735
42.42019832	54.3505124
40.57000738	49.02756699
38.73491318	43.94841361
36.919948	39.45151019
35.12846665	35.07974355
33.31517889	31.67497368
31.50860079	27.99343737
29.69866786	24.58908054
27.91557358	21.96689294
26.08383422	18.8384207
24.14474018	15.7408577
22.22577516	12.41314761
20.38732613	9.003553923
18.54049002	5.746092675
16.72049257	2.386928779
14.88204357	-0.66817783
12.93623984	-4.076691303
11.14979076	-6.797319422
9.363341649	-10.01548679
7.534957142	-13.12846697
5.673024265	-16.75645588
3.839607485	-20.48421668
2.056513235	-24.12750632
0.223096455	-28.19649172
-1.591868724	-31.761573
-3.440382248	-36.12745688
-5.315734454	-40.1489669
-7.224634979	-43.84547664
-9.073148503	-47.28324814
-10.92166203	-51.18422078
-12.8825625	-54.79598614
-14.77301145	-58.51058807
-16.57958955	-61.72515502
-18.56061901	-65.37366479
-20.41248737	-68.7881425
-22.21571064	-72.10834665
-24.00383716	-75.13277934
-25.88925386	-78.82284412
-27.74279963	-82.20919189
-29.57621641	-85.79802529
-31.38447193	-88.80051719
-33.35879173	-92.35035602
-35.2123375	-95.53444999
-37.03568978	-98.5205825
-38.84562272	-101.4456896
-40.70587815	-104.5482273
-42.58123036	-107.3621364
-44.38780846	-110.0963995
-46.37219275	-113.0085849
-48.25928687	-115.9525359
-50.19502608	-118.4581171
-51.99824934	-120.5582436
-53.88702088	-123.0585455
-55.7959214	-125.2977137
-57.80714438	-127.0894553
-59.72610943	-128.8078049
-61.69371956	-130.4811868
-63.57242658	-131.4664811
-65.43435945	-132.5289705
-67.24093755	-132.6409295
-69.22196702	-132.9927577
-71.18789974	-133.2315834
-72.98776817	-133.158239
-75.02750722	-132.8275371
-76.95318193	-132.0299012
-78.90401791	-131.9391535
-80.81459585	-131.3993644
-82.72685123	-130.6543076
-84.6508485	-130.4106178
-86.61678122	-130.0620209
-88.58774619	-129.313138
-90.43625972	-128.8134603
-92.40051502	-128.3760384
-91.58864519	-119.81934
-89.59419638	-112.2685281
-88.1247791	-104.8103923
-86.24942692	-97.71332811
-84.45626815	-91.56212388
-82.56414178	-85.06637697
-80.73743466	-79.42508616
-78.83188897	-73.44938415
-77.04711728	-67.92492575
-75.07950714	-62.63572093
-73.23770331	-56.9429148
-71.23151258	-51.26840832
-69.32093461	-46.10798613
-67.41874375	-40.90583367
-65.59203666	-36.63854262
-63.73345861	-31.9062937
-61.86649351	-28.35326024
-59.98275423	-24.71461444
-58.09230528	-21.12091828
-56.09282421	-18.03093403
-54.19063335	-15.0082754
-52.27670055	-12.01048465
-50.36276778	-9.355915569
-48.58470575	-6.601083475
-46.75799866	-4.45917144
-44.82058204	-1.877189942
-42.93348792	0.425034296
-40.90884561	2.498360894
-38.98988057	4.469327636
-37.18497988	6.72971488
-35.38175662	8.610159901
-33.52485601	9.862684136
-31.6092458	11.85479423
-29.65673243	13.04203725
-27.73608997	13.64850737
-25.78189916	14.76945341
-23.85957931	16.13932894
-22.02951736	16.97762231
-20.16590709	18.40140208
-18.19158729	19.69983388
-16.2893964	21.29369567
-14.42075389	22.98815198
-12.63765961	24.49365191
-10.64656565	26.10346154
-8.72927802	28.19149317
-6.811990415	30.35065443
-4.835993198	32.41909156
-2.922060399	34.81020499
-1.093675892	36.98867264
0.751482825	39.72843194
2.678834927	42.7928156
4.45857437	45.66030682
6.404378073	48.83348593
8.442439732	52.13927012
10.26914682	55.52647203
12.2300473	59.03268857
14.0768834	62.05784422
15.91700985	65.07904679
17.75210402	68.1663503
19.54861762	70.93888719
21.56487285	73.56927304
23.48887014	76.75282416
25.3407385	79.54149271
27.22783262	81.9665215
29.1719589	85.09716286
31.04563369	87.91670777
32.83711505	90.80403906
34.67724149	93.71908549
36.46201316	96.51481178
38.3306557	98.66543489
40.1976208	101.3345986
42.12832776	104.2081441
43.92148653	106.5602145
45.78341938	108.8570846
47.60341683	110.9101908
49.54251087	113.2170063
51.50341132	115.3458251
53.31837652	116.94479
55.15514811	118.9833939
56.9499843	120.1943972
58.72972374	121.5416853
60.67217261	122.4190608
62.60791182	123.6625488
64.4128125	124.3585008
66.25797119	124.4544003
68.04609772	124.3737493
69.89964349	124.3941939
71.75654409	124.1697145
73.61679953	123.8031957
75.53744199	123.3804142
77.47485861	122.5965839
77.95459987	110.8408094
78.33872836	89.277436
80.32814493	96.24654933
82.23704546	100.4311908
84.1375589	102.8887208
85.95923377	105.2472284
87.80942471	107.7932704
89.78709934	109.8457638
91.6490322	111.225888
93.44386838	112.6092902
93.4354813	103.5982139
92.51457936	94.36393963
90.69458193	87.13579165
88.90813283	80.36030467
87.02103873	73.15906677
85.2027187	66.72359692
83.41123734	59.99509071
81.50233682	54.16753362
79.64711363	48.98431128
77.73318083	43.03287064
75.9232479	37.4293677
74.10996014	32.99255282
72.27989819	28.59449065
70.40957826	24.47135933
68.51912931	20.59113303
66.72429312	17.12858564
64.81874743	13.61752375
63.03229832	10.58036036
60.99759152	7.314349709
59.21449724	4.683032012
57.33914504	2.075043106
55.41514777	-0.149546617
53.49953755	-1.974491445
51.66779819	-3.537050833
49.80922017	-5.34619569
47.88019063	-6.835932809
45.91258049	-8.375248169
44.06574438	-9.445083733
42.2004567	-10.81439546
40.32510449	-12.44571562
38.51181673	-13.44864875
36.61801295	-15.07028148
34.83156384	-16.51818617
32.81698603	-17.75213331
30.91647258	-19.21925729
29.04279779	-20.69185757
27.09867151	-21.70416846
25.20822256	-23.13450197
23.34461229	-24.38042184
21.35855055	-25.45579403
19.49829512	-26.61552903
17.56423332	-28.03151231
15.76771972	-29.22322266
13.75817416	-30.46151189
11.92475741	-31.45056115
9.997405278	-32.99743522
8.210956171	-34.15605259
6.208120299	-35.16081662
4.42670344	-36.3958314
2.475867489	-37.87198749
0.622321717	-38.91224301
2.143738918	-30.00887631
3.973800866	-25.80436191
5.795475709	-22.31354895
7.586957064	-18.53897645
9.423728676	-15.45408215
11.28566153	-12.66977671
13.06707836	-9.971643204
14.89043065	-7.797471922
16.68023456	-5.948081978
18.46668367	-4.0555448
16.67520231	-9.374367267
14.85352747	-12.17514323
13.02682035	-14.61041717
11.22359709	-17.48879759
9.423728676	-20.41672282
7.310183246	-23.5634792
5.434831066	-27.23785797
3.594704622	-29.99756686
1.739481433	-33.6638506
-0.067096691	-36.0796985
-2.002835898	-38.54522978
-3.916768671	-40.59654805
-5.817282142	-42.12343216
-7.680892411	-43.37708195
-9.58811552	-44.85418646
-11.45843548	-46.2962394
-13.24823942	-47.38310737
-15.04475299	-48.68441042
-16.84294401	-49.94359797
-18.80216707	-51.34531104
-20.64397093	-52.51508954
-22.44551678	-53.94851971
-24.30241738	-55.1469078
-26.17273734	-56.75303415
-28.1135088	-58.08582101
-30.10460276	-59.54236919
-32.00176137	-60.94404673
-33.87879099	-62.41760655
-35.88833655	-63.91545321
-37.79555966	-65.46033304
-39.57362169	-66.66666771
-41.44897387	-68.03836729
-43.25387455	-69.6696266
-45.08058167	-71.03377187
-46.9190307	-72.627348
-48.78096355	-73.84138458
-50.65463834	-75.64386248
-52.6557968	-76.90133768
-54.58985859	-78.56402347
-56.47359787	-79.96821264
-58.39591775	-81.43374507
-60.42391489	-82.98499223
-62.28752518	-84.1940492
-64.1746193	-85.3834483
-65.97951998	-86.88513566
-67.76764648	-87.59722911
-69.72686954	-88.98950184
-71.52673797	-90.02540982
-73.44067075	-91.72128574
-75.2606682	-92.47996516
-77.05214953	-93.74240921
-78.8956308	-94.92159749
-80.87666027	-95.86330113
-82.71343188	-97.39787908
-84.55523574	-97.68670717
-86.47923304	-98.36444376
-88.36800457	-99.7589184
-90.32890504	-100.8487728
-92.3300635	-101.6841001
-91.31019396	-92.67091581
-89.53045454	-85.95959433
-87.60981208	-79.45668423
-85.80826623	-73.56420516
-83.90104312	-68.02489004
-82.06427151	-62.28351431
-80.18053222	-56.99809997
-78.28840586	-52.039054
-76.26376355	-46.57731154
-74.43705643	-42.00004618
-72.64389769	-37.61007185
-70.66957789	-33.74385397
-68.83951594	-29.59431327
-66.95913149	-25.98004935
-65.08713414	-22.35316551
-63.22184643	-19.0470584
-61.30455882	-16.18136381
-59.35875509	-13.12956069
-57.55720924	-10.84381456
-55.62147004	-8.57840596
-53.70250502	-6.378774941
-51.82883023	-4.348539025
-50.01051022	-2.641633751
-48.11502902	-1.335519306
-46.2279349	-0.152851185
-44.42471163	0.834583366
-42.62316578	2.09498013
-40.64884598	3.594836088
-38.72149385	4.664378564
-36.82098041	6.018475643
-35.03117647	7.292903794
-33.08034049	8.742644751
-31.21002056	9.880958374
-29.37492637	11.31447627
-27.42409041	12.65537085
-25.49338346	13.94091286
-23.71532143	15.17838958
-21.85003374	16.53276726
-20.02835888	17.64486993
-18.05907135	18.97503642
-16.14681597	20.24961693
-14.23791544	21.29215362
-12.2904343	22.77745605
-10.50734005	23.75077168
-8.606826576	24.91532431
-6.770054989	25.94214445
-4.842702862	27.08786216
-2.923737815	28.09168811
-0.97457928	29.03450072
0.816902075	30.07546882
2.70064136	31.37319615
4.557541964	32.25633219
6.374184559	33.30344637
8.16734333	34.32975864
9.957147269	35.39829125
11.7771447	36.1961948
13.68772266	37.32214642
15.46746208	38.26562347
17.39649162	39.32178983
19.19971489	40.05567735
21.08680901	41.3871478
22.87661295	42.12545801
24.83248115	43.34013145
26.72796234	44.48020345
28.50770179	45.19493603
30.30421539	46.25605187
32.261761	47.60890754
34.11362936	48.64255606
35.97891707	49.86526434
37.88278535	50.95690579
39.80510523	52.41434149
41.7475541	53.45894147
43.68161589	54.7253281
45.46974241	56.01618132
47.27128826	57.4284
49.18018879	58.86543823
51.12934735	60.35785958
52.94934477	62.06483224
54.79450347	63.9560011
56.58095257	65.48784197
58.3724339	67.10367416
60.32326988	69.15005154
62.25229942	70.82072599
64.1846838	72.95136945
66.08351983	74.56645577
68.05280738	76.76547267
70.00867558	78.58785814
71.87899554	80.68873136
73.81305733	82.50390074
75.73705462	84.20487478
77.55369722	85.90166238
79.4978235	87.65216121
81.41846597	89.46797934
83.32233424	90.80503327
85.13729945	92.33265063
87.06129672	93.74887599
88.99032626	95.24954705
90.90761389	96.67898904
92.694063	97.64490259
91.56683876	88.66412181
89.65122857	81.30857509
87.7087797	74.49545037
85.78981465	68.17955121
83.81717227	62.0559813
81.93846523	56.20255039
80.02117763	50.95732042
78.06195457	46.17079977
76.16815079	40.95460133
74.23576641	36.97208519
72.39563997	33.15459063
70.4531911	29.41167901
68.61138724	25.54817434
66.76790596	22.53454534
64.88919892	19.8467808
63.11113692	17.04934422
61.21901056	14.41812837
59.41914212	12.41834383
57.5706286	10.45447823
55.63488939	8.568463565
53.76624685	6.944788826
51.81037865	5.300087504
49.82767174	4.049394459
47.95231956	2.624051284
46.00651584	1.425611
43.99193805	0.165581457
42.16858577	-1.391447537
40.32342707	-2.387912013
38.4514297	-3.884306658
36.65491612	-4.968326704
34.84330575	-6.08200617
32.9025343	-7.276964723
31.00202085	-8.549517219
29.03776555	-9.676859363
27.11041342	-10.7780336
25.15622264	-12.00382859
23.33622518	-13.32754002
21.460873	-14.4895637
19.60229498	-15.70237037
17.73868469	-16.73227565
15.8549454	-18.03543842
14.06178666	-19.20945402
12.25017629	-20.33573533
10.36979186	-21.61274318
8.541407327	-22.4322378
6.6140552	-23.62991371
4.733670746	-24.84151844
2.918705567	-25.88048393
1.045030778	-27.11792367
-0.057032169	-25.19947693
-1.84180386	-28.36053579
-3.817801077	-30.20695969
-5.725024186	-31.19500698
-7.687602075	-32.66876755
-9.609921954	-33.71272823
-11.50204832	-34.76689023
-13.50823905	-36.08070071
-15.4691395	-37.39424941
-17.32436268	-38.45281649
-19.268489	-39.57360622
-21.22267978	-40.76886435
-23.21377377	-41.88172101
-25.08577111	-42.88194087
-27.02486515	-44.00457213
-28.96731405	-45.43913543
-30.85105331	-46.52100143
-32.79853445	-47.91786417
-34.59001581	-48.83697944
-36.40330357	-49.83592005
-38.44975229	-51.32160951
-40.37039475	-52.52845571
-42.26587595	-53.90017789
-44.21335709	-55.30914427
-46.08870927	-56.67156003
-48.09154517	-58.27481008
-49.99205861	-59.62574443
-52.03515252	-61.08543475
-53.8685693	-62.79635774
-55.72043766	-64.17762094
-57.50185449	-65.65300332
-59.46443238	-67.52890144
-61.30455882	-68.8507988
-63.37281397	-70.95833958
-65.22971457	-72.64787063
-67.15874412	-74.58171999
-69.14312841	-76.28983406
-70.98493227	-78.18899744
-73.01963908	-79.90798452
-74.86647518	-81.57053331
-76.81731116	-83.21794836
-78.74969554	-85.27028164
-80.62169291	-86.79301392
-82.64801263	-88.62246332
-84.47304231	-90.10114095
-86.28968493	-91.54660393
-88.23045638	-93.12558959
-90.06890541	-94.3408513
-91.90232216	-95.55470298
-93.80115819	-97.2466209
-95.7268329	-98.56127128
-97.50489493	-99.72087557
-99.33327944	-100.3200945
-101.3294057	-101.5347926
-103.1712095	-102.8482144
-105.2545614	-103.8413491
-107.0443654	-104.5721859
-109.1411366	-105.7743874
-111.214424	-106.31779
-113.1031955	-107.4548603
-115.0624186	-108.173674
-117.0065449	-109.2895866
-118.933897	-109.897494
-120.8797007	-110.5979243
-122.7215046	-111.7390089
-122.2635697	-102.5597997
-120.257379	-95.54293491
-118.4004784	-89.24913021
-116.5972551	-83.49510842
-114.6598385	-77.44996455
-112.8163572	-72.18673636
-110.9175212	-67.12197635
-109.1344269	-61.81947615
-107.1903006	-56.65877435
-105.2713356	-51.58024715
-103.2399836	-46.85025717
-101.1566317	-42.49183663
-99.26115052	-37.9561797
-97.33715323	-33.88740203
-95.35612377	-30.22576619
-93.43044905	-26.37523967
-91.49806468	-23.36627316
-89.63109955	-20.00869108
-87.62826368	-16.86761443
-85.73949215	-14.38748888
-83.95975271	-11.7022515
