SPECIMEN A7			
DISP(mm)	SHEAR(kN)		
-47.66262858	-19.87703813		
-46.47025649	-16.98077301		
-45.38837605	-14.32761883		
-44.11313898	-11.49069731		
-42.83329643	-8.718588353		
-41.53043566	-6.082935734		
-40.25059313	-3.392988474		
-39.03059733	-0.971085563		
-37.83362281	1.564620385		
-36.35581964	4.02068854		
-35.07137316	6.168429381		
-33.80073852	8.290278966		
-32.54851814	10.19833417		
-31.26867559	12.13368967		
-30.01645521	13.81014377		
-28.73201023	15.45419765		
-27.47058197	16.9867057		
-26.17232515	18.3631534		
-24.91089763	19.72763951		
-23.63105507	20.93054476		
-22.36502362	22.10899267		
-21.1035961	23.07562879		
-19.81914962	24.09191931		
-18.52549638	25.02628719		
-17.28248388	25.88388804		
-15.9842263	26.79864942		
-14.71819505	27.62073657		
-13.46137135	28.43992783		
-12.15390638	29.21086515		
-10.89247888	29.92647671		
-9.594221477	30.67406689		
-8.337397905	31.3467958		
-7.052951426	32.0484207		
-5.773109256	32.7486052		
-4.470247752	33.30883334		
-3.227235252	33.9358489		
-1.938185583	34.53389738		
-0.695173083	35.16076881		
0.589272634	35.73661884		
2.822092679	36.49914132		
4.138763782	37.04260967		
5.289701892	38.22956762		
6.947051359	39.05824423		
7.596180515	38.23756641		
8.806966892	40.36370307		
10.07299761	40.45303827		
10.63925876	41.07501458		
11.91449735	42.00465678		
13.18513202	43.03667684		
14.40973024	43.91000283		
15.71719645	44.99541107		
16.96020743	45.8941042		
18.24925786	47.01599936		
19.49687429	47.91644438		
20.92403707	49.09791605		
21.95067317	49.87245167		
23.22591024	50.7602009		
24.47813215	51.91304862		
25.74416134	52.71441978		
27.00559112	53.70177735		
28.25780998	54.70869628		
29.54686041	55.66165293		
30.11772554	52.80910974		
28.83788299	44.86236124		
27.60407687	40.02702453		
26.30581856	36.49378975		
25.04899725	33.16088428		
23.77375713	29.92678438		
23.0970058	30.13181277		
24.37684835	38.05872104		
25.62907026	42.81446294		
26.88128911	46.37667568		
28.16113166	49.86299059		
29.32588008	52.85428474		
30.61493052	55.90386712		
31.85794149	57.32684255		
33.11937128	58.16824433		
34.39460838	59.16052174		
35.65603514	59.85460732		
36.90365157	60.7332245		
38.20651233	61.56610889		
39.45412876	62.11022508		
40.6833294	62.87988018		
41.95857255	63.68204069		
43.20618293	64.37230904		
44.47682362	65.07117951		
45.73824736	65.74270176		
46.99507472	66.33250376		
48.24729357	66.87734889		
49.5271331	67.38997511		
50.85301511	68.03954724		
52.04538417	68.37921582		
53.32062127	68.88710652		
54.53601463	69.10909744		
55.80664927	69.65742028		
57.06807906	70.03916312		
58.35252101	70.40437612		
59.53568522	70.32565635		
58.30648458	60.69812061		
57.0542657	54.97999172		
55.82966749	51.02766724		
54.5682377	47.23242885		
53.26537996	43.5530646		
51.99934774	40.00589399		
50.77935196	36.66568233		
49.47189181	33.27434602		
48.23348024	30.11586629		
46.94442978	26.87782394		
45.7290425	23.97629794		
44.43078114	21.0481981		
43.19237562	18.26740842		
41.89411428	15.65559595		
40.65110633	13.18560256		
39.38047168	10.74850565		
38.13285523	8.361704101		
36.89444366	6.186247308		
35.61920659	4.043171369		
34.37159016	2.052586245		
33.08253973	0.093686845		
31.84413118	-1.60125353		
30.57349651	-3.366712426		
29.30286187	-5.049241547		
28.05524544	-6.389228755		
26.78000532	-7.506456098		
25.51857858	-8.641466696		
24.25715182	-9.755290363		
23.00953536	-10.73971657		
21.73890072	-11.66785221		
20.52351039	-12.59981986		
19.23445996	-13.51357354		
17.96842774	-14.37666851		
16.72541677	-15.17155239		
15.48240277	-15.96564976		
14.19795779	-16.66714517		
12.91811526	-17.38840351		
11.67510276	-18.03629521		
10.42748633	-18.72767178		
9.161455617	-19.38162817		
7.877009138	-20.02042977		
6.652412425	-20.64187197		
5.372569875	-21.25817193		
4.115745566	-21.74246608		
2.831299062	-22.33925142		
1.588286587	-22.84040829		
0.31304799	-23.30882563		
-0.934567702	-23.83225131		
-2.205203108	-24.34125436		
-3.46202668	-24.86728152		
-4.709643108	-25.39077161		
-5.989485659	-26.06973539		
-7.223290252	-26.52645		
-8.512340303	-27.08291466		
-9.75995635	-27.75269583		
-11.05361018	-28.37299917		
-12.27820763	-28.80614069		
-13.5488426	-29.4197549		
-14.81027007	-30.26113606		
-16.0947163	-30.96256863		
-17.35614362	-31.72092242		
-18.58534502	-32.55222362		
-19.87899865	-33.25679361		
-21.112804	-34.25797908		
-22.40185367	-35.02416827		
-23.64026222	-35.79581824		
-24.92931189	-36.58278682		
-26.18613546	-37.40102591		
-27.41994158	-38.21388212		
-28.6859723	-38.9110581		
-29.95200299	-39.7730947		
-31.19961941	-40.52732671		
-32.43802796	-41.2352525		
-33.7362863	-42.02549679		
-34.96088299	-42.77190945		
-36.26374375	-43.54125089		
-37.51136018	-44.21104051		
-39.17331513	-43.36940465		
-40.17232755	-45.61950301		
-41.42454943	-46.18662043		
-40.24138523	-37.40990714		
-38.99837123	-31.96536397		
-37.70011441	-27.97136409		
-36.45249799	-24.70365457		
-35.1588451	-21.31809009		
-33.91122867	-18.30303377		
-32.62678219	-15.31745445		
-31.36995786	-12.40411649		
-30.09932322	-9.673616627		
-28.82868857	-7.006580904		
-27.55344997	-4.570750655		
-26.28741773	-2.030195133		
-25.0121799	0.218234199		
-23.77377135	2.45666299		
-22.5077399	4.68224296		
-21.22789735	6.953244705		
-19.96646985	9.009927104		
-18.69123125	10.96544722		
-17.42520015	12.83539946		
-16.20981002	14.4591888		
-14.9161563	16.04297902		
-13.61789885	17.48186562		
-12.3472639	18.82869435		
-11.07662895	20.05007499		
-9.810597879	21.37485904		
-8.521547803	22.517427		
-6.081560024	23.94682191		
-5.054923926	25.57983947		
-3.899382625	26.51724706		
-2.610332956	27.49238231		
-0.865511528	28.93272822		
0.142709544	29.03180814		
0.911535261	29.85860439		
2.044057583	30.74717932		
3.194995667	31.68291484		
4.438008167	32.20503688		
5.777698986	33.23652177		
6.887203091	33.86719083		
8.033537248	34.76003021		
9.400850236	35.75710045		
10.7359386	35.99144931		
11.70272493	37.44036016		
12.99177536	38.45740177		
14.26241001	39.49000041		
15.56987623	40.80553311		
16.78526656	41.73838177		
18.11574797	42.78795626		
19.35415652	43.97972631		
20.70305674	45.20212817		
21.9967096	44.75410889		
23.29957037	47.19899741		
24.45050848	48.11393918		
25.70733279	49.12072503		
26.88128911	50.08459801		
28.17954745	51.10413147		
29.40874809	52.06179054		
30.67017485	52.98641787		
31.96843317	53.96487699		
33.19763383	54.92246343		
34.49128669	55.85681538		
35.73430069	56.73382135		
36.98191715	57.57327136		
38.27096453	58.50414862		
39.55541256	59.16494381		
40.82144477	60.00642397		
42.09207942	60.74596099		
43.35811163	61.54581903		
44.64255359	62.28968427		
45.88556759	63.04143572		
47.1101658	63.70498992		
48.41763202	64.43405088		
49.67445333	65.0839877		
50.9542989	65.74134548		
52.20651776	66.45363254		
53.49556819	67.05117602		
54.74318462	67.6374137		
56.00921684	68.186475		
57.28445393	68.71665107		
58.55969101	69.08084437		
59.81651232	69.60571775		
61.06412875	69.93939666		
62.35317918	70.28598913		
63.59619318	70.57579066		
64.87603875	70.81620096		
66.13746249	71.13333878		
67.41269957	71.26586005		
68.66952692	71.49527837		
69.95397493	71.54914169		
71.18777802	71.73129645		
72.49063574	71.7890999		
73.73825217	71.86965052		
74.89839818	71.84494085		
75.6442102	70.38412349		
75.61658351	69.32819306		
75.6442102	69.06444219		
75.6027762	68.48283567		
75.6349993	68.4760047		
75.55213129	67.74163314		
75.5613422	67.63528093		
75.47847421	66.66978399		
75.46926329	66.6426878		
75.54292641	67.15108143		
75.48307664	66.44349875		
76.24269598	70.76099199		
77.41664926	71.68139981		
78.65506083	71.71716801		
79.88426149	71.89759739		
81.14108278	71.67064633		
80.62546504	63.9741368		
79.37324616	57.50204349		
78.11181637	52.84530698		
76.82276594	48.9803865		
75.5613422	45.54506337		
74.24006264	41.73231216		
72.9372049	38.24243794		
71.75864312	35.18450042		
70.47419512	31.98965457		
69.17133737	28.60365018		
67.90530516	25.6431865		
66.63927294	22.58054599		
65.40086137	19.96563558		
64.1256243	17.04935009		
62.75370586	14.28805886		
61.49228212	11.70728146		
60.27228634	9.393075169		
58.96482012	6.946892098		
57.74483038	4.861837797		
56.44656902	2.7104106		
55.20355502	0.70146153		
53.93292038	-1.170767296		
52.6807015	-3.01328124		
51.41006685	-4.674050647		
50.16705285	-6.306962617		
48.89181578	-7.719522704		
47.63499447	-9.142807755		
46.3965829	-10.3755428		
45.12594825	-11.51358687		
43.88293426	-12.62237385		
42.61229961	-13.56985449		
41.36468316	-14.51202087		
40.09865701	-15.27167969		
38.85564299	-16.08686152		
37.57579744	-16.7456827		
36.31897613	-17.54318171		
35.05294391	-18.15550077		
33.80993294	-18.82442736		
32.55771103	-19.45285607		
31.2962843	-20.06627057		
30.0624812	-20.64618538		
28.7872411	-21.24108039		
27.51660643	-21.77098812		
26.23676391	-22.24142747		
24.99374989	-22.74273351		
23.72311524	-23.20956218		
22.47089638	-23.69296298		
21.1864514	-24.10051233		
19.95264529	-24.51595201		
18.70502886	-24.8919528		
17.42979179	-25.36086155		
16.2005881	-25.66904127		
14.92074555	-26.0968926		
13.66852669	-26.55915324		
12.38868414	-26.7775093		
11.14567166	-27.11115609		
9.865829113	-27.39225781		
8.613608732	-27.79111594		
7.356785921	-28.04498125		
6.095357659	-28.3417242		
4.866156994	-28.69237182		
3.577106562	-29.03922188		
2.347905921	-29.26408526		
1.072667324	-29.56490105		
-0.174949129	-29.89977398		
-0.336081192	-25.48396176		
0.911535261	-19.17909265		
2.163755642	-15.28189155		
3.41137207	-12.5798542		
4.672798833	-9.999818576		
5.915811308	-7.571485636		
7.158823808	-5.310709923		
8.457082121	-2.887683812		
7.651424855	-9.087075983		
6.385394138	-13.97293883		
5.146985617	-17.34257869		
3.853331232	-20.05759226		
2.614922685	-22.75689386		
1.358099875	-25.35681355		
0.115087375	-27.764224		
-1.169359104	-29.51305216		
-2.43999451	-30.27346142		
-3.655384079	-30.74584626		
-4.935226629	-31.11074416		
-6.187446248	-31.46786483		
-7.458081655	-31.85118163		
-8.710301655	-32.27105749		
-9.980936325	-32.61264895		
-11.22855275	-33.05224427		
-12.49458382	-33.47613987		
-13.74680382	-34.00056984		
-15.02664638	-34.42808812		
-16.26965867	-35.01354282		
-17.51267135	-35.43068651		
-18.79711747	-36.11168485		
-20.02631888	-36.67150399		
-21.31076459	-37.33083641		
-22.53996602	-37.9955413		
-23.81980855	-38.54899421		
-25.07663212	-39.13706323		
-26.33345569	-39.78887893		
-27.58107212	-40.47997642		
-28.86091467	-41.07472985		
-30.13154931	-41.79416982		
-31.36535391	-42.3766268		
-32.62217824	-42.98477673		
-33.86058679	-43.56818477		
-35.14963722	-43.37099898		
-36.38804577	-44.03922194		
-37.65407646	-44.75515386		
-37.70011441	-43.21888133		
-37.70011441	-42.80028941		
-37.69551046	-42.63139698		
-37.69090653	-42.33717636		
-37.70011441	-42.21305837		
-37.69551046	-42.19150533		
-37.69551046	-42.08641454		
-37.68630258	-42.00035384		
-37.70011441	-41.89814394		
-37.69090653	-41.8134936		
-37.69551046	-41.83504758		
-37.70011441	-41.77457583		
-37.69551046	-41.77255828		
-37.70471837	-41.71269292		
-37.69090653	-41.43538415		
-37.68630258	-41.47596532		
-38.9201087	-45.22072709		
-40.19074334	-45.91876565		
-41.42454943	-46.6040127		
-42.69978653	-47.21916634		
-43.93359265	-47.86359066		
-45.21343518	-48.37488284		
-46.4610516	-48.7722366		
-47.73168627	-49.23852773		
-48.9793027	-49.78337869		
-50.24993735	-50.12534262		
-51.4975538	-50.5850158		
-52.74977266	-50.96265736		
-54.02501275	-51.34683441		
-55.24960797	-51.75587329		
-56.52484806	-52.05880313		
-57.79088028	-52.33392945		
-58.6655907	-50.59903234		
-57.41337184	-42.43061944		
-56.13813172	-37.26933833		
-54.89051529	-33.50001234		
-53.633694	-30.18735224		
-52.37686967	-26.89615661		
-51.13846112	-23.79968993		
-49.84941069	-20.51837267		
-48.61100214	-17.67643933		
-47.3403675	-14.77879093		
-46.08814559	-11.97193068		
-44.83132431	-9.349284293		
-43.56529209	-6.726964608		
-42.30386533	-4.229993641		
-41.04243554	-1.797044927		
-39.79942457	0.504637614		
-38.53799628	2.729285861		
-37.30879564	4.650756974		
-36.02434916	6.818075972		
-35.88163288	3.74063972		
-37.16147541	-2.719805932		
-38.40448791	-6.677010539		
-39.66591467	-9.634348647		
-40.92734446	-12.52846973		
-42.20258153	-15.36248217		
-43.4640083	-18.23558452		
-44.72543808	-21.15182008		
-45.98225937	-24.10782921		
-47.21146306	-26.90669242		
-48.48670013	-29.932088		
-49.72971413	-32.84131607		
-51.01415911	-35.74087706		
-52.26177556	-38.50566246		
-53.08584709	-38.72390159		
-51.79679666	-30.79465979		
-50.5445778	-25.89230335		
-49.27394011	-22.36812082		
-48.02172125	-19.11963804		
-46.75568904	-15.99424139		
-45.50807563	-13.01940632		
-44.24664585	-10.14746762		
-42.99902942	-7.402647833		
-41.73300023	-4.590962461		
-40.48538377	-1.952843702		
-39.21935156	0.628113018		
-37.9579248	3.124006679		
-36.67347832	5.607273335		
-35.44427768	7.926090181		
-34.16903755	9.96547152		
-32.9168187	11.79067756		
-31.66920224	13.27691827		
-30.40317155	14.87348884		
-29.15095117	16.21397253		
-27.86650467	17.58626475		
-26.61888824	18.84328337		
-25.34364964	19.81464261		
-24.09603322	20.84072867		
-22.8300025	21.74660451		
-21.57317893	22.71207781		
-20.32095857	23.46777123		
-19.04571997	24.33381304		
-17.811915	25.06224124		
-16.54588372	25.80102308		
-15.29366372	26.53449049		
-14.03223635	27.14646798		
-12.77080888	27.84114266		
-11.50938135	28.41029495		
-10.25716135	29.1027259		
-8.981922752	29.55016566		
-7.734306706	30.15740412		
-6.46367168	30.58268708		
-5.211451299	31.10765085		
-3.977646706	31.62704787		
-2.683993057	32.10079984		
-1.450187727	32.49456058		
-0.174949129	32.98401211		
1.086477634	33.44855505		
2.329490134	33.86591131		
3.581710515	34.39058193		
4.852345159	34.83684823		
6.109169494	35.30005537		
7.347578015	35.69516314		
8.636628472	36.3768659		
9.865829113	36.89509683		
11.15027559	37.40804816		
12.38408171	38.07425062		
13.66852669	38.75491174		
14.91153766	39.46552736		
16.18677776	40.1645353		
17.43439421	40.91754327		
18.70502886	41.61537273		
19.95724772	42.43311477		
21.2186775	43.19061102		
22.47089638	44.00870967		
23.72772069	44.74479073		
24.99835536	45.62963048		
26.23216145	46.29657917		
27.50279612	47.16134941		
28.75961741	47.9176819		
30.03945996	48.70150833		
31.28247396	49.47453466		
32.55771103	50.21542547		
33.80993294	50.8862892		
35.08056758	51.52112604		
36.32818401	52.29467848		
37.54357434	52.85125236		
38.83722723	53.6591277		
40.08024123	54.28530175		
41.35087587	54.89913696		
42.61690809	55.5749071		
43.8737294	56.1425226		
45.12594825	56.74986138		
46.05590603	55.44679011		
44.81289201	47.0077335		
43.53765494	41.93113105		
42.28083365	38.28377626		
41.0332172	35.10027811		
39.76718498	31.80603344		
38.71292522	30.03776681		
39.99277079	38.55102396		
41.2541945	43.58099234		
42.52022672	47.23048223		
43.78625896	50.56615512		
45.05229118	53.75309619		
46.14798495	55.62009353		
44.90497095	46.74071628		
43.64354116	41.58385081		
42.41434052	37.81830106		
41.12068763	34.4754605		
39.88688456	31.35948413		
38.61164142	28.25113309		
37.34561223	25.336063		
36.08878789	22.56777421		
34.84117147	19.84503907		
33.5797447	17.28467324		
32.31371249	14.78863934		
31.0568912	12.39780159		
29.80006687	10.15307099		
28.56626075	8.021324775		
27.28181579	5.83318625		
26.04340725	3.82545159		
24.74975134	1.821948078		
23.5205507	-0.035890494		
22.51693282	-0.323176245		
23.78296503	6.971392087		
25.03978937	11.33046865		
26.3012161	14.3290034		
27.57185077	17.08002694		
28.82407265	19.78315686		
30.06708363	22.42108824		
31.34692618	25.11083938		
32.5807323	27.76587214		
33.85596937	30.47516016		
35.11739614	33.20142026		
36.38803078	35.93163098		
37.63104478	38.61001431		
38.90167942	41.31895173		
40.17691652	44.04867573		
41.41072566	46.62222334		
42.69516759	49.20788208		
42.82868054	46.02365029		
41.5350216	38.93042629		
40.30582096	34.45304405		
39.02137901	31.09180971		
37.77376258	28.01228692		
36.49852246	24.98810415		
35.26932182	22.12434607		
36.29135246	29.78678304		
37.51134522	35.03686121		
38.79119079	38.79473347		
40.04801208	42.06384257		
41.29102608	45.2052029		
42.56166072	48.43628557		
43.81848204	51.37133333		
45.11214097	53.81288514		
46.32752825	55.77165917		
47.59356046	57.05400654		
48.85959268	58.02303866		
49.13120887	53.78895001		
47.87898999	46.49946508		
46.59454806	41.77594128		
45.36534739	38.3668963		
44.1223334	35.14203131		
42.85169875	31.93147621		
41.60868475	28.91766647		
40.31963432	25.93180903		
39.06281301	23.10102147		
37.79678079	20.28894108		
36.56297468	17.65397528		
35.29234003	15.09327651		
34.0355157	12.68019312		
32.76488105	10.37079698		
31.52187008	8.130855036		
30.26504574	5.972190676		
28.98980565	3.806267451		
27.75600255	1.821095943		
26.46695212	-0.096595321		
25.21933569	-1.876797464		
23.94409557	-3.518481718		
22.71489493	-4.979231214		
21.43505238	-6.182518501		
20.17822807	-7.378825671		
18.91219888	-8.36811599		
17.66918485	-9.414047218		
16.41236055	-10.40075082		
15.15093378	-11.30472426		
13.90792281	-12.1832259		
12.6234748	-12.99006999		
11.37125595	-13.74507572		
10.0914134	-14.55026117		
8.839193015	-15.2841641		
7.582368681	-15.91507107		
6.330149824	-16.56539191		
5.068721536	-17.09277579		
3.807294798	-17.76659077		
2.564282298	-18.24694012		
1.284439748	-18.84236337		
0.069049443	-19.39843306		
-1.220000252	-19.8708115		
-2.46761668	-20.43606284		
-3.729044206	-20.94239761		
-4.97205668	-21.4853493		
-6.242691325	-22.01532456		
-7.50411885	-22.62648202		
-8.770150303	-23.11312661		
-10.01776638	-23.86708738		
-11.27919388	-24.41555623		
-12.53601765	-25.08808742		
-13.76061507	-25.79303782		
-15.06808	-26.54333388		
-16.31569625	-27.29681104		
-17.5863311	-28.09902302		
-18.82934357	-28.95637001		
-20.10458217	-29.71818421		
-21.34759467	-30.59610908		
-22.62283327	-31.37887624		
-23.87044969	-32.32091458		
-25.10885824	-33.07341275		
-26.37488969	-33.95664137		
-27.61790219	-34.81453471		
-28.91615901	-35.60282461		
-30.15456905	-36.313105		
-31.43441008	-37.17955531		
-32.67282013	-38.03470191		
-33.93885084	-38.73135088		
-35.19107122	-39.54912266		
-36.46170587	-40.24678754		
-37.71392625	-41.06383532		
-38.95693722	-41.66981724		
-40.22296944	-42.44881878		
-41.45677556	-43.07271599		
-42.73201263	-43.7510969		
-43.98423151	-44.40035603		
-45.25486918	-44.99238033		
-46.51169049	-45.66421284		
-47.7685148	-46.21121346		
-49.02533913	-46.71586557		
-50.29137135	-47.28643135		
-51.55279811	-47.74854239		
-52.77739632	-48.22445432		
-54.0618413	-48.65410911		
-53.90991865	-43.23394225		
-52.62547064	-36.62467542		
-51.39166757	-32.29265097		
-50.1210329	-28.87228673		
-48.8642086	-25.623416		
-47.58896847	-22.51546268		
-46.33674962	-19.41450649		
-45.08913316	-16.58715786		
-43.81849852	-13.73187283		
-42.58008997	-11.03360421		
-41.32326566	-8.370371264		
-40.06644133	-5.896443491		
-38.80501457	-3.505339826		
-37.53898388	-1.112883248		
-36.27755559	1.15295556		
-35.02533521	3.31144728		
-33.75930452	5.307576814		
-32.51168806	7.295942239		
-31.23644947	9.084865469		
-30.00264487	10.84012623		
-28.7596324	12.38882236		
-27.45216768	14.01821129		
-26.21836158	15.35431693		
-24.94312375	16.6408306		
-23.69090337	17.85650043		
-22.42487265	18.82456513		
-21.17265227	19.85218403		
-19.9158287	20.63029133		
-18.6636087	21.55223607		
-17.39297367	22.37561094		
-16.14996117	23.04385605		
-14.9161563	23.64726716		
-13.6132951	24.37483929		
-12.37028257	24.98086448		
-11.1042515	25.57269766		
-9.852031502	26.09731683		
-8.576792905	26.67050053		
-7.338383977	27.19129217		
-6.058541807	27.66100308		
-4.806321426	28.22768962		
-3.544893926	28.60842063		
-2.301881426	29.13055357		
-1.05426576	29.48637927		
0.225577552	29.97710776		
1.463986099	30.35127178		
2.725412837	30.77382375		
3.977633218	31.31962146		
5.252871816	31.74600186		
6.495884316	32.30990885		
7.76651896	32.77707455		
9.027947248	33.32525719		
10.2801661	33.89192557		
11.54159437	34.52375573		
12.78460534	35.08804045		
14.06905335	35.74760191		
15.29365158	36.55752453		
16.57809654	37.27974567		
17.81190265	38.07178832		
19.0825373	38.8113513		
20.33936163	39.69305245		
21.61459871	40.55960803		
22.86221516	41.37597871		
24.1328498	42.21960071		
25.38506866	43.07981383		
26.62808266	43.76886255		
27.88950942	44.75688698		
29.14633376	45.49249321		
30.41236597	46.39774559		
31.66918728	47.23719884		
32.93061707	48.0156777		
34.18283593	48.91912144		
35.46267848	49.65934185		
36.69648457	50.51439294		
37.95790831	51.27190349		
39.22854296	52.05370043		
40.46695452	52.69914869		
41.74219162	53.5431622		
42.98520562	54.21234005		
42.97600076	49.12193765		
41.71457098	42.45612378		
40.45774967	38.03493129		
39.20552474	34.72519101		
37.92108281	31.61496792		
36.66425847	28.61699565		
35.41664204	25.81084407		
34.15060983	23.06096808		
32.8937855	20.37784721		
31.65077452	17.88715324		
30.4169684	15.44094134		
29.12331554	13.04019984		
27.88950942	10.80288072		
26.60045899	8.78049068		
25.3758638	6.776230727		
24.08681337	4.8376203		
22.84379937	2.933501032		
21.57777018	1.210077399		
20.33015375	-0.402514407		
19.0825373	-1.7637459		
17.79348687	-3.136634284		
16.57809654	-4.257972771		
15.29365158	-5.336645268		
14.05063756	-6.319302298		
12.75237925	-7.234814438		
11.51397222	-8.195125642		
10.24333605	-8.955806594		
8.991117171	-9.773841708		
7.73889679	-10.507996		
6.477470052	-11.24471825		
5.229853599	-11.83079901		
3.97302929	-12.48275431		
2.711602527	-13.09368436		
1.445570312	-13.66431076		
0.211765718	-14.33037729		
-1.063472879	-14.94543877		
-2.329504358	-15.47408103		
-3.572516833	-16.01700602		
-4.829340405	-16.68970616		
-6.095371858	-17.19744249		
-5.510695684	-11.43782128		
-4.276890329	-6.645151538		
-3.001651731	-3.621160728		
-1.758639231	-1.465224727		
-0.46038168	0.580920832		
0.778026867	2.50517847		
0.271613986	-2.121976469		
-0.976001706	-6.646318578		
-2.260448184	-9.777711881		
-3.494252778	-12.05659493		
-4.760284231	-14.28215377		
-6.021711756	-16.35954654		
-7.250912778	-17.63186067		
-8.521547803	-18.32933028		
-7.338383977	-10.87002058		
-6.058541807	-6.482868393		
-4.810925379	-3.697308918		
-3.535686782	-1.573979088		
-2.301881426	0.495573862		
-1.022038875	2.347842395		
-0.474193514	1.331084385		
-1.740224206	-4.4134757		
-2.997047778	-8.018696354		
-4.240060278	-10.53076635		
-5.510695684	-12.77839663		
-6.753708159	-15.0184008		
-7.375214028	-14.10627173		
-6.132201934	-7.781890287		
-4.852359383	-4.044237719		
-3.595535049	-1.653991171		
-2.357126502	0.437922018		
-1.081887905	2.456484635		
-0.40973977	1.789372291		
-1.689583083	-4.021917513		
-2.941802702	-7.667811386		
-4.203230227	-10.24794692		
-5.446242702	-12.55054281		
-6.721481299	-14.84150393		
-7.439666629	-14.50184482		
-6.159824079	-7.852611134		
-4.916811604	-4.167402933		
-3.641573006	-1.667054871		
-2.389352625	0.428730435		
-1.118717981	2.383127538		
-0.363703337	2.179542338		
-1.620526909	-3.750961922		
-2.909576604	-7.532909693		
-4.134174053	-10.03980426		
-5.423223723	-12.35540148		
-6.666236223	-14.67899166		
-7.923060176	-17.00646934		
-9.193695202	-18.7094608		
-10.4551227	-19.55127743		
-11.70734273	-20.34776444		
-12.97337385	-21.14903832		
-14.23019755	-21.98897926		
-15.48241755	-22.84893841		
-16.7530524	-23.79795499		
-17.97764987	-24.69162754		
-19.2574924	-25.6221496		
-20.51431597	-26.524961		
-21.77574349	-27.40790291		
-21.87702577	-23.4795817		
-20.61099505	-17.10626076		
-19.36337862	-13.10527289		
-18.08814002	-10.24922674		
-16.8405236	-7.693792741		
-15.62053007	-5.418421076		
-14.3222726	-3.058064029		
-13.0700526	-1.004848903		
-11.79941768	1.075572472		
-10.55640518	3.063964879		
-9.290373901	4.912121245		
-8.028946401	6.759391804		
-6.762915303	8.481970317		
-5.515298875	10.13648126		
-4.25387135	11.71124836		
-2.997047778	13.13799261		
-1.772450329	14.38797414		
-0.474193514	15.72186094		
0.764215032	16.87110053		
2.021039367	18.0674782		
3.268655794	19.21930356		
4.534686486	20.33446167		
5.786906867	21.4248161		
7.062145464	22.54263863		
8.309761917	23.694319		
9.575792609	24.83061109		
10.82801299	25.83702109		
12.07102549	26.98729362		
13.35547047	28.19184972		
14.41433266	28.40950553		
13.14369802	20.79952903		
11.88227126	16.50193255		
10.62544845	13.79709602		
9.364020159	11.6359043		
8.097989468	9.557110043		
6.868788828	7.656673785		
5.593548706	5.910193669		
4.341329849	4.149853251		
3.093713396	2.620895191		
1.818474798	1.000425514		
1.758625032	3.87411703		
3.020053294	9.030851382		
4.286084011	12.40836073		
5.552116226	14.52903022		
6.790524748	16.62074491		
8.070367298	18.59854183		
8.157837736	15.71158313		
6.891807044	10.21880923		
5.644190591	6.993210812		
4.396574163	4.856869852		
3.121335566	2.963987592		
1.882927019	1.207350264		
0.612292375	-0.474730392		
-0.621512219	-2.020588926		
-1.896751579	-3.536439748		
-3.158179079	-5.006373488		
-4.424210557	-6.519590823		
-4.511681756	-3.611874412		
-3.236443159	1.779147416		
-2.002637803	4.896087036		
-0.750418184	7.033756329		
0.529424367	8.969826134		
1.758625032	10.84956794		
3.029261175	12.59449022		
4.272273675	14.47808399		
5.552116226	16.22565809		
6.790524748	18.02427759		
8.070367298	19.73014948		
9.322586181	21.57423061		
10.5886184	23.38065483		
11.85925304	25.23028169		
13.1114719	26.9283875		
14.40512781	28.74203664		
15.62512057	30.24246622		
16.90956555	31.42570534		
18.14797407	32.67960011		
19.43242207	33.88377416		
20.68464095	35.01571396		
20.75369862	30.90820532		
19.49226884	24.74650606		
18.23084208	20.82611255		
16.9878311	18.20917334		
15.74942255	15.88697211		
14.45576667	13.52765574		
13.23577391	11.42032493		
11.92830921	9.309191742		
10.68529671	7.46703117		
9.41466207	5.55450575		
8.162441689	3.877900436		
6.901014925	2.240513943		
5.625776328	0.682716577		
4.359744113	-0.641786032		
3.107523732	-2.067274373		
1.882927019	-3.338248904		
0.612292375	-4.66417884		
-0.621512219	-5.874908752		
-1.90595946	-7.20479022		
-0.773436401	-0.618558634		
0.492594316	3.261652183		
1.744814697	5.902082496		
2.987827197	7.764710238		
4.258461841	9.782149304		
5.533700439	11.57005315		
6.767505032	13.45126364		
8.019725413	15.21188558		
9.032551175	15.94031094		
7.798745083	9.262448262		
6.518902532	5.503990602		
5.266683675	3.093986144		
3.991445078	1.138353724		
2.739224697	-0.685055936		
1.689568859	-1.466208536		
2.937185286	4.754776607		
4.207819931	8.468853676		
5.473852171	10.96656294		
6.698448859	12.97060188		
7.98749929	15.09780804		
9.221303884	17.08374355		
10.51035434	19.02194854		
10.910881	17.14627168		
9.649452736	11.21456699		
8.388025972	7.670772553		
7.108183421	5.315942426		
5.860566994	3.34719425		
4.603742659	1.606324068		
4.14336771	3.108909829		
5.400192044	8.515718284		
6.680034595	12.0855637		
7.92304707	14.45108161		
9.212096003	16.66199902		
10.43669421	18.77101156		
10.95231348	17.36786691		
9.690886714	11.31026258		
8.429459976	7.661640884		
7.172635642	5.271548663		
5.902000998	3.463636877		
4.649780617	1.598420314		
3.402164163	-0.139879819		
2.140737425	-1.819341665		
0.916139189	-3.446366178		
-0.349891502	-5.043330026		
