"Vu,Priestley,Seible,Benzoni 1998,Specimen nr NH3"	
-21.14225	-308.2
-21.721	-311.5
-22.297	-314.8
-22.8755	-318
-23.458	-321.3
-24.0305	-324.6
-24.6	-327.8
-25.1675	-330.8
-25.7325	-333.9
-26.3	-336.9
-26.79	-339.7
-27.3825	-342.9
-27.98	-346
-28.5625	-349.1
-29.15	-352.2
-29.74	-355.1
-30.325	-345.8
-30.9	-348.8
-31.3825	-351.4
-31.95	-354.3
-32.515	-357.1
-33.0975	-359.9
-33.69	-362.7
-34.285	-365.5
-34.8775	-368.2
-35.4525	-370.9
-36.03	-373.5
-36.6025	-376.2
-37.1975	-378.8
-37.7025	-381
-38.215	-383.3
-38.735	-385.4
-39.26	-387.6
-39.7625	-389.6
-40.2675	-391.5
-40.8575	-393.9
-41.4475	-396.2
-42.02	-398.4
-42.585	-400.6
-43.1625	-402.6
-43.75	-404.8
-44.3175	-406.7
-44.905	-408.7
-45.49	-410.7
-46	-412.4
-46.51	-413.9
-47.04	-415.4
-47.54	-416.7
-48.045	-418
-48.63	-419.6
-49.235	-421.1
-49.815	-422.6
-50.0375	-421
-50.1625	-398.9
-49.7275	-378
-49.1425	-359.5
-48.5725	-342.8
-47.9975	-326.5
-47.4875	-312.7
-46.9725	-299
-46.4475	-285.6
-45.865	-270.8
-45.285	-256.4
-44.7875	-244.4
-44.2825	-232.8
-43.7725	-221
-43.25	-209.8
-42.7275	-198.6
-42.205	-187.8
-41.68	-177.4
-41.1475	-166.9
-40.595	-156.7
-40.14	-148.4
-39.5825	-139
-39.1075	-131.5
-38.535	-122.8
-37.985	-114.7
-37.43	-106.8
-36.8825	-98.9
-36.3325	-91.19
-35.785	-83.76
-35.24	-76.63
-34.6025	-68.56
-34.0625	-62.05
-33.4975	-55.72
-32.9525	-49.45
-32.38	-43.45
-31.8125	-37.46
-31.2375	-31.56
-30.66	-25.96
-30.175	-21.47
-29.6	-16.21
-29.0275	-11.16
-28.4575	-6.33
-27.91	-1.804
-27.3525	2.66
-26.78	6.911
-26.2075	11.1
-25.6425	15.11
-25.0825	19.08
-24.51875	22.9
-23.94275	26.7
-23.469	29.72
-22.89125	33.39
-22.31325	36.85
-21.74775	40.21
-21.18625	43.48
-20.60425	46.63
-20.118	49.11
-19.5475	52.2
-18.969	55.04
-18.381	58.04
-17.8165	60.85
-17.331	63.3
-16.762	66.3
-16.1775	69.32
-15.5875	72.29
-14.99325	75.29
-14.399	78.28
-13.8155	81.28
-13.2275	84.16
-12.63975	87.18
-12.13125	89.69
-11.6235	92.26
-11.032	95.23
-10.4334	98.19
-9.931	100.7
-9.3355	103.8
-8.75325	106.9
-8.17625	110.2
-7.596	113.4
-6.997	116.7
-6.4105	120
-5.8295	123.4
-5.3375	126.2
-4.7525	129.6
-4.1725	133.1
-3.5775	136.7
-2.98	140.4
-2.3875	143.9
-1.815	147.6
-1.225	151.3
-0.65	155
-0.0725	158.7
0.075	158
