"Saatcioglu, 1999, Specimen RC-6"	
-38.29	-18.7811988
-36.84	-15.83141459
-36.25	-14.25652179
-35.84	-13.63498108
-35.31	-12.72786146
-34.6	-11.46736997
-33.44	-9.653443145
-32.22	-5.781694224
-31.31	-4.85184395
-30.22	-2.268593687
-29.38	-0.4894668
-28.6	1.111877858
-27.86	2.681369557
-26	6.713109805
-25.73	7.463206284
-22.66	13.0740188
-21.76	14.79106045
-20.09	17.33660225
-19.09	19.16335219
-16.01	22.97742006
-13.5	26.13240279
-12.39	26.87187626
-11.91	27.56435452
-11.34	27.87354985
-10.81	28.27087406
-9.96	29.34319072
-9.86	29.24287536
-8.95	30.55300856
-8.26	31.2678382
-7.76	31.48626715
0.6	39.57812772
0.63	38.9370341
1.01	40.39984825
1.2343446	39.26645148
1.43	40.10789145
2.1129429	43.44606051
2.5608556	44.88833182
5.9718847	48.51956558
8.14254	50.47324799
9.7963724	52.13566598
12.776715	55.05319185
13.655313	56.3536968
15.739832	58.65463157
16.842386	59.05077047
17.96	60.2093769
18.737402	61.92165027
22.045065	64.74352334
22.68248	65.53860616
26.81706	68.55688915
29.28	69.1198079
41.84	74.87319533
44.7	75.92046161
47.01	76.04461246
48.61	75.71838433
49.18	75.38714539
51.06	75.4336836
51.88	75.50639106
51.9	74.68231046
51.42	56.79024097
50.67	47.6482414
49.54	42.76372576
48.39	39.87324562
46.54	36.1954264
44.08	31.08680893
43.75	30.37905363
43.03	29.4357582
42.86	29.17539457
40.29	23.79391494
38.91	20.84495212
36	15.58241209
31.66	7.195634617
30.57	5.312392329
27.78	1.754900989
26.02	-2.177176783
23.11	-6.070502585
19.53	-9.852780588
18.57	-10.98766729
17.45	-12.09004968
16.76	-13.2648284
15.91	-14.23709942
14.93	-16.52796267
13.05	-19.02597181
11.93	-20.58841788
10.38	-22.61851597
9.37	-23.99833105
5.02	-28.45967881
2.41	-31.37452182
-0.01	-33.9829688
-2.07	-35.83453971
-3.09	-37.37735455
-5.31	-39.51641366
-5.9	-40.49156634
-8.26	-43.4321618
-11.91	-47.40564548
-14.94	-49.61500537
-15.39	-50.77856622
-18.85	-53.91542588
-21.94	-57.93234885
-24.5	-59.97189392
-26.95	-61.79870088
-27.47	-62.15294822
-30.43	-65.03087317
-31.34	-66.10074039
-35.53	-69.47308174
-39.56	-71.86758588
-42.14	-73.18208054
-44.52	-74.23714428
-45.19	-74.64559826
-50.88	-76.36040323
-52.65	-75.36427783
-52.842522	-73.70266175
-52.87698	-72.7825691
-52.859753	-72.32955702
-52.532429	-57.62371024
-52.394611	-55.20552003
-52.239563	-54.50498479
-52.067291	-52.35223403
-51.223145	-47.27866588
-50.930279	-47.12306903
-49.190311	-39.44131009
-49.035263	-38.60293783
-46.830154	-33.67755959
-46.347786	-31.36403503
-45.090183	-29.33771933
-44.142677	-26.50738325
-43.608627	-26.24581497
-41.851429	-22.45198461
-40.456009	-19.45437622
-39.542957	-17.70223217
-39.11227	-16.02411428
-38.560993	-15.96409815
-38.268127	-15.22265038
-38.181992	-14.99039037
-38.04417	-14.84617605
-37.217255	-12.80941039
-36.85548	-10.91050689
-35.752926	-9.722294072
-34.71928	-6.93508931
-33.840679	-5.434214498
-33.203266	-2.798906934
-32.565853	-2.782180646
-31.411615	-0.234781014
-30.70529	2.214266324
-29.7061	2.924059199
-29.10314	4.462647324
-27.449308	7.452406541
-25.709339	11.6693355
-22.16049	17.56631938
-21.764259	18.06289372
-19.748652	20.17701976
-18.921736	22.2485308
-16.320396	25.50131222
-15.717435	26.30045977
-13.581235	28.16829081
-13.288369	27.98616989
-13.167777	28.29760606
-12.116904	28.74735203
-11.875721	28.61221261
-12.11	28.78385734
-11.5484	29.60520637
-11.238306	29.46373634
-10.273571	30.98282474
-8.774785	32.69502167
-7.5688667	33.95639393
-6.6041312	35.1041678
-5.6049409	36.43444738
-4.7780247	37.48151437
-4.3473392	37.42798306
-3.9338813	38.54992687
-3.5031958	38.88451958
-2.5556877	40.34127042
-1.8838183	41.57040359
0.097334921	42.98548975
1.0965252	44.35023678
3.6634104	46.59385816
5.093286	48.49992068
7.177804	50.11794373
9.2278671	51.41562075
9.7446899	52.99289517
12.397713	55.11297018
12.518304	54.21847486
12.86	54.76763184
25.27	64.30033014
30.06	67.04114204
34.55	69.47254618
44.08	72.87680893
46.8	73.18242381
50.5	74.0579188
51.97	73.35302825
49.1	39.86346027
38.98	18.27569783
34.92	9.462240846
34.48	8.741792774
30.11	1.655970739
23.58	-9.171055697
21.84	-11.21732293
20.41	-13.14164511
16.69	-17.27560335
11.55	-24.35121443
1.51	-35.29171224
-2.25	-33.37797775
-10.14	-45.50024146
-16.91	-52.39968918
-22.99	-57.8238934
-27.48	-61.35591447
-33.31	-67.02489771
-37.58	-70.28075941
-40.85	-71.83985618
-46.14	-73.7869647
-48.12	-74.5433005
-48.208347	-73.99945969
-49.79327	-74.79850842
-50.292866	-74.81660265
-51.050873	-74.72287101
-51.18869	-72.55853741
-51.24	-71.67789284
-51.205917	-71.1509735
-51.72274	-70.68375532
-50.792461	-48.8739381
-49.689907	-43.68937944
-48.776852	-40.00799965
-47.00243	-34.52104573
-46.037693	-31.23774425
-45.348595	-28.6907021
-44.33218	-27.80390056
-42.919529	-24.59455652
-41.954796	-22.37924586
-40.748875	-19.50670408
-40.645512	-19.95844754
-40.249279	-18.01491101
-40.008095	-18.52917658
-40.008095	-18.73590758
-39.97364	-19.00133821
-39.887505	-19.45818487
-39.870277	-18.62953549
-39.85305	-19.93034639
-39.456818	-17.33215375
-39.060589	-16.14661822
-38.647129	-15.09379291
-38.388718	-14.50037835
-38.164764	-14.39954651
-37.854668	-13.68744455
-36.993298	-12.39847468
-36.304203	-10.23026656
-35.218876	-8.082401776
-33.392769	-4.233300939
-32.789806	-2.435125247
-32.686443	-2.4000057
-32.135166	-1.758637209
-31.738935	-0.883127317
-30.429651	2.069230328
-30.17124	2.345867146
-29.361551	4.266631856
-28.086723	6.864120048
-27.690493	6.485032557
-25.829931	10.55136924
-23.900459	14.63821096
-23.590366	15.86723019
-22.057127	17.85289768
-20.678932	19.65978103
-20.523886	19.98142979
-19.765879	20.17190769
-19.765879	19.72398969
-19.748652	20.73789576
-19.16292	22.07359274
-18.801144	22.00867662
-17.853636	23.11678888
-17.646908	24.7975322
-16.992266	24.30271171
-16.234259	26.52607583
-16.079212	25.46952845
-15.028338	27.81427758
-14.924973	27.05248971
-14.029148	28.69658242
-13.977466	29.02201933
-13.529552	29.46506423
-13.047185	30.53852837
-12.961048	29.73717276
-12.564817	30.75061785
-12.495908	30.28869887
-12.513135	30.00794544
-12.530363	29.79609971
-11.462263	32.11154283
-11.445035	32.35784271
-9.8945675	34.23074412
-8.8609228	35.50232538
-8.8264675	34.92681454
-8.8092403	34.6562905
-8.8092403	35.1847935
-8.76	35.29941065
-6.54	38.49843911
-6.1217632	38.86515241
-5.6910777	40.02666206
-5.1225729	40.4792279
-4.2267475	41.21939453
-3.4342861	42.93622718
-2.0733199	44.08447469
-1.8665909	43.94584803
-1.2119489	44.69855533
-0.60898924	45.61920356
-0.35057795	45.91901957
0.3385188	46.43369431
0.97593331	47.13975656
0.94	45.4790667
1.22	41.87219287
1.34	40.59781835
1.34	40.52781835
1.39	40.4026623
1.42	40.34156867
1.44	40.31750624
1.48	40.2993814
1.51	40.23828776
1.6	40.05500685
1.61	40.02797564
1.63	39.68391321
1.65	39.58985078
1.67	39.55578836
1.63	39.27391321
1.67	39.04578836
1.67	38.97578836
1.65	38.34985078
1.63	42.06391321
2.25	45.46797775
2.99	47.4876669
4.13	50.12610469
5.11	52.11703958
5.71	53.29516138
8.8	56.31246349
10.85	58.61099953
11.69	59.47034233
14.59	62.13112329
14.98	62.73687753
17.58	64.21853119
19.86	65.99514644
21.29	67.2194797
24.49	69.41892715
28.37	71.71990287
29.56	72.47285233
36.43	75.20987983
41.1	76.0939343
43.11	76.68945844
44.56	76.81899266
45.59	76.12407174
45.65	76.34184233
45.65	75.84184233
51.85	75.87751193
55.85	75.88111027
57.83	74.84677071
57.86	74.06564319
57.84	74.44972821
58.93	74.17207175
61.13	74.32252837
61.22	74.05913375
63.58	74.03666486
63.6	73.83257513
64.87	73.75784186
65.49	73.70101733
66.46	73.60756412
66.51	73.61233344
67.09	73.00364923
67.09	72.98364923
67.97	72.81354747
67.99	72.68945384
68.3	72.43100016
68.39	71.3875773
67.96	52.86059428
67.34	46.26748755
66.06	37.24940558
65.37	33.25556534
64.3	29.03942372
62.86	25.27388372
60.79	22.12201614
57.62	17.18466238
54.74	11.03272042
54	9.713768473
51.45	6.159120547
49.21	2.596027248
48.87	2.285364387
46.37	-2.544919208
45.73	-3.80446371
43.68	-5.90168276
41.43	-8.838285238
40.43	-10.34459895
39.72	-11.2049983
38.6	-13.05692328
36.79	-14.7834065
35.52	-16.09988279
34.69	-17.10594735
31.93	-19.64430008
29.47	-22.13384036
28.64	-23.00001374
26.4	-25.26445071
24.37	-27.96667421
22.91	-29.59984274
19.39	-32.44432582
17.98	-33.66275969
15.52	-36.59284992
14.47	-37.4044937
10.23	-40.96304253
8.18	-42.34158674
4.96	-44.87749108
2.8	-45.99873968
0.73	-47.48327796
-0.61	-48.58109651
-0.8	-47.3075036
-0.97	-46.70797308
-0.99	-46.30391066
-1.06	-45.94469221
-1.11	-45.60953617
-1.19	-45.4632865
-1.23	-45.13516166
-1.28	-44.97000561
-1.32	-44.67188077
-1.37	-44.44672472
-1.38	-44.20969351
-1.54	-43.94719412
-1.59	-43.75203806
-1.61	-43.51797564
-1.66	-43.29281957
-1.73	-43.07360107
-1.76	-42.81250743
-1.8	-42.57438257
-1.87	-42.35516406
-2.04	-42.16563336
-2.09	-41.91047727
-2.16	-41.72125873
-2.19	-41.49016507
-2.25	-41.26797775
-2.4	-41.07250941
-2.45	-40.83735329
-2.5	-40.61219716
-2.5	-40.44219716
-2.52	-39.79813471
-2.56	-39.63000981
-2.57	-39.43297858
-2.59	-39.29891613
-2.62	-39.13782245
-2.61	-38.99485367
-2.66	-38.76969753
-2.78	-38.70532278
-2.81	-38.53422909
-2.83	-38.34016663
-2.85	-38.23610416
-2.92	-37.67688554
-2.93	-37.3998543
-2.97	-37.03172937
-2.99	-36.8976669
-3	-36.70063567
-3.21	-36.55297969
-3.26	-36.46782349
-3.28	-36.36376101
-3.33	-35.89860481
-3.35	-35.70454232
-3.38	-35.4334486
-3.57	-35.20985494
-3.64	-35.0306362
-3.78	-34.83219869
-3.9	-34.44782364
-4	-34.13751107
-4.21	-33.60985458
-4.31	-33.29954193
-4.45	-32.99110416
-4.55	-32.61079143
-4.71	-32.37829101
-4.8	-32.16500948
-5.04	-31.75625861
-5.23	-31.47266404
-5.5	-31.0628189
-5.73	-30.62109875
-6.16	-29.98875183
-6.7419505	-28.98884386
