"Soderstrom, 2001,C2"	
8.679353706	26.9463593
8.425666567	25.60643094
8.149295311	24.25512223
7.886814916	22.55184061
7.962968528	20.98479047
7.204116075	19.37231598
6.686772819	17.74850273
6.421195094	16.02246042
6.269037585	14.35320895
5.611800357	12.87703524
4.868387193	10.92389888
4.730594903	9.481769187
4.185268025	8.062330876
3.98554015	6.608848556
3.219256055	5.030445795
2.267359735	3.474762143
2.272675291	1.941769875
1.554008213	0.601855373
0.819971923	-0.817582938
0.386555587	-2.180230411
-0.883423872	-1.839568543
0.378509046	-1.884992897
-0.903118904	-3.622346246
-1.995578364	-5.666345176
-2.835221605	-7.505899857
-3.9855079	-9.243280929
-4.1653064	-11.0487916
-4.801454733	-12.97919499
-5.418055219	-14.93234521
-5.849891702	-16.71515064
-6.619973193	-18.52064745
-6.817973202	-20.79172657
-7.325604609	-22.66535298
-7.80288698	-24.49358276
-8.33343588	-26.44670526
-8.672489483	-28.46797122
-9.136262518	-30.31889239
-9.641115704	-32.70353933
-10.12850644	-34.83833152
-11.1799323	-36.80283437
-11.21569675	-38.86951082
-11.96634703	-40.73179847
-11.91214582	-42.53729528
-12.28309712	-44.61533822
-12.67444469	-46.47762587
-13.17662096	-48.52158322
-13.62328945	-50.66775576
-13.97120663	-52.6322586
-14.35810296	-54.5172515
-14.48823776	-56.36817267
-15.1350317	-58.32130903
-15.45024166	-60.43339597
-16.05171406	-62.81804291
-16.59128212	-64.75981279
-16.74054462	-66.90599919
-17.23184192	-68.85910783
-17.59013221	-70.76680597
-17.92787065	-72.84484891
-18.36880404	-74.6389931
-18.88611606	-76.69433079
-19.11202185	-78.73831586
-19.8609755	-80.98667587
-20.25406616	-82.91709312
-20.70727147	-84.76801429
-21.03192857	-86.99366905
-21.94879877	-88.90138106
-22.1861595	-90.76368257
-23.13434373	-92.5578129
-23.51169325	-90.77502133
-23.56891378	-88.96951066
-23.46122197	-86.61894931
-23.04722932	-84.75667553
-22.8873213	-82.58778388
-22.35100597	-80.71412974
-21.93151173	-78.56798492
-21.51658532	-76.43316501
-21.13920626	-74.24156811
-20.8858929	-72.12945344
-20.32344634	-70.11956783
-19.87271571	-68.10966835
-19.62373689	-65.94079056
-19.1086737	-64.1011943
-18.41070647	-62.19349615
-18.34323884	-60.1268197
-17.95018708	-58.20775507
-17.5538825	-56.22054698
-17.24776949	-54.11981265
-16.5595141	-51.96230135
-15.98359706	-49.98644588
-15.9304557	-48.13552472
-15.27270498	-46.0688344
-15.0517951	-44.1611224
-14.84001349	-41.8332663
-14.13813214	-39.66440237
-13.72112005	-37.80210086
-13.44741047	-35.90575534
-12.80181504	-33.86179799
-12.37531695	-31.8745899
-12.01183619	-29.77382786
-11.93004994	-27.93427317
-11.05753629	-25.7540289
-10.68840587	-23.76682081
-9.750976315	-21.58661812
-9.671547967	-19.55399954
-9.13523268	-17.68035926
-8.665031802	-15.71585642
-8.332289262	-13.77408655
-7.620501489	-11.79824494
-7.004367983	-9.981395504
-6.351846592	-8.119107854
-6.18795422	-6.109194515
-4.696753668	-4.45130953
-4.100168008	-2.611713265
-3.122249584	-0.511006664
-1.913358267	1.146892183
-0.919533529	3.043251565
0.607665811	4.633006949
1.164805345	6.415812375
1.853325475	8.209956563
2.813587159	10.00410075
3.620173219	11.88909365
4.010516981	13.89903471
4.471504037	15.81807161
5.279296177	18.05509286
6.443441864	19.87195616
5.837283105	21.84779777
6.866452743	23.92581298
7.430720327	26.02657503
7.723051784	28.07054624
8.111730196	30.03504908
8.655788335	31.96545247
8.957683626	34.15704937
9.67056065	36.45081987
9.492067988	38.55158192
10.62281391	40.75453144
11.31745058	42.57139474
11.41929064	44.53588372
12.41467151	46.88644506
12.43123812	49.0780281
12.61007162	51.04251708
13.39742095	53.04106393
13.9077994	54.83520812
13.79340574	56.69749577
14.39943845	58.65063213
14.73779175	60.46749543
15.11470396	62.52283312
15.80225905	64.47594176
15.99050075	66.54263207
16.25205509	68.41625849
17.36518302	70.32395663
17.11070086	72.27710685
17.42083717	74.23022935
17.74912852	76.19471833
17.95301155	78.42035924
18.66936725	80.40755347
19.11642478	82.66727996
19.86200903	84.81346637
20.34122897	86.76658886
21.07287594	88.81056007
21.5600333	90.87723653
22.4137305	92.85306427
23.23723424	94.82890588
23.57033634	92.90985511
22.63062655	90.94537999
22.68436088	89.00361011
22.56932279	87.15267509
22.41220831	85.35851704
21.77175676	83.05338005
21.25208675	81.19107854
21.23675755	78.92002714
20.84312217	76.83061771
19.90917871	74.78664651
20.01273233	72.84487663
19.83695712	70.89175413
19.58007973	68.62066115
18.62186478	66.54263207
18.35798374	64.43053126
17.97638687	62.32976922
17.49073918	60.26309276
17.13798182	58.20776893
16.79057046	56.39090564
16.75809768	54.40371141
15.83855828	52.59820073
15.59016308	50.59966774
15.23616826	48.62379841
14.91446038	46.81831546
14.31280107	44.81975475
13.92760894	42.99153883
13.89556409	41.12925118
13.19580721	38.69919375
12.51029877	36.4621725
11.93186064	34.19110724
11.63565395	31.89732287
11.1772971	29.86470429
10.65460017	27.55955344
10.22388437	25.66320792
9.833696325	23.69871893
9.358079211	21.91589965
8.733619235	19.8719423
8.417016239	17.79389936
7.610313494	15.87484859
7.366252798	13.81953862
6.879212074	11.78690618
6.463670763	9.913252041
5.72168953	7.937424296
4.955047718	5.813970864
3.991260856	3.872187127
3.207670172	2.089423286
2.047742162	0.181683557
1.150614526	-1.691942855
-0.173323323	-3.44067655
-1.008282004	-5.234834599
-1.986620897	-7.017626164
-3.028755197	-8.913971684
-4.098647222	-10.98064814
-4.947543133	-12.87700752
-5.562128069	-14.68250433
-6.396005064	-16.60158282
-7.115030005	-18.48658958
-7.583526541	-20.39427386
-8.560550281	-22.23384241
-8.554619872	-24.02801432
-9.399033219	-26.37857566
-9.6881897	-28.37712251
-10.08108583	-30.25076279
-10.70566254	-32.32879187
-11.16382486	-34.30463347
-11.6555113	-36.37132379
-12.03938832	-38.25633055
-12.49135627	-40.18673394
-13.07207461	-42.24205777
-13.36099767	-44.17247502
-14.09035692	-45.98935218
-14.17303803	-48.09010036
-14.9517961	-50.22489256
-15.27679583	-52.10991318
-15.27458493	-54.10844617
-16.17044397	-56.49307925
-16.62709667	-58.46893471
-17.24993028	-60.47883419
-17.18934783	-62.62499287
-17.91944622	-64.65761145
-18.39676744	-66.49718
-18.83940512	-68.34812889
-19.44210718	-70.21040267
-19.67142137	-72.3679417
-20.09219186	-74.44595692
-20.62359674	-76.6489203
-21.18058821	-78.82915071
-21.54193679	-80.74821533
-21.99088539	-82.67861873
-22.40472245	-84.49548202
-22.75043727	-86.6984454
-23.34276612	-88.61749617
-23.13958339	-86.59625793
-23.2375262	-84.77938077
-22.86564884	-82.87168263
-22.35363637	-80.60060351
-21.54379745	-78.64745329
-21.41567054	-76.50130847
-20.93575025	-74.34376944
-20.4441416	-72.29978438
-20.17906209	-70.27851841
-19.81059317	-68.48438809
-19.40340966	-66.40634515
-19.22368133	-64.18067652
-18.57816369	-62.15942442
-18.47365444	-60.29713677
-17.82190362	-58.21912155
-17.42567688	-56.25463257
-16.93608373	-54.35828705
-16.59764503	-52.07585531
-16.21067082	-50.16812944
-15.33603268	-48.24907867
-15.26338219	-46.43220152
-14.80672959	-44.45637377
-14.24699108	-42.35562559
-14.21494619	-40.49332407
-13.56237838	-38.17684832
-13.12136707	-36.3599573
-12.78158193	-34.56581312
-12.34071872	-32.35151097
-11.75186844	-30.12585621
-11.50819674	-28.18408633
-10.926817	-25.93571246
-10.22881088	-24.01666169
-9.926876692	-21.81371217
-9.532004	-19.80379884
-8.746670079	-17.95286381
-8.326911045	-16.17007224
-7.914661445	-14.37591419
-7.359802113	-12.37736734
-6.622972373	-10.58322315
-5.841856223	-8.641439417
-4.602623431	-7.380993278
-4.184023923	-5.496000381
-3.470882103	-3.565583129
-2.188289055	-1.987180368
-1.297200124	-0.113553956
-0.143583222	1.714675825
0.910745214	3.645093077
1.997399296	5.757193886
2.73632228	7.721669008
3.902211107	9.606675767
4.482345874	11.49166866
5.256497121	13.60375561
5.834118315	15.6363742
6.541065853	17.52138095
6.953471033	19.3609495
7.158085744	21.35951021
8.254996344	23.38077617
8.496037738	25.4361
9.000688692	27.32107904
9.509331705	29.48997069
9.719985071	31.48851754
10.44780331	33.73689141
10.89977126	35.66729481
11.27160983	37.56366805
11.74591165	39.40322273
12.24154354	41.29958211
12.32480061	43.12779803
13.03105541	45.25125146
13.51662536	47.29523653
14.02936941	49.33920774
14.5066593	51.610273
14.91016215	53.49529362
15.26968975	55.32349568
15.80949123	57.33339515
16.07437617	59.29787028
16.21651824	61.56896326
17.16938722	63.40854566
17.31036967	65.78181225
18.2404844	68.03018613
18.39071186	70.01738035
18.87531671	72.22031601
19.12851334	74.29835895
19.81095593	76.08116438
20.19630368	77.95480465
20.43974192	79.82843106
21.05595336	81.66802733
21.33434754	83.60978334
22.05968345	85.57425846
22.54656854	87.56146656
22.71948002	89.56001341
22.80742175	91.43365368
22.93496698	89.00361011
22.72137201	87.02775465
22.25747467	84.69991241
21.79822295	82.40610032
21.53484769	80.4416252
21.10122926	78.57935141
20.4549411	76.77384074
20.63436753	74.94562482
19.8062882	72.51555353
19.47064299	70.60784152
18.96970403	68.48438809
18.80643417	66.65617217
18.3364668	64.75982665
18.07730931	62.70450282
17.62208855	60.70595596
17.5745579	58.73011436
17.13211489	56.93598403
16.88859873	55.03961079
16.06896265	52.870733
15.54487278	50.59965388
15.0389379	48.33992738
14.82128084	46.50035884
14.71979093	44.63807119
13.87232691	42.71900656
13.59052423	40.66366887
13.01131562	38.6083589
12.50673479	36.30320805
11.5676398	34.07753942
11.53791405	32.01086297
11.74877135	30.10316482
10.63470969	27.92293441
10.12494605	25.86759672
9.614871246	23.72143804
9.198053773	21.91594123
8.835078782	19.96280487
8.262834883	17.73713624
7.702785166	15.54555321
7.117887958	13.59243071
6.812786359	11.78690618
6.107963396	9.640733636
5.370199936	7.574057182
4.560322212	5.60958206
3.688936799	3.758647033
2.797575457	1.805510673
1.796474704	-0.011352623
0.666973711	-1.850935027
-0.642241109	-2.827468554
0.548005392	-2.645812719
-0.616358437	-3.645065353
-1.466452768	-5.450576026
-2.470495035	-7.244720214
-3.784798924	-9.266000037
-4.343642608	-11.10556858
-5.224280547	-13.01326672
-6.112622537	-14.96640308
-6.748537499	-16.82869073
-7.453204837	-18.92943892
-7.963201851	-21.05289235
-8.667947024	-23.17635965
-9.069480836	-25.36794268
-9.622402552	-27.24158295
-10.50033244	-29.24014367
-10.6562873	-31.13647533
-11.16914808	-33.21451827
-11.67326207	-35.38340992
-12.39202217	-37.63175607
-12.64490764	-39.61897802
-13.08085268	-41.71969848
-13.65561025	-43.79776914
-13.82213283	-45.6941008
-14.51758654	-47.7494385
-14.68241258	-50.03187024
-15.44037782	-51.82602829
-15.86420657	-53.91539613
-16.39266227	-55.69820155
-16.74769984	-57.53778396
-17.21611863	-59.42277685
-17.44965059	-61.48946717
-17.94377276	-63.38581269
-18.33190645	-65.19132336
-18.59690812	-67.18987022
-19.01179564	-69.31333751
-19.83797611	-71.62981326
-20.09949164	-73.49211477
-20.26226334	-75.61556821
-21.14201412	-77.70496377
-21.28867755	-79.53317969
-22.00216952	-81.56579827
-22.33243738	-83.66654646
-22.74170653	-85.47205713
-23.25572684	-87.44789874
-23.0197202	-85.54018673
-22.66393592	-83.04201356
-22.21099526	-80.82769756
-22.06393521	-78.44307834
-21.41005973	-76.62620119
-21.10959633	-74.41189905
-20.59220652	-72.33385611
-20.27126902	-70.31259015
-19.69953094	-68.23456107
-19.25348497	-66.27008595
-18.69905357	-64.39644567
-18.80821791	-62.32975536
-18.58893443	-60.45611508
-17.83138952	-58.34400041
-17.26951892	-56.06158253
-16.83391632	-53.62017248
-16.08596656	-51.22418678
-16.58110204	-49.00988463
-15.4922067	-47.12489174
-15.6835549	-45.25125146
-14.79567975	-43.43437431
-14.25649312	-41.16329519
-13.85926249	-39.34643189
-13.62414311	-37.25705019
-13.00614973	-35.33798556
-12.45074572	-33.1804604
-11.99056804	-31.05702083
-11.4921815	-28.79728047
-11.19845705	-26.78736713
-10.36174766	-24.48221628
-9.930137029	-22.32469111
-9.010597729	-20.51920817
-9.004061689	-18.6114823
-8.589329847	-16.53345322
-8.098530671	-14.28509321
-7.266396816	-12.43415818
-6.411851204	-10.65133889
-5.578900457	-8.561971054
-4.810982338	-6.506633362
-3.61533556	-5.189396383
-3.056375191	-3.31576997
-1.920718813	-1.442129696
-0.555015787	0.158992172
-0.123023723	1.987208092
1.58793558	3.894892374
1.934148513	5.802604379
3.07909641	7.744388115
3.85099888	9.640747498
4.65603637	11.51438777
5.734869666	13.54697863
6.067075194	15.77264726
6.237939988	18.05509286
7.401074117	19.57670479
7.810350923	21.82509252
8.336993212	23.95988471
8.70403039	25.77676187
9.237793165	27.78666135
10.11254803	29.73978385
10.12477262	31.54530838
10.66143801	33.52113613
10.7301819	35.51968298
11.4028348	37.52958246
11.98212134	39.60763926
12.30333111	41.70837358
12.89701405	43.58201386
13.26355297	45.6941008
13.74997123	47.54504969
14.1907955	49.74798535
14.76931152	52.04178358
15.21113977	54.09712127
15.61789534	56.05025763
16.01071369	57.90119266
16.72622102	60.08140921
16.8819425	61.90962512
17.38330945	64.157999
17.83512182	66.0429919
18.2438928	68.14374008
18.72922928	70.11958169
19.19753895	72.41336605
19.6804396	74.55952473
20.10233087	76.52402758
20.40282556	78.30681914
20.89323564	80.44161134
21.28129154	82.22441676
21.65320785	84.14348139
21.77622987	86.5621862
22.76448274	88.59480478
23.42439693	90.41168194
22.96921506	88.42448771
23.20271739	86.51676184
22.26195719	84.24569659
22.07294501	82.39476156
21.26499724	80.11231595
21.13803742	78.30681914
20.81140381	75.94490517
20.3914891	74.11667539
19.95152067	72.16353903
19.69205192	70.01736649
19.15701293	68.07561048
18.9135747	66.20198407
18.29093551	64.24883385
17.96717319	62.28434486
18.00967848	60.14955267
17.20138818	58.20776893
16.8793301	56.30007079
16.21371979	54.14254562
15.90056404	52.1893954
15.21637842	50.33847424
15.08136439	48.38533788
14.84996467	46.50035884
14.36076057	44.71756728
14.13857443	42.87798487
13.5313822	41.02704985
13.08932057	38.90359641
13.0842943	36.99589827
12.28688293	35.14494938
11.78478449	33.12371114
11.35255896	31.22735176
10.98397321	29.39912198
10.70747775	27.57091992
10.04682441	25.53830134
9.59346343	23.64194195
9.250269895	21.73424381
8.769540282	19.78112131
8.264033351	17.6463014
7.47680071	15.68181241
6.895031921	13.31988458
6.270999888	11.40083382
5.992527771	9.436330971
5.43380082	7.630834159
4.677345206	5.836662249
4.015610233	3.928977967
2.788408288	2.214302142
1.519161333	0.124920441
0.634383368	-1.669237608
-0.550610185	-2.520878417
0.696187035	-2.577669256
-0.452457623	-3.395252195
-1.378035718	-5.200762867
-2.399073459	-7.108461011
-3.694288583	-8.845842082
-4.500913585	-10.74220146
-4.898144174	-12.5590509
-5.897851986	-14.40998593
-6.700414799	-16.44260451
-7.34569902	-18.39572701
-7.820545609	-20.39428772
-8.690849288	-22.37012933
-9.092188576	-24.50493539
-9.542646943	-26.4353665
-10.03398313	-28.39982776
-10.53074327	-30.62549639
-11.62006659	-32.63540972
-11.62753626	-34.81564014
-12.12363499	-36.84825872
-12.34411688	-38.63105028
-13.02067634	-40.4592662
-13.45677711	-42.60543874
-13.6607693	-44.42230204
-14.5299913	-46.52306409
-14.93794519	-48.38532401
-15.24096107	-50.46335309
-15.40423097	-52.29158287
-15.94183018	-54.53997061
-16.75399567	-56.73155364
-17.01988451	-58.54840308
-17.53282313	-60.64916512
-17.79557593	-62.43195669
-18.23391796	-64.35102132
-18.75150224	-66.48582737
-19.57133289	-68.711496
-20.10679986	-70.77817245
-20.1429534	-72.95841673
-20.67291873	-74.74120829
-20.81660171	-76.58077683
-21.39619946	-78.74966848
-21.97726786	-80.90716592
-22.59224193	-82.82624441
-22.71080511	-84.82479127
-23.54638625	-86.80063287
-23.05806932	-84.83614389
-22.62135375	-82.95116485
-22.30451734	-80.80499231
-22.23945416	-78.99948164
-21.94971406	-76.83058999
-20.94404539	-75.00237407
-20.82350575	-72.86758188
-20.2825836	-70.9712225
-20.0200955	-68.82504996
-19.67980458	-66.88328008
-19.20511362	-64.93014372
-18.85486983	-62.7271942
-18.27500737	-60.92168353
-17.76698687	-58.9344893
-17.65024463	-57.02679116
-17.33283226	-55.15315088
-16.75277529	-53.29086323
-16.68259951	-51.31502162
-16.06185914	-49.47545308
-15.70074393	-47.62450419
-15.31376225	-45.27395671
-14.70524729	-43.03694932
-14.14926728	-41.15194256
-13.32475203	-38.88086344
-13.27989068	-36.80284823
-12.68639455	-34.54309401
-12.06289953	-32.34014449
-11.8247608	-30.25076279
-11.40565551	-28.2181442
-10.81533445	-26.00384206
-10.36313304	-24.00529521
-9.829370216	-21.99538187
-9.409222136	-20.09903635
-8.939176981	-18.17998558
-8.356482135	-15.98840255
-7.838781069	-13.8195109
-6.986943645	-11.94587063
-6.394809268	-10.08358298
-5.648804742	-8.255367056
-4.63512076	-6.290864211
-3.71213417	-4.360474682
-2.47080804	-2.929669886
-1.659965315	-1.124173075
-0.832477171	0.692704082
0.31798842	1.60113573
0.768874585	3.656431838
2.00118151	5.098575396
2.90740614	6.983568293
4.280813123	8.630100655
4.582786249	10.84441666
5.223385864	12.75212866
6.116412463	14.75067552
6.126201175	16.72650326
6.692437607	18.52064745
7.924635414	20.37158248
8.002437402	22.37014319
8.735049325	24.25512223
8.82895196	26.10605726
9.569890447	28.21817193
10.00858257	30.23942403
10.36656165	32.05628732
10.82952531	34.11161115
10.71916256	36.26915018
11.87177547	38.24497792
12.25104563	40.10726557
12.709597	42.19666114
13.23523544	44.47909288
13.53278857	46.28458969
13.50278119	48.10148071
14.71426383	49.63444525
14.80390975	51.56486251
15.18450268	53.81323638
15.62702353	55.63008581
16.08301477	57.41287738
16.56715287	59.47958156
16.96001763	61.78470468
17.50690069	63.65835882
17.84386105	65.50929385
18.39671254	67.80307821
18.55089302	70.06279085
19.36301967	72.24303512
19.62139907	74.07125104
20.08962339	75.89948082
20.62733157	77.7390355
20.99120143	79.95336537
21.53836428	82.34932334
21.85418923	84.20027223
22.46265768	85.9830638
22.64698516	87.78856061
22.94067071	89.78712132
22.95843754	87.48197047
22.67376362	85.02922165
22.14417967	82.91710698
21.78181958	80.70280484
21.01351247	78.53392705
20.55031539	76.41047362
20.58275864	74.42327939
20.10802874	72.45877655
19.88069115	70.43752445
19.34440715	68.1323736
18.95998549	66.08840239
18.64969356	64.08985554
18.01342845	62.12536655
17.52464468	60.02461837
17.43987798	58.19641631
16.78432962	55.89126546
16.32833077	53.66561069
15.89745934	51.72384082
15.48191807	49.85020054
15.53441504	47.98791289
14.68385383	46.04612916
14.1994824	43.9113231
13.70844976	41.59481963
13.30065139	39.77795633
12.87736723	37.84753908
12.60242025	36.03066192
12.11951964	33.8845171
11.59152321	31.79512154
11.29074855	29.48997069
10.3288139	27.20752508
10.03659923	25.19763947
9.563340149	23.22179786
9.233461235	21.23457591
8.66273472	19.45179821
8.252687484	17.41917962
7.67696506	15.50012885
7.237385677	13.66054645
6.770398766	11.75284831
5.842960846	9.845136301
5.409575793	8.050978252
4.879221463	6.154646593
4.001914036	4.337769436
2.826850518	2.418718669
2.0384972	0.56776978
0.682358052	-0.88571254
-0.071117106	-2.691237074
-1.184089364	-4.553497001
-2.893889239	-6.563410339
-3.906374707	-8.61873417
-4.389158718	-10.73084884
-5.195472465	-12.53635951
-6.261372428	-14.31912336
-6.141056803	-16.21548274
-7.262853836	-18.00965465
-7.877360984	-19.79244621
-8.279198484	-21.63202862
-9.035272572	-23.75548205
-9.151975916	-25.65182757
-10.06041057	-27.74123699
-10.3717064	-29.59215816
-10.8958276	-31.43174056
-11.21657053	-33.39621569
-11.72265342	-35.25850334
-12.03461065	-37.30247454
-12.79068469	-39.42591411
-13.50135188	-41.51532354
-13.7425878	-43.62742435
-14.2314883	-45.76224427
-14.64080391	-48.0219569
-15.10837443	-50.09999984
-15.84671385	-51.89414403
-16.04006053	-53.68830208
-16.5301984	-55.74363977
-16.75524816	-57.5377701
-17.32311867	-59.80886308
-17.86628964	-61.92096389
-18.31187644	-64.19205687
-18.70446132	-65.97484843
-19.15460843	-67.81443084
-19.63321348	-70.02871912
-19.80577476	-71.92505078
-20.38567615	-73.74192793
-20.92772655	-75.96759656
-21.38457367	-78.00020128
-21.76701881	-79.90791329
-22.23242587	-82.23576939
-22.47404327	-84.01857481
-22.95895171	-85.86948212
-23.50297861	-88.23140995
-23.98506232	-90.13912195
-24.52482485	-92.13765494
-25.19678511	-94.38602882
-25.88085405	-96.20289211
-26.73911923	-98.19008634
-27.76693491	-100.3135536
-27.78455377	-98.40585549
-27.51394134	-96.53221522
-27.2960897	-94.63585584
-28.53327663	-93.97723735
-27.29247921	-94.02267556
-27.14298329	-91.80835956
-26.79978971	-89.90064755
-26.5602191	-87.8339711
-25.6739315	-86.03982691
-25.63275082	-84.15483401
-25.16665107	-82.06543845
-24.94585787	-80.19178432
-24.39068733	-78.10240262
-24.22644485	-75.99030181
-23.67750749	-73.95768322
-23.52043196	-72.17489166
-22.72517649	-69.63128027
-22.25125606	-67.46240248
-21.92002314	-65.52061875
-21.63706104	-63.56751011
-20.84746279	-61.35319411
-20.62988351	-59.53633081
-20.21894907	-57.68539578
-19.56947836	-55.39161142
-19.35174345	-53.52932377
-18.84360626	-51.50807167
-18.52739231	-49.54358268
-17.83902015	-47.35198579
-17.56247813	-45.06955404
-16.98291932	-42.91202888
-16.68272828	-40.77722282
-16.11408734	-38.72189899
-15.57188894	-36.89366921
-15.30684837	-34.88376974
-14.60144949	-33.01014332
-14.99540539	-31.2273379
-13.76669377	-29.51266207
-13.40379658	-27.58223096
-13.12660077	-25.54961238
-12.42522519	-23.52837414
-11.89401488	-21.3822016
-11.37566012	-19.46315083
-10.83465247	-17.10119528
-10.20342221	-15.28434584
-9.547881516	-13.42207205
-9.192299273	-11.42351134
-8.554524486	-9.459022356
-7.496748758	-7.403698524
-6.392912294	-5.564129982
-5.857989996	-3.656431838
-4.346393143	-2.21428828
-3.540157234	-0.431496716
-2.493727324	1.396719203
-1.180201575	3.190877253
-0.127810709	4.996401787
0.941116267	7.22204269
2.250844528	8.789078966
3.817341981	10.83306404
3.94012297	12.74077604
4.869109367	14.65981295
5.656186428	16.57889144
6.495635192	18.361683
7.044844871	20.47378381
7.605353809	22.35876285
8.12715596	24.40274792
8.868709343	26.2536968
9.262539103	28.39984162
9.788753595	30.40976882
10.17576661	32.32881959
10.72799559	34.44090654
11.19517707	36.40539552
11.66119902	38.47208584
12.19546758	40.629611
12.66582398	42.63951048
13.08888234	44.94466133
13.76242246	46.77287725
13.8039144	48.74871885
14.49630986	50.79270392
14.76487551	52.95021522
14.95245575	54.82384164
15.90296679	56.85647408
16.55618844	58.92315054
16.92931078	61.19422966
17.28981105	63.30633047
17.86820267	65.1231799
18.0169205	67.11038799
18.32256672	69.07487698
18.92960324	70.88035993
19.22913302	72.82215752
20.10903942	74.95697744
20.42459957	77.17127958
20.84916	79.03356723
21.54890921	81.0207476
21.80764638	83.39402805
22.28717758	85.43799926
22.78513613	87.57281918
23.30515615	89.53728044
23.62477855	91.61533724
24.25318403	93.48897751
24.80494622	95.46481912
25.51197155	97.37253113
25.59689392	99.2461714
26.75874423	100.3930636
28.43412512	102.0509347
27.71598748	99.98427211
27.60675467	98.06520749
27.22256649	96.08937974
26.80570241	93.82963938
26.70908407	91.62668986
26.02958304	89.82117919
25.82337335	87.35707775
25.45153483	85.46071837
25.32576582	83.12150965
24.59621209	81.24786938
24.2060629	79.29471915
23.83863687	77.36434349
23.24731181	75.29763931
23.07041593	73.4580569
22.79627842	71.43680481
22.34314328	69.16572568
21.77655665	67.2693663
21.42120793	65.33896291
21.02965818	62.97702122
20.19043526	60.81950992
20.05731997	58.97992752
19.53787585	56.74292013
19.20826935	54.83520812
18.95638791	52.70040207
18.24812532	50.87220001
17.75910808	48.70330836
17.40390732	46.37545226
16.8093684	44.25197111
16.24022173	42.04903545
15.88572128	39.92558202
15.37599653	37.88159695
14.83139367	35.79220138
14.51928085	33.70281968
13.3568317	31.4998563
13.39256666	29.59215816
12.75161699	27.58227254
12.55090889	25.40204213
12.22300658	23.55110711
11.3852933	21.39358194
10.88091461	19.58807127
10.84406838	17.64628753
10.10712191	15.81807161
9.30831764	14.00120832
8.777807685	12.0594523
7.964949362	10.10628822
7.552194079	8.164532208
6.612678802	6.256834065
5.611033327	4.280978596
4.611940412	2.168877787
3.418644059	0.215755289
2.07871468	-1.794144188
1.0324404	-3.576935752
-1.259307557	-7.119827496
-3.463221986	-10.58322315
-5.390788044	-14.02391357
-7.149153739	-17.43053225
-8.472966369	-20.90528053
-9.908300397	-24.32323797
-10.89607795	-27.97968367
-11.97784436	-31.74966946
-13.04326915	-35.156302
-13.49940753	-38.74460424
-14.72369832	-42.25342425
-15.45653522	-45.96663307
-16.27634977	-49.50952481
-17.25812751	-53.17732314
-18.12818928	-56.84512146
-18.88254302	-60.22900717
-19.7219833	-63.77188505
-20.60934419	-67.20122284
-21.39130016	-70.71005671
-22.27583613	-74.19614376
-22.96662798	-77.53463284
-24.52335859	-81.13430156
-24.82435052	-84.82479127
-25.61807259	-88.24276257
-26.48441471	-91.70615823
-27.28924919	-95.28310784
-27.29124273	-91.89920827
-26.60713576	-87.86804283
-25.74690257	-83.98450308
-24.82899807	-80.45297782
-24.49147025	-77.11448874
-23.84557961	-73.66244571
-23.09876654	-69.83566907
-22.43460427	-66.33822941
-21.7963787	-62.92024424
-20.73335085	-59.33194201
-20.13379332	-55.74363977
-19.29799481	-52.38243158
-18.54526738	-49.03258988
-17.73590388	-45.45564027
-16.94036087	-41.94682026
-16.04057248	-38.415295
-15.27692722	-34.96326582
-14.18776805	-31.23870438
-13.59642021	-27.84342446
-12.80966289	-24.25510837
-11.69569508	-20.78034622
-10.555596	-17.16933874
-9.228336084	-13.56968388
-7.800550382	-10.15171258
-6.062892202	-6.620187317
-3.940150136	-3.054604189
-1.779860662	0.454215824
0.454519634	3.997107568
2.769760988	7.34694927
4.514967595	10.87848839
6.314250102	14.33051756
7.628887945	17.77119411
8.865839709	21.45034506
9.834684169	24.86833022
10.75286103	28.47935157
11.66317816	31.99949648
12.30291345	35.41749551
13.38889764	39.09663259
14.26325502	42.69630132
15.09998715	46.33001405
16.49290235	50.14543806
16.88091082	53.67696331
17.51689509	57.32204253
18.54655445	60.86492041
19.29185023	64.24883385
20.15730514	67.89391306
21.03688424	71.25512125
21.90594206	75.0705314
22.54033886	78.69290537
23.1300602	82.05408583
24.52541119	85.69917891
25.32192672	89.49185608
26.12795971	92.97798471
27.06792581	96.3391929
28.22153418	99.92749514
27.73179385	96.22562508
27.01122887	92.56919324
26.40075351	88.87870353
25.23649953	85.26766833
24.91088591	81.44090556
24.19709879	78.00021514
23.5408739	74.61631557
22.68598672	70.97123636
21.77965384	67.29208541
21.33392761	63.65837268
20.34569079	60.30851712
19.70138762	56.87917933
18.99936674	53.34766793
18.10700989	49.78204322
17.20567298	46.2391792
16.52331672	42.71900656
15.73202281	38.68784112
14.77006537	35.07681978
14.10102388	31.47716492
13.06687433	27.9456258
12.1048392	24.31192693
11.32025287	20.91663315
10.42054236	17.40784086
9.415738005	14.06933792
8.771357048	10.61729489
6.971918913	7.119841358
4.987335389	3.781366141
3.199009559	0.442863201
1.430076139	-2.963755479
-1.167894872	-5.995654421
-2.973138196	-9.424950624
-4.744203804	-13.01326672
-6.80287815	-16.38581367
-8.492226769	-19.91735279
-9.522967866	-23.3353241
-10.91092605	-27.02582767
-11.83924265	-30.51192857
-12.76748146	-33.97532423
-13.75053546	-37.57499295
