"Soderstrom, 2001,C1"	
21.70649902	61.36454673
23.14379478	61.83011518
24.39969619	62.22756788
25.56497808	62.61362638
26.81878626	62.84074816
28.15687142	63.43122318
29.44102862	63.70374159
30.59760271	64.19202914
31.82106176	64.37372656
33.10525785	64.65759759
34.33712116	65.08910817
35.52946061	65.44113652
36.67864191	65.97483457
37.92935289	66.17923724
39.25605334	66.53125173
40.49205663	66.84920835
41.73301688	67.29207155
43.10466503	67.98474791
44.51512913	68.10964063
46.07087982	68.77961174
47.17797718	68.92723743
48.46236789	69.26791316
49.62165003	69.66533814
51.06041656	70.11955396
52.29216309	70.51697895
53.66938316	71.07340997
54.93685614	71.32322313
56.50367272	71.69795673
58.24495777	72.32250348
59.51138792	72.70857584
61.14235003	73.29906473
62.44852993	73.38991344
63.74883428	73.96902198
65.30249173	74.46866216
66.57948965	74.85474838
67.86577903	75.30896421
69.05776828	75.55877737
70.23284756	76.16063274
71.39762377	76.39909328
72.73404363	76.94414395
73.9439545	77.13719399
75.36816896	77.75038812
76.73876667	78.13646049
77.8799717	78.54526582
79.16053355	79.09030263
80.54866388	79.30607178
81.70992253	79.83975596
83.44861626	80.58923702
84.74202608	80.91854627
85.90742471	81.3386765
87.27438821	81.9859285
88.38783553	82.2244029
89.75785733	82.88302139
91.42574422	83.23502202
92.71122429	83.89365437
94.0479943	84.54090638
95.3106659	84.71122345
96.60830115	85.39256105
97.98908519	86.10795651
99.20534592	86.39182754
100.4148365	86.9028342
101.6534776	87.55008621
103.004294	87.89076194
104.2359314	88.69697839
105.6275868	89.06034551
106.8088992	89.718964
107.9379102	90.09371146
109.0688587	90.59333777
110.3128772	91.04756746
111.5220952	91.47903645
112.8143143	92.34205761
114.2304746	92.80762606
115.376481	93.29592747
116.5537625	93.65928072
117.7620546	94.26112224
119.0760628	94.87433023
120.3053347	95.43074739
121.6443147	96.28240206
122.8457121	96.63438883
124.0192817	97.2362442
125.3607363	97.92892056
126.6245752	98.43992722
127.8425477	99.22343843
129.4371997	99.79119435
130.6891168	100.3476254
131.8418232	101.0289491
133.0583174	101.3809636
134.2205487	102.1985465
135.4480775	102.6868341
136.8022634	103.1296973
138.1955917	103.981352
139.4790173	104.4809783
140.7175028	105.0828059
141.9164256	105.5938126
143.3133881	106.1842876
144.6150077	106.706633
146.0604743	107.3539128
147.2816532	107.7513378
148.4731442	108.2963884
149.6565812	108.6938273
150.8464849	109.2161866
152.0618196	109.6704024
153.3801234	110.2154669
154.5877929	110.635611
155.7477366	111.2261138
156.9656237	111.5440427
158.1997671	111.7597979
159.4450619	112.1458842
160.6048109	112.6795822
161.8121303	112.997525
163.0954781	113.474446
163.1720682	110.27223
161.5675039	105.0487481
160.3233781	100.5974247
159.1522765	97.19081985
157.8652336	93.43218667
156.4433628	89.53728044
155.2013455	86.14202824
153.6412383	81.99730885
152.5099329	78.74965462
151.1007696	75.47929514
149.7534175	71.74336722
148.5373445	68.87044659
147.3400879	66.20192862
146.1252836	62.81802905
144.7853784	59.93376966
143.50551	56.94729507
142.1686317	54.50587115
140.6728021	51.49669132
139.4184891	48.91903592
137.8726533	46.29594231
136.3923559	43.85453226
135.2552993	41.57207279
134.0415607	39.38050362
132.7198257	37.39332325
131.3538043	35.25848947
130.1692628	33.65736761
128.8787642	31.5339419
127.6248554	29.95551141
126.3486441	28.03647451
125.1263218	26.42400002
123.8735725	24.74338206
122.5712764	23.14228791
121.3324256	21.55254639
120.1066246	20.24666204
118.8188492	18.91807243
117.4316612	17.21477696
116.0452123	15.72720904
114.9160695	14.43270503
113.5917506	13.01325286
112.2427324	11.43487782
111.025686	10.48102182
109.8281096	9.481741464
108.60932	8.45975586
107.3752392	7.380993278
106.0076532	6.552057716
104.8138743	5.779885271
103.5899333	4.57621611
102.4642453	3.849468019
101.2916797	3.100014681
99.83022156	2.191583034
98.63183585	1.396705342
97.29827966	0.806216454
96.08057948	0.102201333
94.79323959	-0.658632351
93.52366579	-1.521625783
92.20199253	-2.168877787
90.9963696	-2.872934493
89.73694311	-3.417999026
88.45119078	-4.15609974
86.96921968	-4.882833969
85.83412357	-5.711783393
84.36860327	-6.483941977
83.07359837	-7.278819669
81.84470795	-8.164532208
80.5146769	-8.607395409
78.94846761	-9.686157991
77.76363007	-10.49238831
76.19912498	-11.51437391
74.68731048	-12.13892067
73.47483192	-13.08142405
72.31028147	-13.69463204
71.05146991	-14.5008485
69.68713666	-15.26166832
68.40757866	-15.95434468
67.20319315	-16.73786975
65.99849642	-17.61222966
64.68235603	-18.40712122
63.47228201	-19.08843109
62.28055746	-19.70162523
61.1033148	-20.05363972
59.6575758	-20.78040167
58.49259755	-21.51847466
57.33431926	-22.06353919
56.06273758	-22.63130897
54.80342777	-23.14231564
53.52332509	-23.99397031
52.21442953	-24.43681965
51.00288468	-25.10679076
49.56322333	-25.82218623
48.24290411	-26.51486259
47.04026168	-27.23025805
45.84757213	-27.68447388
44.65751288	-28.25224366
43.55071921	-28.75186997
42.41694587	-29.19473318
41.13142696	-29.86470429
39.96130469	-30.34163922
38.74724637	-30.86395692
37.25319778	-31.59071887
35.94786619	-31.87460376
34.7526554	-32.62407096
33.49175818	-33.15776901
32.34435882	-33.6119987
30.95184757	-34.22517897
29.67198598	-34.56582698
28.53790143	-35.09952503
27.33936761	-35.49699159
26.10966782	-36.17830147
24.8135034	-36.87097783
23.42978541	-37.12080485
22.04625437	-37.75670423
20.82890425	-38.35854574
19.40988022	-38.77868983
18.14627489	-39.22153917
16.82379211	-39.6644301
15.70650851	-40.14135117
14.4032626	-40.69775446
13.11379828	-41.19738078
11.89277501	-41.54940913
10.62363672	-41.84464665
9.488929661	-42.56004211
8.211892895	-42.9574671
6.93458372	-43.43440203
5.538126973	-43.87726523
4.343927793	-44.33146719
3.207057312	-44.79703564
1.938346914	-44.96738043
0.668002639	-45.61461858
-0.766554612	-44.39959679
-1.992985677	-46.33004177
-3.284737712	-47.05676214
-4.657312025	-47.57912142
-5.990206757	-47.97654641
-7.24800694	-48.48756693
-8.497441573	-48.76007148
-9.81849242	-49.22565378
-11.10566902	-49.49818605
-12.30033508	-50.08866108
-13.85035071	-50.4066177
-15.07745157	-50.76999868
-16.25361249	-51.24691975
-17.61936996	-51.54215726
-19.00239522	-52.03043095
-20.36002841	-52.59821459
-21.86212345	-53.02971131
-23.40668395	-53.51799887
-24.82880512	-53.96084821
-26.21512213	-54.52863185
-27.46079826	-54.58539496
-28.65689621	-55.15316474
-29.8949149	-55.61873319
-31.26496798	-55.8458411
-32.41720752	-56.39089177
-33.5657664	-56.74292013
-34.76855679	-57.06086289
-36.07086913	-57.3447755
-37.25109223	-57.68543737
-38.49418462	-58.30998413
-39.87248628	-58.74146698
-41.23069547	-59.03673222
-42.67581192	-59.58178289
-43.84244791	-59.92243089
-45.01535606	-60.33122236
-46.17754091	-60.69460334
-47.39492236	-60.86494814
-48.60801568	-61.54624415
-49.81835459	-61.86422849
-51.08764837	-62.20484878
-52.44752282	-62.54552451
-53.77643329	-63.10195552
-55.07700239	-63.31769695
-56.45279057	-63.89683322
-57.66204765	-64.33969642
-58.92948175	-64.57815695
-60.08660042	-65.2253951
-61.52826957	-65.64553919
-62.85051888	-66.02028665
-64.20772408	-66.46314985
-65.46892495	-66.64483341
-66.60111078	-67.0649775
-67.86014823	-67.49648808
-69.45297938	-67.97340915
-70.82280666	-68.57525066
-72.2055207	-68.9726895
-73.78855461	-69.23385529
-75.22341463	-69.86976853
-76.40619782	-70.51702053
-77.57066282	-70.66464622
-78.89670948	-71.26647387
-80.05068459	-71.43681867
-81.23303979	-71.95915023
-82.53883826	-72.37930818
-83.66235514	-72.91302009
-84.91453686	-73.10605628
-86.3043789	-73.82143788
-87.58799909	-74.37785504
-88.7691483	-74.54818597
-90.15201793	-74.99103531
-91.58378076	-75.60422945
-92.93518069	-76.11522225
-94.2507299	-76.29691967
-95.50737051	-76.91012766
-96.81704416	-77.58008491
-98.44753934	-78.03428688
-99.76541516	-78.45443097
-101.0070757	-79.10169683
-102.2782294	-79.54454617
-103.633925	-79.98742324
-104.8995458	-80.57791212
-106.0304554	-81.06618582
-107.1521514	-81.50906288
-108.4232661	-81.94054573
-109.698723	-82.75812867
-111.0431895	-83.00795569
-112.3123742	-83.75739517
-113.4839284	-84.21163872
-114.9935718	-84.64312157
-115.004762	-84.82481899
-116.1650871	-85.08599863
-117.5394822	-85.69917891
-117.5841965	-85.97169731
-118.7404593	-86.36915002
-120.2235512	-86.98235801
-121.4181394	-87.55011393
-122.6498082	-87.92484753
-123.92174	-88.59480478
-125.1013093	-89.18529367
-126.4527481	-89.7076391
-126.5507679	-90.11643057
-127.9951062	-90.43437333
-129.2502761	-91.05893395
-130.5222467	-91.74024382
-131.8482157	-92.31938008
-133.3606137	-93.11425778
-134.6271217	-93.52306311
-135.8327835	-94.23844471
-137.0652693	-94.85165271
-138.3092487	-95.29447433
-139.5811418	-95.95312054
-140.917834	-96.5776673
-142.2829765	-97.13405673
-143.5841758	-97.97437264
-144.8161558	-98.43994108
-145.1416696	-98.71247335
-146.4992249	-99.25752402
-147.9475941	-99.87071816
-147.8149449	-100.3703583
-149.4117993	-100.6996537
-150.7613859	-101.562661
-150.9862886	-101.5513223
-152.3511978	-102.0396098
-152.680548	-102.5506165
-154.174939	-102.936675
-155.4831808	-103.6293652
-156.6451322	-103.9245888
-156.9890733	-104.2879698
-157.0657241	-104.6286178
-158.4114279	-104.7989488
-158.4955493	-105.1169054
-159.9014921	-105.6846752
-161.1832913	-106.1502436
-161.204738	-106.2410923
-162.31459	-106.7520851
-162.3159051	-106.6952943
-163.7098094	-107.2744444
-162.5191134	-103.4363151
-162.3247552	-101.3469196
-161.8881024	-98.5989194
-160.3975723	-95.37399813
-159.7048667	-91.03621484
-158.0658125	-88.08381198
-157.0201155	-83.82556635
-155.7537952	-80.82772528
-155.9110898	-79.58998439
-154.3484606	-77.35296314
-152.8359476	-72.11811468
-152.3970611	-70.0400856
-151.0476851	-67.91664603
-151.1351997	-67.46241635
-149.3674028	-64.82797011
-149.3321441	-62.90891934
-147.5607366	-59.66126511
-145.8380743	-56.98138066
-145.7216433	-55.16453123
-144.4657817	-52.57548162
-144.2470193	-51.7352073
-142.8388514	-50.07730845
-141.2640281	-47.8062432
-141.2094236	-46.40951013
-139.3564624	-43.59338034
-137.919642	-41.50399864
-137.88927	-40.12997082
-137.3261851	-39.25562477
-135.8683146	-37.63179765
-134.3815354	-34.17975462
-133.0107203	-32.40831567
-131.3843811	-30.52332278
-130.9364755	-28.45663246
-129.7834113	-27.23024419
-128.1398432	-25.16356774
-126.7559079	-23.528388
-126.4650625	-22.35877671
-124.6654922	-20.14447457
-123.472632	-18.75914957
-122.3388357	-16.98768291
-120.8303366	-15.56825846
-120.7090417	-14.53492023
-119.2446657	-12.77483391
-117.951661	-11.24185551
-116.3165437	-9.879194171
-115.1390914	-8.584704024
-113.8147412	-7.59677629
-112.154302	-5.893453088
-111.9971791	-5.859395219
-110.4101067	-4.860114861
-109.155233	-3.440704273
-107.8655276	-2.430071292
-107.5103963	-1.885020621
-106.2856923	-1.339956087
-104.6289026	-0.261207366
-103.2819073	0.726734229
-102.0628065	1.839554681
-101.6384636	2.316475751
-100.2684418	2.975094241
-99.02426015	3.917583759
-97.64676777	4.553497001
-96.01881739	5.58684909
-94.81268883	6.438489899
-93.60145524	7.017612302
-92.11960077	7.710302523
-90.70304381	8.732288126
-89.39619498	9.459022356
-87.7914344	10.33339613
-86.52708988	10.99200076
-85.33005821	11.83230281
-83.93843413	12.6271805
-82.69943521	13.81949704
-81.36262626	14.47811553
-79.83551288	15.60230246
-78.49394149	16.32905056
-77.28243558	16.98765518
-75.96250541	17.56677759
-74.39207835	18.55469146
-73.14642584	19.48584221
-71.83093929	20.53053306
-70.36998685	21.29135289
-69.13768804	22.29061938
-67.91735741	22.88112213
-66.67186819	23.32397147
-65.29448497	24.36866232
-63.88444115	24.81152552
-62.63352051	25.95840384
-61.20880017	26.71925139
-59.86734556	27.41191389
-58.56951584	28.1500146
-57.11556715	29.06979887
-55.61884941	29.69434563
-54.11322919	30.2734819
-52.82310352	30.96614439
-51.45277046	31.71561159
-50.16113502	32.40830181
-48.85653511	32.91926689
-47.71354804	33.40756831
-46.28658659	33.94126636
-44.44651137	34.75883543
-43.14895391	35.41746779
-41.96624852	36.04201454
-40.78091282	36.55300734
-39.42629902	37.12077712
-38.2447143	37.85886398
-36.95405152	38.26765545
-35.54350192	38.85814433
-34.37655468	39.28964105
-33.15192849	39.81200034
-31.80648943	40.34571225
-30.49871444	40.9021294
-29.32990737	41.43582745
-27.97405626	41.92410115
-26.58615179	42.51459003
-25.34677139	43.37761119
-24.13423026	43.45709341
-22.62063378	44.1611224
-21.44598259	44.63802961
-19.83460735	45.23987112
-18.611413	45.78494951
-17.32845422	46.14831663
-15.95378671	46.84099299
-14.61485319	47.23844569
-13.29252618	47.63587068
-12.01839198	48.06738126
-10.63056534	48.63515104
-9.171628456	49.24831745
-8.004720061	49.6684754
-6.660751778	50.21353993
-5.403029433	50.70184135
-3.973865621	50.99707886
-2.543884775	51.53079077
-1.224149174	52.05312234
0.001364178	52.39378421
1.367783056	52.88207176
2.534341302	53.20002838
3.776966759	53.68828822
4.894094832	54.11981265
6.110705666	54.50587115
7.378217642	54.76706466
8.607139388	55.22128048
10.02202344	55.75497853
11.39808389	56.41358316
12.73306435	56.5385036
14.17829752	57.117626
15.39800564	57.52643133
16.54958382	57.87844583
17.79851277	58.0033524
19.01450885	58.65061827
20.25256639	59.12752548
21.51125364	59.45682086
22.74853318	59.70664788
24.20514354	60.08139534
25.54024825	60.68322299
26.75852449	61.11473357
28.04554545	61.34184148
29.33164027	61.73926647
30.54825115	62.12533883
31.74206138	62.46601456
33.15504676	62.88617251
34.58018732	63.32903571
36.03195736	63.6129206
37.34359996	63.97628772
38.73169892	64.62353972
39.97060482	64.90742461
41.14598769	65.15725163
42.51720786	65.72500755
43.83337953	66.08838853
45.10549828	66.37227342
46.4380818	66.67886355
47.68059067	67.13309324
49.3891221	67.451036
50.80118132	68.04151103
51.91137587	68.21185582
53.06318747	68.63199991
54.3759896	68.8931657
55.54119375	69.25653281
56.68839853	69.65397166
57.95955228	70.09683486
59.18510452	70.44884935
60.36005946	70.57376979
61.65293222	71.18696392
62.99925844	71.53897841
64.51102642	71.70930935
65.7400649	72.1975969
67.00796588	72.5723305
68.34732725	73.09466207
69.58150955	73.32175612
70.76641736	73.7078562
72.18814953	74.03716545
73.47138067	74.48002865
74.90197632	74.75254705
76.1511852	75.39979906
77.38664381	75.55877737
78.67320555	76.09248928
79.84707876	76.3423163
81.113898	76.84195648
82.3930204	76.96684919
83.51375139	77.56870457
84.81618026	77.88663347
85.98088625	78.54523809
87.14643298	78.5679572
88.45552317	79.06761124
89.71424936	79.40827311
90.87043441	79.78300671
92.16098041	80.15771258
93.56978696	80.68008573
94.76688876	81.10021596
96.303045	81.33869036
97.55821478	81.96323712
98.80613984	82.23576939
100.1077204	82.74674833
101.2748233	83.2236694
102.5289039	83.53028726
103.7503161	83.99584184
105.164422	84.30243198
106.391873	84.76801429
107.6224212	85.25630184
108.8888902	85.65372683
110.1699968	86.35775581
111.5412873	86.5053815
113.161954	87.17536647
114.5122332	87.79989937
115.7909354	88.24277643
117.1011462	88.62887651
118.3653664	88.81054621
119.5423443	89.52591395
120.8551929	90.24130942
122.0925503	90.51384169
123.2728901	90.88857529
124.5549227	91.42225947
125.9852148	92.04682009
127.2125102	92.46697805
128.4798352	93.11423005
129.6979169	93.48894979
130.951725	93.71607156
132.3217857	94.38602882
133.430128	94.89703548
134.8305378	95.61243095
136.1068041	96.22561122
137.5692975	96.5549066
139.06021	97.24759682
140.3244378	97.87214358
141.7257348	98.40584163
142.9868266	98.99633052
144.2172968	99.4618851
145.4179628	100.0410214
146.5489113	100.5406615
147.835084	100.9608195
149.0899036	101.4831649
150.6123636	102.1304031
151.9202163	102.7095255
153.1766235	103.25459
154.4024481	103.6861144
155.5913868	104.3674382
156.8920726	104.6172513
158.1765097	105.4121152
159.4354693	105.8209066
160.876018	106.3546324
162.0706062	106.9223883
163.4130259	107.4561002
161.7697556	100.1886332
160.5225013	96.146129
159.3372604	92.1376688
158.2035581	89.07171199
156.861591	85.58559723
155.6761707	82.40608646
154.4729846	79.32880475
152.8965197	76.13791363
151.7566155	72.58368313
150.5912955	69.9832809
149.212209	66.67887742
147.9816617	63.98764034
146.5595413	61.34182762
145.2546699	58.54841694
143.6359806	55.81175551
142.2952974	52.7003882
141.026751	50.81536758
139.7737532	48.18093521
138.5531275	46.1823745
137.2414545	44.04756844
135.923626	41.87869065
134.612381	39.86879118
133.3448073	38.26766931
131.9971744	36.21233162
130.7858013	34.2705756
129.458689	32.47643141
128.1261604	30.86395692
126.7840994	28.67236003
125.4192528	27.32106518
124.1699043	25.31115184
122.7043299	23.64191423
121.3191572	22.08621672
120.0155071	20.53054693
118.8748629	18.96351065
117.4449835	17.57814407
116.232225	16.1132814
115.0671224	14.89827348
113.5605144	13.14953979
112.2713459	11.85499419
110.9717343	11.03742512
109.7430308	9.765626354
108.3957632	8.698202534
107.2610486	7.539971589
105.7018895	6.756460381
104.4514745	5.757166163
103.164446	5.087208911
101.8896039	4.00844633
100.6342785	3.338461355
99.37330346	2.78205806
97.96491733	1.941756014
96.37920662	1.339928364
94.74370792	0.306590137
93.48748768	-0.62456062
92.33544266	-1.112834313
91.11905758	-1.873640274
89.75905883	-2.691237074
88.14272663	-3.417985165
86.95700188	-4.042531923
85.80986727	-4.860128723
84.55264319	-5.64363993
83.28434555	-6.574790686
83.21811439	-6.518013708
81.96921672	-7.074430865
80.36321883	-7.869308556
78.97480862	-8.607409271
77.5853869	-9.640747498
76.42474305	-10.43562519
75.15400968	-11.19643115
73.92585842	-11.86640226
72.39483848	-12.80890564
71.17272596	-13.47886289
69.95371053	-14.12612876
68.55112973	-15.03454655
66.98999413	-15.95433082
65.74999889	-16.55617233
64.24274465	-17.61224353
62.94956069	-18.31627251
61.62916368	-19.03165411
60.42230348	-19.65620087
59.02847704	-20.21261803
57.83326631	-20.96207137
56.21693411	-21.68881946
54.80282053	-22.43827279
53.59313551	-23.00604257
52.44979834	-23.59653146
51.11124634	-24.32326569
49.71730317	-24.91375458
48.41258643	-25.45881911
46.87081191	-26.01522241
45.64366458	-26.83280535
44.41078977	-27.55955344
43.21631818	-28.09326535
41.95976302	-28.24089103
40.77140797	-28.75188384
39.59690474	-29.62624375
38.183258	-30.23943789
37.00760291	-30.56871941
35.54270502	-31.1592083
34.40346888	-31.87461763
33.22010974	-32.24933736
31.92921354	-32.72625843
30.54425058	-33.33946643
29.23028131	-33.94129408
27.66446868	-34.46363951
26.49403521	-35.03140929
25.17290661	-35.51968298
23.80339055	-36.03068964
22.64573472	-36.39407062
21.35878402	-37.04130876
20.13807201	-37.30248841
18.96779416	-37.82483383
17.7601246	-38.24497792
16.55465735	-38.90359641
15.1873513	-39.21018655
13.97352626	-39.66441623
12.70500291	-40.22080567
11.45994148	-40.53879001
10.25617848	-41.14061766
8.988160817	-41.54940913
7.74627451	-41.82192754
6.507672204	-42.45784078
5.330040504	-42.92340923
4.059509274	-43.18457501
2.848197845	-43.78641652
1.531294639	-43.92267572
0.247596613	-44.50181199
-0.89202173	-42.68493483
-2.269342383	-44.59264684
-3.474933935	-45.7281864
-4.84306458	-46.71610027
-6.371368854	-47.30660302
-7.868086549	-47.93113591
-9.062169139	-48.35130773
-10.75432756	-48.73738009
-11.94964742	-49.07804196
-13.13149684	-49.45274784
-14.39610615	-49.74799921
-15.57725546	-49.91835787
-17.03293953	-50.46338082
-18.53728349	-51.11064668
-19.82051463	-51.55350988
-21.11496724	-51.74654606
-22.25660021	-52.28025797
-23.4248626	-52.65497771
-24.60020659	-52.89345211
-26.12630079	-53.27952447
-27.54137941	-53.87001336
-29.13111342	-54.32422918
-30.40950428	-54.67624367
-31.86557754	-55.33486216
-33.22831566	-55.63009968
-34.54661942	-56.17515035
-35.75540967	-56.48175435
-37.03952792	-56.74290627
-38.30034746	-57.25392679
-39.91419732	-57.69677613
-41.20072012	-58.21912155
-42.74841675	-58.7414947
-43.97512847	-58.991294
-45.36740635	-59.53635853
-46.63158767	-59.70668947
-47.8592721	-60.24040138
-49.22700609	-60.67189809
-50.65679236	-61.14881916
-51.88257803	-61.56896326
-53.19329452	-62.10266131
-54.58754134	-62.3411357
-55.82075869	-62.72722192
-57.02203946	-63.04517855
-58.16769562	-63.43125091
-59.27913515	-63.96497668
-60.68689111	-64.18070424
-62.00054921	-64.69171091
-63.37892875	-65.14592673
-64.76358037	-65.6682583
-66.00403488	-65.96350967
-67.42127688	-66.30415768
-68.71240655	-66.84922221
-70.32049012	-67.3715815
-71.85548674	-67.7122295
-73.29026897	-68.3254375
-74.64592556	-68.75693422
-76.15978678	-69.09759608
-77.38394604	-69.48366844
-78.80514125	-70.0968903
-79.99128627	-70.40346658
-81.39854416	-70.91445938
-82.83154431	-71.44815743
-84.23206324	-71.75476143
-85.68654899	-72.39066081
-87.06996334	-72.99250232
-88.27918147	-73.42399903
-89.55126127	-73.69651744
-90.79338109	-74.03719317
-92.00403112	-74.44598464
-93.31606281	-74.92291957
-94.57533363	-75.42254589
-95.7859837	-75.83135122
-96.95432393	-76.22879006
-98.13791649	-76.6716394
-99.49516064	-77.12586909
-100.7071258	-77.47786972
-101.8258024	-77.92074678
-103.1664012	-78.36360998
-104.9270008	-78.89730803
-106.1491522	-79.57861791
-107.4914941	-80.08962457
-108.706712	-80.50976866
-109.9506916	-80.952618
-111.1961031	-81.37277595
-112.5754164	-82.09953791
-113.7121701	-82.53103462
-114.9063305	-82.97389782
-116.2520029	-83.57572547
-117.5279114	-83.64384121
-118.8559736	-84.39330841
-120.2076848	-84.99514992
-121.4616172	-85.69919277
-122.6299574	-86.09661775
-124.2246095	-86.66438753
-125.4710638	-86.94827242
-126.9461479	-87.86805669
-128.4303992	-88.37906336
-129.6443409	-88.86733705
-130.9785585	-89.65086212
-132.2091845	-90.16186878
-133.6016568	-90.76368257
-134.9309173	-91.42230106
-136.146291	-91.88788337
-136.333724	-91.95601297
-137.6094457	-92.41022879
-137.5224681	-92.58055973
-138.6775326	-93.06884728
-140.0198355	-93.5684736
-141.2968723	-93.96589858
-142.4732278	-94.49961049
-143.5939976	-95.11280463
-144.9217096	-95.76005663
-146.278799	-93.96592631
-146.4041789	-96.19156721
-147.5632665	-96.53222908
-148.7459795	-97.59963904
-149.9373928	-98.12198446
-151.1223784	-98.53078979
-152.5128742	-98.99634438
-152.6039681	-99.58684713
-153.8652079	-99.77988331
-155.6897585	-100.4725597
-155.9185753	-100.7223728
-155.8355118	-101.1538695
-157.2603801	-101.5172505
-157.1258634	-101.47184
-158.321261	-101.8351933
-158.3949315	-102.1872216
-160.0244152	-102.3461861
-161.1785535	-103.0048184
-162.4374354	-103.3909047
-163.717538	-104.2425455
-165.2108084	-104.7421718
-167.0021851	-105.4462146
-166.9209037	-105.9572213
-168.2205391	-105.9004304
-167.9244948	-106.2978693
-169.3263678	-106.5590489
-169.3720936	-107.1268049
-171.0164795	-107.2290062
-171.3005318	-107.2971358
-172.6812769	-108.0011786
-172.3565412	-107.9557543
-173.6533983	-108.4099701
-173.7649976	-108.3759122
-173.8106844	-108.9323155
-175.0532246	-108.9550346
-174.9427925	-109.3297682
-176.3816293	-109.36384
-176.0352988	-109.6249919
-177.3614547	-109.8180558
-178.7003881	-110.2154808
-178.4564822	-110.4085308
-179.8572345	-110.7832506
-179.0863743	-110.9535815
-180.8625688	-111.192042
-180.5357864	-111.4305164
-182.4027559	-111.7257539
-182.3227042	-111.7143875
-183.5163977	-112.0210053
-183.9744127	-112.1913224
-183.7227325	-112.7590783
-185.5202494	-112.6114803
-185.2002373	-112.622833
-186.9133755	-112.963481
-187.0156909	-113.3041428
-188.3878372	-113.7015817
-188.5879702	-113.9513948
-188.0543623	-114.1898692
-190.05623	-114.2012357
-189.8842902	-114.6895094
-191.3124037	-114.6781568
-191.5880982	-114.9506891
-192.8915699	-115.1323726
-194.2904633	-113.2019554
-193.6675428	-115.1323726
-195.489611	-115.5411641
-195.0134174	-116.2338543
-196.7547337	-116.4268905
-196.1700692	-116.7448194
-197.619746	-116.8583872
-198.9205875	-117.1536386
-198.4514677	-117.2671787
-197.7093234	-114.8030495
-197.7272079	-110.3290347
-197.2306264	-109.4773939
-196.1315926	-105.5143581
-193.9428924	-102.0850203
-194.3559293	-100.1432504
-193.7566282	-97.95166739
-191.4812229	-94.77215662
-191.5060949	-91.45638665
-191.353649	-91.02484835
-190.0226462	-88.0951646
-189.1426319	-84.1662005
-187.5551011	-81.27057462
-187.9479592	-80.92992662
-186.7220576	-78.27276127
-186.6749389	-77.73906322
-184.2839499	-74.75258864
-183.7418144	-72.06136542
-183.8056106	-69.971956
-181.9000281	-68.54117893
-182.3709773	-66.75838736
-179.9279904	-63.13599953
-179.9891175	-61.14883303
-179.2176974	-60.27445925
-177.3115939	-57.81033009
-177.6935501	-56.05024377
-177.1808604	-54.90336545
-175.167422	-52.83666127
-175.1911963	-50.96303486
-173.6669153	-50.22492028
-173.8020942	-48.26044516
-173.3821949	-47.31794178
-172.2459241	-45.70548115
-172.0637516	-45.41024364
-169.967748	-43.47982638
-170.013467	-41.40178344
-169.7887124	-41.01569722
-167.7503099	-39.15342343
-167.6756829	-37.20028707
-166.3234821	-35.13361062
-165.8706888	-34.72480529
-164.0088793	-32.85117888
-164.0109032	-31.23870438
-163.8130504	-30.7731498
-162.6779856	-29.51267593
-162.2429582	-29.00168313
-160.2383911	-27.32110676
-160.3600294	-25.8108336
-160.2002686	-25.44746649
-158.3808154	-24.0393808
-158.3853681	-23.16502088
-156.1620385	-20.64412861
-155.2547324	-18.88404229
-153.9309972	-17.63493491
-152.3650527	-16.19281908
-152.4627772	-15.19352486
-152.2369333	-14.48949587
-150.1585163	-13.28582671
-150.0592127	-12.50230164
-148.5891481	-10.84441666
-146.8809127	-9.731596207
-146.8275218	-9.129754696
-145.4663171	-7.960157266
-145.0981434	-7.574071043
-143.1319167	-6.949510424
-143.1833083	-6.086516992
-141.8662343	-5.019107033
-139.803731	-4.053898408
-139.8093342	-3.486128627
-138.6159756	-2.396013422
-137.2676965	-1.033352089
-135.2100725	-0.170344796
-133.295969	1.544317167
-132.9189707	1.862273789
-131.1050656	2.532244902
-131.3310813	3.10000082
-129.7391449	3.31576997
-129.8734205	3.781338418
-128.3011413	4.428590422
-127.0809976	5.405165533
-125.657437	6.268158965
-124.5161152	6.711022166
-122.8349448	7.415078871
-121.2621598	8.209942701
-120.0739138	9.129726973
-118.6205487	9.87918031
-117.3376601	10.66270538
-116.1001395	11.4235252
-114.5433774	12.38871996
-114.249878	12.57040352
-112.49636	13.24037463
-112.5890649	13.50156814
-111.2714928	14.27371286
-109.693634	15.22758273
-108.51987	15.88618735
-106.7204391	16.73785589
-105.3856381	17.69169803
-104.0607899	18.38436052
-102.3972222	19.6788784
-100.7741976	20.15579947
-99.45282784	21.15509368
-98.25765604	21.89318054
-96.71947682	22.7221161
-95.24574669	23.68733859
-93.9725386	24.2891801
-92.71168031	24.81151166
-91.53245353	25.74264856
-90.3118117	26.42398615
-89.06128767	27.01446118
-87.84080912	27.20749736
-86.6927873	27.8434106
-85.49293081	28.62693567
-84.31789052	29.2174107
-83.12117001	29.96689176
-81.79609596	30.28483452
-80.56233398	30.82988519
-78.89025299	31.96541089
-77.56568463	32.13575568
-76.31310625	32.88520902
-76.24849388	33.23722351
-74.52602518	33.65738147
-73.22680251	34.36141045
-72.00972474	34.88375588
-70.77828938	35.19035987
-69.39068859	36.13284939
-68.18987467	36.31454681
-66.83379014	36.8709501
-65.45706828	37.72260478
