"Saatcioglu, 1999, Specimen RC-3"	
43.53	23.51388164
42.32	20.60541044
40.22	16.73317168
38.41	14.39676474
37.27	12.69887339
35.34	9.9867552
33.71	6.903497831
32.33	4.994312277
30.47	2.442735831
28.35	-1.186029289
27.09	-2.459770505
25.37	-4.170003559
23.113165	-7.694515232
21.06	-11.74876778
19.63	-14.34310558
16.86	-16.26514998
15.41	-18.73549779
14.33	-20.67604704
11.95	-22.51248126
10.28	-25.97820033
8.45	-28.62143556
5.63	-30.27858812
3.92	-33.16623887
2.66	-35.47030247
1.68	-36.07124286
0.92	-32.67687088
0.89	-32.44577726
0.91	-32.47983968
0.53	-35.34265385
-0.61	-37.85109651
-1.16	-39.25438012
-2.07	-40.32453971
-3.62	-41.5046987
-3.8	-41.72813618
-4.69	-43.13235356
-5.12	-44.19000828
-6.48	-45.00374897
-7.43	-46.15576902
-7.95	-47.03013601
-8.71	-48.01574666
-9.72	-49.48556603
-10.26	-50.50586279
-10.77	-50.82725233
-12.19	-52.21875803
-13.58	-53.04134262
-14.6	-54.30409137
-16.1	-55.88929126
-16.49	-56.24503932
-17.82	-57.9497569
-18.49	-58.59859162
-18.94	-59.18213419
-19.58	-60.02205693
-21.16	-60.67090513
-21.8	-61.51080832
-22.3	-62.249166
-23.14	-63.73839838
-24.11	-64.8161887
-24.73	-65.21012916
-26.78	-66.25827279
-27.86	-68.43863044
-30.6	-69.22128924
-31.7	-70.16749624
-32.86	-71.23146827
-33.86	-72.04797194
-34.84	-72.57852335
-36.44	-72.57284414
-38.42	-73.22972856
-38.77	-73.71346032
-39.34	-74.53238802
-40.59	-75.0428131
-43.16	-76.25427099
-43.68	-75.19831724
-44.19	-74.62939331
-44.83	-74.36896796
-45.16	-73.98671256
-46.45	-74.70877296
-46.95	-74.23684442
-47.42	-74.03602436
-48.81	-74.09759996
-48.83	-73.72352145
-49.19	-73.76010601
-55.32	-74.89431726
-56.53	-74.59226313
-58.84	-74.27545801
-58.92	-74.02911469
-59.34	-73.63330804
-60.54	-73.67810706
-60.56	-73.16401988
-60.54	-72.91810706
-60.56	-72.71401988
-60.59	-72.45288908
-60.63	-72.22471462
-60.66	-71.95358374
-60.68	-71.64949646
-60.7	-71.51540916
-60.68	-71.33949646
-60.73	-71.14427819
-60.77	-70.74610351
-60.78	-70.53905983
-60.8	-70.30497245
-60.82	-70.00088506
-60.15	-53.64280378
-59.03	-49.8316422
-57.79	-46.95494068
-55.56	-41.91531917
-51.34	-32.01656194
-49.67	-28.15221206
-47.3	-23.03048973
-44.97	-19.76043577
-43.06	-14.30464581
-41.11	-11.10689739
-39.15	-6.876079738
-37.58	-5.15075941
-36.2	-2.941699969
-34.37	-0.599180049
-33.17	0.686613188
-31.72	3.286572959
-30.36	5.239886555
-28.57	8.900775966
-26.55	12.04995428
-23.73	15.02655211
-22.63	16.28291999
-19.97	18.10221154
-18.2	20.3174705
-16.6	23.20231409
-15.56	24.180978
-12.56	27.33141566
-9.76	28.92256007
-8.86	30.56972532
-8.15	32.23049245
-5.73	33.59890125
-4.49	35.62702093
-2.44	36.29561549
-1.54	37.25280588
-0.95	37.41796451
-0.35	38.12609216
0.58	39.95219013
3.04	42.70251073
7.06	45.76593014
9.5	47.94025939
12.69	51.43717168
15.1	54.38249391
16.02	55.21554787
18.03	57.55207882
20.62	60.03066975
22.41	61.52180419
24.03	62.55245398
26.95	64.45870088
33.57	68.1619882
35.81	69.9460877
37.72	71.19225552
39.1	71.50126161
40.56	71.43392339
47.75	72.34374222
52.21	74.38405938
57.88	75.06155815
59.67	75.59088358
60.31	74.85010844
60.38	74.3608039
60.48	74.11036849
60.76	73.92314718
60.36	73.62489093
59.84	56.21114805
59	52.48277111
58.79	52.63067246
58.36	50.81351262
57.4	47.28959467
56.48	45.22747307
55.45	43.4427769
53.83	40.44346587
51.31	35.42768225
49.44	31.87412054
47.49	27.88675269
46.82	26.6183466
45.99	25.55254028
44.11	21.98569561
41.89	17.61800971
39.13	12.61015249
38.08	10.99895751
36.24	7.953557429
33.57	4.5619882
29.99	-0.799618212
27.9	-3.929504875
25.04	-5.637903012
23.06	-8.885337564
21.1	-12.8068986
17.84	-14.73430766
14.79	-19.32951537
12.98	-21.69674938
9.87	-23.23990689
7.66	-25.8259531
6.04	-29.22687221
1.67	-32.14421164
-2.13	-36.51235239
-3.55	-38.93391743
-4.88	-39.70875921
-7.53	-40.97545509
-10.33	-44.08664186
-11.91	-45.99564548
-15.13	-48.13139798
-15.61	-48.92386188
-17.7	-50.95414413
-18.35	-51.25704452
-20.61	-52.12770239
-22.85	-54.1423551
-24	-56.03355344
-24.78	-56.70496279
-28.91	-59.24006824
-30.88	-61.99432616
-31.98	-62.84052665
-36.51	-64.32359425
-37.56	-65.63483135
-38.94	-67.55384316
-43.32	-69.61167068
-44.06	-70.07088445
-49.28	-72.89675148
-50.55	-74.13271967
-52.64	-72.27131839
-56.22	-72.92056327
-58.1	-72.50662174
-59.72	-72.84566737
-60.25	-72.52236931
-60.28	-72.1212389
-60.3	-71.81715193
-60.3	-71.53715193
-60.34	-71.37897795
-60.3	-71.22715193
-59.99	-54.25549808
-56.89	-44.82874868
-53.89	-36.87121985
-52.29	-33.22773597
-50.81	-30.51968279
-49.31	-28.42563324
-47.93	-25.8070414
-46.5	-22.14358046
-45.12	-18.8748649
-44	-15.89311097
-42.92	-14.95317006
-41.89	-12.54800971
-40.01	-8.820941109
-36.91	-3.852164016
-35.06	-1.503746095
-33.39	0.761381978
-31.2	4.680776511
-29.62	7.419352643
-28.1	9.840181917
-25.95	11.69794239
-24.06	13.45864549
-21.82	16.2132573
-20.16	18.80583026
-18.85	20.10457412
-17.41	21.79192076
-13.7	25.31303937
-11.48	28.03199287
-10.27	30.32116877
-6	33.1787469
-2.97	36.72827063
-1.4	37.43436891
0.67	39.80890928
2.99	42.3576669
7.13	44.61671052
10.73	47.5853787
11.5	48.29394383
13.93	50.32522811
16.41	52.57129627
20.89	55.15078796
22.3	56.769166
24.82	59.56682966
31.71	63.66046164
32.79	64.83071217
37.21	67.57108872
38.98	69.16569783
43.44	71.23721996
44.87	72.51081597
49.07	73.2845783
52.23	74.38997855
53	74.61785577
53.86	73.67234288
57.28	74.4041024
59.96	75.16662815
60.07	74.98915106
60.74	74.49723453
60.74	74.11723453
60.79	73.82201614
60.79	71.58201614
59.74	51.63158085
58.81	47.22658669
58.3	45.69576881
57.4	43.49959467
56.2	40.52464702
54.4	36.58212337
53.36	34.4143885
52.52	33.17580491
50.83	30.07560293
49.51	27.18484423
48.58	25.51950187
47.4	23.46010195
46.22	21.31065744
44.35	17.65678812
43.17	15.1072335
42.17	14.01096892
38.34	8.076017991
36.27	4.962450498
35.36	3.592684351
33.17	0.043386812
30.62	-3.5127795
29.5	-5.074942778
25.01	-10.60680305
22.58	-13.05775534
21.27	-13.82645484
18.96	-15.85193064
17.41	-18.17192076
16.07	-20.4996125
13.53	-21.70349825
11.28	-25.33136003
9.8	-27.18068618
6.33	-30.25078088
5.18	-31.28217948
1.51	-33.85171224
0.44	-35.859373
-3.76	-39.27626119
-5.43	-41.56203803
-7.53	-43.35545509
-10.05	-44.2435254
-11.62	-46.45956397
-14.46	-47.61253821
-15.98	-49.62367614
-16.79	-50.54407514
-19.32	-51.64490146
-19.92	-53.2729512
-22.51	-54.93147511
-25.78	-56.73162649
-26.45	-57.82038148
-27.43	-58.60108322
-30.89	-59.86729173
-33.01	-62.62594525
-33.88	-63.78390178
-38.6	-66.21307672
-39.94	-67.37019732
-44.88	-70.76377796
-48.62	-72.01134514
-50.81	-73.34968279
-51.46	-71.5720804
-51.64	-71.38535715
-52.43	-71.10916946
-52.43	-70.92916946
-53.38	-71.21030685
-53.38	-71.01030685
-56.82	-73.12804354
-59.75	-71.89453759
-61.42	-72.86825562
-61.42	-72.55825562
-61.44	-72.32416771
-61.42	-72.10825562
-61.46	-71.95007979
-61.42	-71.79825562
-61.46	-70.71007979
-61.08	-51.98774746
-60.34	-47.73897795
-59.08	-45.02642727
-57.75	-43.3231106
-55.44	-37.81981848
-51.93	-29.75118953
-51.1	-27.75552352
-50.4	-26.12831682
-49.2	-23.67306663
-47.73	-20.23782003
-46.62	-17.72911814
-44.2	-13.37235551
-42.1	-9.19022933
-41.59	-8.239122376
-40.3	-6.626878249
-37.48	-2.421119025
-35.51	0.822847327
-34.15	3.066046243
-33	4.487019867
-31.24	6.728914496
-28.05	10.67501259
-25.9	13.41277502
-24.45	15.14293994
-20.9	18.07624472
-18.82	20.03347691
-16.42	24.36573585
-12.41	27.2059397
-10.29	29.54523189
-8.57	30.41581295
-7.1	32.36219535
-4.93	35.86639722
0.67	39.56890928
1.94	41.07594554
4.37	42.97735432
7.3	44.70717706
8.68	47.21684104
13.81	50.69961036
15.27	51.8629502
20.34	55.15758314
21.03	56.44233032
25.7	59.92789403
26.42	60.13148217
29.75	62.12920301
30.69	63.39797985
33.57	64.6319882
36.69	66.48695114
38.82	68.11827888
39.63	68.65833038
42.65	70.55317952
46.23	72.13361902
47.46	72.42786914
50.35	73.4235157
52.69	73.82611553
53.71	74.02795752
54.47	73.95283488
57.53	74.718044
58.53	74.19378599
65.89	75.82918604
67.13	76.19546355
68.65	75.74435359
69.78	75.20799854
69.83	75.2927602
72.06	75.85100929
74.86	75.73716644
75.52	75.42184625
75.66	75.41313912
76.93	75.03767836
78.09	75.03970393
78.09	74.68970393
78.09	74.92970393
80.22	75.18754787
80.24	74.74344197
80.22	74.45754787
80.27	74.30228307
80.27	74.09228307
80.27	73.92228307
80.33	73.69996511
80.33	73.55996511
80.46	72.94827555
80.583832	72.08707245
80.618286	72.06277151
80.394333	57.49115989
80.26	52.76933604
79.69	49.98134654
75.7	38.12493689
74.95	36.40371499
72.13	30.97166793
63.7	14.08212622
59.51	8.443574774
55.81	3.549277205
52.37	-1.168587665
49	-5.67614642
47.25	-7.484316507
43.08	-11.31942913
34.53	-19.85338335
31.020552	-21.3939923
26.35	-27.16928294
23.5	-29.82479109
20.32	-32.36835166
15.5	-36.09878589
11.4	-39.9757397
8.4	-42.48627834
2.25	-46.53202225
-0.85	-47.71234756
-1.25	-47.67109924
-1.32	-47.59188077
-2.4	-47.91250941
-2.85	-48.54610416
-4.97	-49.83547764
-6.67	-51.27015332
-7.52	-52.45248648
-10.2	-53.92805214
-12.27	-55.64250436
-15.87	-57.92102881
-18.28	-59.81627088
-19.75	-61.42250426
-24.87	-63.56166322
-27.48	-65.85591447
-29.02	-67.11269382
-37.2	-72.3381246
-38.94	-73.15384316
-43.07	-74.67760834
-46.8	-75.18242381
-47.74	-74.76078113
-47.81	-74.98150873
-49.17	-74.78418476
-52.55	-75.89468333
-54.48	-75.45579365
-54.5	-75.06171118
-55.58	-75.1712359
-59.4	-75.61104937
-61.56	-75.28963994
-61.66	-74.76919967
-61.68	-74.18511156
-61.7	-73.98102344
-61.73	-73.64989123
-61.73	-74.99989123
-61.77	-74.81171489
-61.78	-75.01467079
-61.77	-74.71171489
-61.75	-75.70580307
-61.8	-75.02058259
-61.8	-75.82058259
-61.82	-74.52649437
-61.84	-75.03240613
-61.85	-74.835362
-66.25	-74.46553178
-66.26	-74.36848575
-66.99	-74.10411311
-69.5	-73.99533103
-70.4	-74.14103484
-70.41	-73.63398689
-73.64	-73.81724587
-74.62	-73.70636831
-75.84	-73.16622847
-75.88	-73.07802588
-77.1	-72.6078072
-78.34	-72.28340707
-80.01	-72.5356586
-80.56	-71.69774449
-80.6	-71.08953191
-80.65	-70.65426607
-80.66	-70.24721289
-80.7	-70.01900009
-80.72	-69.74489366
-80.73	-69.57784044
-80.75	-69.37373398
-80.77	-69.27962749
-80.8	-69.07846772
-80.82	-68.81436118
-80.85	-68.71320134
-80.87	-68.51909474
-80.85	-68.30320134
-81.34	-68.09758348
-82.04	-69.34382076
-82.04	-67.48382076
-82.06	-61.00971285
-82.03	-56.7308747
-81.77	-47.5542753
-81.04	-45.29918781
-78.91	-39.17143782
-77.86	-38.06189413
-77.89	-38.52073904
-77.87	-38.65484244
-77.84	-38.98599749
-77.82	-39.19010083
-77.75	-39.12946237
-77.32	-35.70267758
-74.76	-31.39766757
-72.93	-26.96774971
-72.05	-25.97805804
-72.05	-26.35805804
-72.17	-25.78347277
-70.72	-22.34549805
-69.54	-19.7271409
-68.85	-18.40341013
-67.2	-15.07613844
-64.97	-10.48738743
-64.07	-8.591461521
-62.73	-7.095462546
-60.8	-4.124972449
-59.34	-1.553308043
-58.89	-1.660243462
-57.79	-0.164940684
-56.32	1.299855733
-55.12	2.554852653
-54.27	3.636341326
-53.65	4.329796857
-53.03	5.723266325
-51.53	7.317200731
-50.9	8.003676675
-50.33	8.972404772
-49.93	8.78081706
-49.38	9.11364276
-48.88	9.701674886
-48.54	9.602341453
-47.93	10.6129586
-46.55	12.43161212
-45.16	14.08328744
-43.82	15.93021013
-42.51	17.34829789
-40.99	18.93865986
-39.34	20.45761198
-38.08	21.83104249
-36.8	22.62044227
-35.34	23.9132448
-34.06	24.79273005
-29.76	27.86783118
-28.38	29.07713105
-27.19	29.71010742
-25.9	30.33277502
-25.7	30.77210597
-23.28	32.80006395
-22.04	33.95797953
-19.46	35.72355317
-18.51	36.4954731
-16.56	37.89418556
-15.51	38.1958179
-15.03	38.53828229
-14.92	37.69093072
-14.65	38.36106827
-11.65	40.94153102
-10.58	41.90914748
-9.53	42.27083514
-4.38	45.09967695
-4.18	45.25905162
-2.25	46.53202225
-1.47	46.96358739
1.7	50.00469471
3.6	51.83876119
5.9	53.80156634
13.36	57.2560426
18.44	59.7737534
20.08	61.06043031
21.1	62.8931014
27.35	65.91735312
35.38	68.59861349
36.79	69.3165935
38.38	69.22787329
43.92	70.82941282
50.54	72.1697595
52.93	71.94714053
52.9	71.48826252
52.95	71.02305919
58.22	73.20211017
60.31	73.68010844
62.17	73.67994779
62.31	73.55132772
63.6	73.65257513
65.29	73.65193032
69.06	74.0954175
72.59	74.03741879
72.61	73.45332077
75.04	74.07026313
75.05	73.6932129
77.64	74.28702997
79.14	74.17923481
79.17	73.76807768
80.67	73.7301597
80.67	73.3201597
80.7	73.04900009
79.5	46.06534614
78.3	41.82161479
75.61	35.89839178
73.54	31.24774088
71.2	26.42718367
70.21	25.09494501
68.5	21.46005996
66.2	16.64076189
64.05	12.78555166
61.13	8.122528371
55.41	0.030943228
49.64	-5.856669346
37.1	-19.89151674
32.69	-24.59893958
24.23	-31.61820943
17.39	-36.93785631
14.4	-39.42527035
5.2	-46.22624207
-2.52	-50.82813471
-4.02	-52.72344855
-12.32	-56.31734578
-16.94	-60.71859267
-28.31	-64.89210637
-30.14	-65.32486793
-34.39	-65.70510966
-34.67	-65.48812318
-38.27	-64.77527111
-38.25	-64.54934341
-44.54	-65.81306847
-44.3	-65.25197733
-51.17	-66.07624327
-51.22	-66.10104298
-51.29	-65.63176243
-51.31	-65.29768225
-52.07	-66.7426248
-53.12	-66.0033672
-57.55	-67.03395922
-63.25	-67.30914292
-64.45	-67.08374566
-64.51	-66.48147416
-66.78	-66.94208578
-66.8	-66.35799323
-66.81	-65.98094695
-69.81	-66.90685555
-69.86	-66.37161715
-73.1	-66.97791304
-74.29	-66.88901613
-74.58	-66.38456834
-74.62	-66.01636831
-75.86	-65.97212718
-77.25	-66.00203728
-77.32	-65.74267758
-78.48	-65.63467938
-79.99	-65.73976425
-79.99	-65.42976425
-80.39	-65.23764697
-80.39	-64.82764697
-80.44	-64.6023817
-80.44	-64.3523817
-80.51	-64.17301009
-80.53	-64.03890387
-80.56	-63.90774449
-80.54	-63.66185075
-80.58	-62.26363821
-79.73	-41.23313585
-78.06	-37.05085933
-74.19	-27.50951439
-72.2	-22.69232634
-70.19	-18.60904072
-69	-16.35770132
-66.57	-11.48005646
-65.3	-9.654884713
-63.04	-5.287081078
-61.78	-3.134670792
-60.8	-1.724972449
-59.58	0.515727498
-56.91	4.325335606
-56.17	5.144227375
-53.84	8.233575125
-52.41	10.00674957
-48.42	14.43787174
-45.9	17.44411471
-41.66	21.84013702
-38.89	24.46097525
-37.48	25.57888097
-33.89	28.1731333
-32.93	29.02777575
-27.31	33.60451197
-26.04	34.77124377
-22.13	37.53127519
-21.23	39.02832392
-18.58	41.08469966
-16.96	42.22547168
-14.06	44.18618615
-10.38	46.31851597
-9.27	46.64801607
-9.03	46.81926038
-4.93	49.53639722
-4.33	50.71452061
-1.11	52.34046383
2.04	54.37563336
6.08	56.67500248
11.92	59.4786138
15.84	60.70212497
17.72	62.0600796
19.05	63.28477754
26.13	65.76545471
29.47	67.02615964
30.3	66.59231931
32.64	66.58623446
36.77	67.13066505
39.89	67.77538025
40	67.66797772
43.84	68.39571448
43.85	67.77867679
43.89	68.32052597
50.45	69.63311785
51.61	69.45647777
55.24	70.12064947
61.2	70.29322147
65.27	70.32602152
69.23	70.73561244
71.59	70.61229507
73.76	71.2526512
75.55	70.78069481
75.83	70.7532791
77.07	70.63896104
77.95	70.44842873
80.6	70.43953191
80.64	69.69131925
80.67	69.4201597
80.72	69.30489366
80.76	69.07668074
80.77	68.93962749
80.79	68.73552099
80.84	67.96025462
80.86	67.82614804
80.89	67.49498813
81.05	66.85213441
81.2	54.86633278
81.12	49.95276047
80.77	45.36962749
80.29	41.2681771
76.69	29.24690568
74.83	24.56831683
72.93	20.62774971
71.02	16.89405286
61.08	-1.892252541
57.12	-7.373221496
55	-10.03035531
49.73	-15.72002523
45.63	-19.46408119
39.79	-24.6942541
34.05	-29.89569493
30.66	-33.100917
25.63	-38.30287197
20.44	-41.60274295
15.67	-44.8783303
10.4	-47.85257911
4.3	-51.02342681
2.46	-51.58967794
0.46	-52.16343541
-1.14	-51.63844254
-2.83	-52.94016663
-4.88	-54.07875921
-8.86	-56.91027468
-11.43	-58.40316537
-13.6	-60.24727897
-15.77	-57.79134931
-25.19	-60.68659697
-34.05	-62.59430507
-36.03	-62.97130533
-37.3	-62.76776569
-39.16	-62.93904336
-49.71	-64.20405388
-53.19	-64.71408196
-53	-64.21785577
-53.34	-63.10847014
-58.08	-64.99070695
-59.89	-64.9059315
-63.52	-64.94893394
-67.9	-65.34287505
-67.99	-64.26945384
-68.26	-64.10918798
-74.02	-64.52936028
-74.15	-64.01771355
-75.44	-63.84824988
-75.79	-63.36148159
-76.05	-63.19816395
-78.68	-63.49363802
-79.29	-63.39344871
-80.63	-63.54837242
-80.7	-62.91900009
-80.75	-62.51373398
-80.8	-62.21846772
-80.85	-61.96320134
-80.85	-61.75320134
-80.85	-61.41320134
-79.67	-39.35545185
-71.55	-20.32048911
-66.54	-9.641194971
-65.76	-7.790781989
-64.3	-5.399423721
-62.2	-0.918814986
-58.7	4.495941784
-58.2	5.143804527
-55.53	8.733555948
-52.21	12.31594062
-49.26	16.28916971
-45.83	19.60484654
-43.64	22.01353219
-42.64	23.04978314
-39.59	26.0735236
-38.61	27.24395952
-35.86	29.65909001
-34.05	31.19569493
-32.15	33.25906286
-30.79	34.8623641
-26.33	38.28521585
-24.12	40.10084447
-19.7	43.35233315
-15.01	45.94421836
-14.36	46.43714274
-10.17	48.7508532
-8.62	49.69097022
-3.16	53.16186412
-0.49	54.79452902
3.16	56.93813588
8.37	58.78481598
9.31	59.11385794
15.41	60.61450221
15.72	60.81650951
19.93	63.02591865
20.29	62.02274613
28.56	62.77625799
28.76	62.63557843
34.12	63.99505918
39.19	64.72793419
44.34	65.27382597
46.92	65.82796035
49.63	65.87037018
51.61	66.18647777
53.59	65.87244864
53.67	65.91612128
55.45	65.3527769
55.47	64.80869371
55.45	64.6627769
55.76	64.44448579
55.79	64.25336065
55.78	65.24040237
55.83	65.25519375
65.13	65.90465944
69.37	66.33694843
72.16	66.16052157
72.18	65.78642396
75.04	66.01026313
77.09	65.83485849
78.4	65.41109533
82.24	65.92274071
82.51	65.80227912
84.1	65.20058903
84.24	64.79181702
84.29	64.59654103
85.51	64.64576253
87.29	64.33971786
87.39	63.85914804
89.18	64.09584764
90.56	63.58177482
91.89	63.53288414
93.61	63.59851639
94.47	63.55126248
96.33	63.41773717
96.42	62.22417381
96.47	62.49886061
97.81	62.54240565
97.86	62.14708787
97.88	61.81296072
98.64	61.78610913
99.47	61.71976665
99.86	61.59424034
101.02	61.4846653
101.03	61.1475996
101.08	60.78227099
101.10169	60.75555039
101.13615	55.73521277
101.01556	48.32643047
100.82605	41.10415321
99.930229	33.88131703
96.812065	23.52508899
93.711128	16.89444242
91.35	12.89410104
86.2	5.348890769
75.48	-10.17995189
68.83	-18.38249544
59.5	-29.47938206
55.66	-33.49509733
50.4	-37.05168318
48.51	-38.55122398
40.77	-44.30384919
27.89	-50.92247104
21.99	-53.17281532
16.57	-54.38121769
14.59	-54.86887671
10.73	-56.3146213
5.23	-57.14733596
3.42	-56.19467638
3.11	-55.45670793
3.04	-55.49748927
-10.19	-59.85508369
-20.99	-60.8604611
-30.33	-63.76121639
-34.25	-63.17360221
-40.34	-63.00873147
-43.44	-61.20721996
-47.5	-61.02971386
-49.4	-61.11227835
-49.59	-59.78852825
-49.81	-59.2336582
-49.83	-58.82957902
-49.86	-58.17846023
-49.84	-57.93253943
-49.88	-57.77438102
-49.91	-57.64326218
-49.95	-57.45510368
-49.93	-57.30918294
-49.95	-57.17510368
-49.98	-57.04398477
-50.02	-56.95582618
-50.03	-56.64878652
-50.07	-56.42062786
-50.09	-56.21654851
-50.1	-56.07950882
-50.12	-55.84542945
-50.28	-53.17279399
-49.35	-34.04747555
-48	-27.44776857
-46.12	-22.38104149
-41.49	-12.1194927
-39.97	-9.389087532
-38.25	-5.749343408
-36.56	-2.41841569
-35.89	-1.019803336
-34.77	0.242229578
-33.98	1.516449142
-33.12	3.391438615
-32.53	4.666382849
-30.95	7.994914869
-28.41	11.56823284
-25.33	15.10187006
-22.02	19.26391384
-20.97	21.18547351
-20.09	22.34660225
-17.66	24.35772683
-16.7	25.6426355
-14.4	27.82527035
-11.62	30.75043603
-10.6	31.75321065
-7.91	34.47173832
-2.68	39.19436492
-1.9	37.11592959
-1.76	36.53749257
-1.76	32.39749257
-1.7287714	26.96707567
