"Vu,Priestley,Seible,Benzoni 1998,Specimen nr NH4"	
21.25265	600.7
22.28515	613.4
23.30265	625.7
24.36015	638.7
25.40015	651.9
26.39515	664.1
27.42265	677
28.45515	690.2
29.44265	702.8
30.47015	715.6
31.47265	728.2
32.47515	740.8
33.49515	753
34.53265	766.2
35.54765	778.6
36.56765	790.8
37.58765	802.7
38.58515	814.5
39.59765	826
40.62015	837.5
41.62515	848.9
42.66515	860.3
43.68515	870.2
44.71765	880
45.71515	888
46.74515	896.6
47.79015	904.6
48.86515	912
49.88015	919.3
50.87015	925.7
51.92015	932.2
52.97015	938.2
53.99515	944.3
55.04515	950.2
56.07015	955.2
57.07015	960.2
58.09515	964.8
59.12015	969.4
60.14515	974.1
61.19515	978.9
62.19515	983.2
63.19515	984.6
64.22015	977.6
64.27015	976.3
64.42015	926
64.22015	876.1
64.07015	824.7
63.24515	774.6
62.37015	722.9
61.42015	671.7
60.52015	621.5
59.54515	570.7
58.57015	519.7
57.59515	471.5
56.54515	422.7
55.57015	379.3
54.52015	333.1
53.54515	291.9
52.49515	251.2
51.49515	214.1
50.44515	178.6
49.42015	144.9
48.41515	113.5
47.39515	84.08
46.38265	56.92
45.35265	31.42
44.33765	7.569
43.34015	-14.59
42.33265	-32.89
41.27265	-53.3
40.23515	-70.27
39.26015	-84.26
38.23765	-96.79
37.20015	-108.2
36.17015	-118.7
35.16015	-128.9
34.13515	-139.3
33.10515	-149
32.08515	-159
31.09265	-169.4
30.05265	-180.4
29.00515	-191.5
27.96765	-202.8
26.94265	-214.3
25.92765	-225.8
24.92765	-236.2
23.89015	-247.9
22.89015	-259
21.87265	-270.4
20.84515	-281.6
19.86265	-292.1
18.83015	-304.2
17.81765	-314.8
16.77515	-326.1
15.72765	-337.9
14.70265	-348.1
13.72015	-358.3
12.66015	-369
11.60015	-380.2
10.57765	-390.3
9.56015	-400.4
8.55015	-410.3
7.54515	-419.7
6.53015	-429.8
5.52765	-439.4
4.4834	-449.1
3.4664	-459
2.43615	-468.5
1.4444	-478
0.382125	-488
-0.6231	-497.5
-1.6206	-506.1
-2.646775	-515.7
-3.66535	-525.1
-4.69785	-534.7
-5.6816	-543.7
-6.7371	-552.9
-7.74735	-562.2
-8.75485	-571.5
-9.74485	-580.6
-10.78235	-590.2
-11.81735	-599.8
-12.82485	-609.2
-13.86735	-618.6
-14.91485	-628.1
-15.91485	-637
-16.92235	-646.3
-17.95485	-655.7
-18.97235	-664.9
-19.99985	-673.9
-21.02485	-683.3
-22.02735	-692.1
-23.08735	-702
-24.11485	-711.8
-25.10985	-720.8
-26.13985	-729.9
-27.14985	-739.7
-28.17485	-749.8
-29.22985	-759.7
-30.24235	-769.6
-31.25485	-778.6
-32.25985	-787.7
-33.28485	-796.4
-34.29235	-805.5
-35.33235	-814.7
-36.35235	-823.6
-37.36235	-832.1
-38.38735	-840.8
-39.43235	-849.1
-40.48485	-857.1
-41.51735	-865
-42.49485	-871.9
-43.51485	-879.1
-44.54985	-886.3
-45.57735	-892.9
-46.59235	-899.4
-47.65485	-906.2
-48.67235	-912.4
-49.68485	-918.3
-50.69	-924.1
-51.6775	-929.6
-52.73	-935.2
-53.755	-940.3
-54.78	-945.9
-55.78	-950.7
-56.805	-955.7
-57.78	-960.2
-58.83	-965.1
-59.88	-969.7
-60.88	-974.1
-61.905	-978.1
-62.905	-981.6
-63.905	-980.7
-64.28	-977.6
-64.58	-927.2
-64.38	-877.2
-64.105	-824.8
-63.23	-772.5
-62.355	-721.7
-61.405	-670.4
-60.355	-620.6
-59.355	-570.4
-58.355	-522.4
-57.355	-475.7
-56.33	-430.6
-55.28	-385.6
-54.28	-344.3
-53.255	-302.6
-52.24	-264.1
-51.1975	-227.1
-50.1575	-192.3
-49.14735	-160
-48.12485	-130.1
-47.10735	-102.8
-46.08485	-76.42
-45.05235	-50.87
-44.00735	-27.52
-42.99235	-6.697
-41.97235	12.84
-40.98235	30.14
-39.92735	45.69
-38.95235	59.4
-37.90235	72.75
-36.90235	82.61
-35.89485	92.57
-34.85735	102.2
-33.80735	111.5
-32.76985	120.5
-31.73735	129.9
-30.68735	139.6
-29.69985	149.1
-28.66485	159.1
-27.61235	169.7
-26.57235	180.4
-25.57985	190.8
-24.55735	201.5
-23.53485	212.1
-22.46985	223.5
-21.44985	234.5
-20.43235	245.3
-19.40485	256.2
-18.38235	267.1
-17.36735	277.8
-16.33485	288.8
-15.29235	299.6
-14.29485	310.1
-13.25235	320.8
-12.21235	331.4
-11.18485	341.9
-10.12235	352.5
-9.11235	362.4
-8.07485	372.6
-7.05785	382.3
-6.04085	392.1
-5.02485	401.7
-3.97135	411.3
-2.9286	420.6
-1.8931	429.6
-0.85485	438.8
0.1789	448
1.21115	456.5
2.2419	465.5
3.2594	474.4
4.29165	483.4
5.32765	492.3
6.33015	500.6
7.35515	509
8.39515	517.8
9.40265	525.7
10.43765	534.2
11.45765	542.7
12.44515	551.1
13.49765	559.2
14.51515	568.1
15.55015	576.4
16.57765	584.8
17.59765	593.1
18.59015	600.9
19.64265	609.7
20.69265	618
21.70515	626.2
22.74765	634.3
23.77265	642.9
24.75515	650.6
25.79015	658.9
26.81265	667.2
27.82265	675.3
28.85015	684.1
29.86265	692.3
30.87765	700.4
31.90515	708.6
32.95265	717.1
33.94015	724.9
34.97015	733.4
36.00515	741.8
37.01765	749.2
38.06515	757.5
39.08765	765.6
40.13765	774.1
41.17015	782.1
42.18765	789.8
43.23015	797.6
44.24765	805.7
45.22765	813.7
46.23765	820.9
47.27015	829
48.29515	836.7
49.29765	843.9
50.32015	851.3
51.34515	859
52.37015	866.6
53.39515	873.9
54.39515	880.7
55.44515	888.3
56.49515	895
57.52015	901.8
58.89515	910.9
59.89515	917.5
60.89515	923.6
61.97015	929.6
62.99515	934.2
63.97015	931.7
64.27015	927.3
64.39515	877.4
64.02015	824.8
63.12015	773.5
62.24515	723.4
61.29515	673.1
60.27015	622
59.27015	570.9
58.27015	521.3
57.27015	474
56.24515	428.5
55.19515	382.8
54.14515	339.2
53.12015	299.7
52.09515	260.7
51.09515	224.2
50.10515	190.7
49.06265	157.3
48.03515	126.9
47.04765	99.22
46.06015	73.39
45.01765	47.75
43.97765	24.4
42.98015	3.073
41.94765	-17.06
40.93015	-34.82
39.92265	-51.7
38.87515	-66.19
37.84015	-78.25
36.83265	-87.24
35.79265	-95.36
34.81015	-102.6
33.79015	-110.1
32.75265	-117.9
31.76515	-125.3
30.70015	-134.6
29.68265	-143.3
28.68265	-152.2
27.64515	-162.7
26.64015	-172.2
25.62015	-183.1
24.61015	-193.1
23.58015	-204.4
22.56265	-215
21.50765	-226.5
20.47765	-237.9
19.45265	-249.5
18.44765	-260.4
17.44765	-271.3
16.40515	-282.1
15.35015	-293.7
14.32765	-304.7
13.29515	-315.4
12.28765	-325.9
11.26015	-335.9
10.24265	-346.7
9.22265	-357.1
8.21515	-366.9
7.20515	-377.2
6.20015	-387.2
5.1799	-397.1
4.14065	-407
3.11915	-416.6
2.09765	-425.7
1.0989	-435.1
0.066475	-444.4
-0.93285	-453.3
-1.9786	-462.6
-3.001675	-471.7
-4.03685	-480.5
-5.0711	-489.6
-6.1006	-498.4
-7.10685	-507.2
-8.16985	-516.3
-9.17485	-525.1
-10.17485	-533.9
-11.21735	-542.6
-12.22735	-551.6
-13.24235	-560
-14.28735	-569
-15.29485	-577.5
-16.29985	-586.1
-17.30985	-594.6
-18.31985	-603
-19.36235	-611.2
-20.40485	-619.7
-21.40485	-627.6
-22.42485	-635.5
-23.43485	-643.6
-24.48735	-652.2
-25.48985	-660.1
-26.53235	-668.2
-27.55235	-676.3
-28.59485	-684.7
-29.61235	-693
-30.64235	-701.3
-31.70235	-710
-32.73485	-718.3
-33.76485	-726.5
-34.77485	-734.8
-35.79985	-743.1
-36.81985	-751.4
-37.82235	-759.6
-38.88235	-769.1
-39.87985	-776.3
-40.92235	-784.5
-41.95985	-792.5
-42.97735	-800
-44.04235	-808.5
-45.07485	-816.3
-46.09485	-824
-47.09985	-831.7
-48.09985	-839.3
-49.09485	-846.9
-50.1475	-854.6
-51.145	-861.7
-52.1525	-869.1
-53.18	-876.3
-54.205	-883.1
-55.205	-890.4
-56.255	-897.2
-57.255	-903.7
-58.28	-910.2
-59.305	-916.8
-60.33	-923.2
-61.33	-929.1
-62.405	-935.1
-63.355	-938.4
-64.305	-935
-64.53	-884.8
-64.105	-832.7
-63.23	-782.7
-62.38	-731.5
-61.38	-682
-60.38	-632.2
-59.38	-584.8
-58.33	-537.7
-57.33	-491.5
-56.305	-447
-55.305	-404.5
-54.28	-363.1
-53.255	-321.8
-52.2625	-284.5
-51.2225	-247.1
-50.18	-212
-49.16485	-178.9
-48.13985	-148.3
-47.11985	-120.4
-46.09735	-94.31
-44.16485	-48.16
-43.15235	-26.51
-42.11735	-6.789
-41.08985	11.24
-40.07985	27.84
-39.06735	42.34
-38.04735	54.95
-37.04735	65.46
-36.02985	74.63
-34.96235	83.58
-33.94985	91.37
-32.94735	98.21
-31.90485	106.1
-30.89985	114.1
-29.87485	122.1
-28.83235	131.2
-27.81985	140.3
-26.79235	149.6
-25.77735	159.1
-24.74985	168.9
-23.77235	178.7
-22.73735	189.1
-21.71235	199.8
-20.68735	210.5
-19.67735	220.9
-18.68485	231.6
-17.62985	243
-16.62235	253.5
-15.64235	264.3
-14.63985	275.4
-13.63485	286
-12.59735	296.7
-11.58235	307.3
-10.51485	318.4
-9.49985	328.5
-8.46235	339
-7.45035	348.9
-6.4346	359.1
-5.38185	369.4
-4.37485	378.9
-3.36535	388.3
-2.361725	397.5
-1.3296	406.6
-0.3396	415.5
0.697275	424.9
1.73565	434.1
2.7539	443
3.76515	452
4.7669	460.4
5.79265	469.4
6.82265	478.2
7.84765	487
8.86515	495.4
9.87515	503.7
10.89265	512.2
11.92765	520.8
12.95765	529.5
13.99765	538
15.04015	546.2
16.07515	554.7
17.09265	563.2
18.12015	571.8
19.18765	580.3
20.20515	588.3
21.20765	596.7
22.22265	604.6
23.20515	612.5
24.24515	621
25.27265	629
26.26515	636.9
27.26515	645.3
28.29515	653.6
29.30765	661.5
30.33265	669.7
31.35015	678.1
32.38265	686.6
33.39015	694.4
34.42265	702.5
35.44015	710.7
36.49515	718.9
37.50515	726.9
38.51265	735
39.57515	743.6
40.58515	751.6
41.60265	759.5
42.62515	767.6
43.65515	775.2
44.65015	783
45.69265	791.1
46.71765	799
47.72015	806.6
48.77765	814.7
49.78265	822.4
50.82015	829.9
51.79515	837.8
52.79515	845.2
53.84515	852.2
54.87015	859.9
55.92015	867.5
56.97015	874.5
57.94515	881.7
58.97015	888.7
59.97015	895.5
61.02015	902.2
62.07015	909.1
63.07015	913.4
64.07015	910.2
64.27015	906.3
64.39515	856.3
64.07015	804.6
63.27015	755.4
62.29515	702.5
61.32015	651.2
60.32015	601.1
59.29515	551.2
58.27015	502.5
57.22015	454.3
56.22015	410.1
55.19515	367.1
54.19515	326.3
53.19515	290
52.17015	251.8
51.17015	216
50.13265	183.5
49.13265	152.2
48.12765	122.7
47.07015	95.09
46.08515	70
45.04015	45.18
44.04015	23.62
43.03765	2.936
41.98765	-16.28
41.00265	-32.93
39.95515	-49.49
38.90765	-63.03
37.87265	-73.76
36.85015	-82.24
35.80265	-88.94
34.79515	-95.64
33.79015	-101.6
32.78015	-107.7
31.78015	-114
30.74765	-121.1
29.72765	-128.4
28.71515	-136.7
27.71015	-145
26.69515	-153.7
25.67515	-163.3
24.65515	-173.1
23.61765	-183.4
22.60765	-193.9
21.59265	-204.2
20.59515	-214.8
19.56265	-225.6
18.52515	-237
17.51265	-247.4
16.47015	-258.4
15.46765	-269.5
14.44515	-280
13.42015	-290.4
12.36515	-301.2
11.34015	-311.7
10.31265	-322.2
9.28765	-332.1
8.28765	-343
7.23515	-353
6.22765	-363.2
5.2089	-373.1
4.20365	-382.6
3.1899	-392.2
2.1644	-402.2
1.1154	-411.8
0.093725	-421
-0.9086	-430.2
-1.9481	-439
-2.932125	-448
-3.96135	-457
-4.9946	-466.2
-5.98435	-474.6
-6.9956	-483.2
-8.00235	-491.9
-9.01235	-500.9
-10.05985	-509.6
-11.08735	-518.7
-12.09735	-527.6
-13.12235	-536.4
-14.13235	-544.9
-15.12735	-553.3
-16.14985	-561.6
-17.19985	-570.8
-18.20985	-579.1
-19.19485	-587
-20.19735	-594.8
-21.22485	-603.4
-22.25235	-611.1
-23.26735	-619.6
-24.30985	-627.8
-25.32735	-635.6
-26.32735	-643.3
-27.34235	-651.1
-28.38235	-659.6
-29.41235	-667.6
-30.43235	-675.4
-31.46235	-683.6
-32.47735	-691.4
-33.46985	-699.5
-34.49235	-707.3
-35.49735	-715.7
-36.52235	-723.7
-37.52735	-731.9
-38.53985	-740.3
-39.53985	-747.7
-40.58485	-756.8
-41.61735	-765.7
-42.65235	-773.6
-43.66485	-781.3
-44.69985	-788.9
-45.66985	-796.4
-46.72985	-804.2
-47.77735	-812.4
-48.80735	-820.2
-49.82485	-827.6
-50.825	-834.8
-51.8775	-842.5
-52.905	-849.8
-53.905	-856.9
-54.93	-863.8
-55.98	-871
-56.98	-877.5
-58.03	-883.8
-59.055	-890.3
-60.08	-896.8
-61.105	-902.6
-62.13	-908
-63.13	-912.1
-64.105	-910.4
-64.305	-908.2
-64.53	-858.2
-64.28	-808.3
-63.88	-756.9
-62.98	-705.3
-61.98	-653.6
-60.955	-603.9
-59.955	-556.6
-58.955	-510.7
-57.955	-466.6
-56.905	-422.6
-55.93	-380.4
-54.905	-341.8
-53.905	-302.7
-52.88	-265.7
-51.8775	-230.5
-50.8675	-197.7
-49.85235	-166.9
-48.80735	-137
-47.80985	-110.1
-46.78485	-85.23
-45.78235	-61.47
-44.76735	-39.36
-43.78235	-19.82
-42.75235	-1.147
-41.75985	14.59
-40.73985	30.73
-39.73485	43.99
-38.71985	55.59
-37.69235	65.27
-36.66735	73.76
-35.68235	80.36
-34.63485	87.61
-33.62485	94.4
-32.56235	101.1
-31.50735	107.9
-30.50235	114.9
-29.48485	121.9
-28.49735	130.1
-27.48485	138.4
-26.41985	147.3
-25.38235	156.4
-24.33485	165.8
-23.30735	175.1
-22.27985	185.3
-21.29985	194.7
-20.27235	204.7
-19.23985	215.2
-18.21735	225.8
-17.20485	236.3
-16.15735	247.4
-15.17735	257.9
-14.13235	269.2
-13.07235	279.9
-12.04485	290.4
-11.01985	301.1
-9.99985	311.5
-8.99485	321.5
-7.94985	331.8
-6.94185	341.8
-5.92185	351.7
-4.9066	361.1
-3.90635	370.5
-2.92535	379.8
-1.8841	389.1
-0.86385	398.1
0.180575	407.3
1.2129	416.5
2.24665	425.4
3.26215	434.3
4.32415	443.5
5.3704	452.7
6.41515	461.4
7.43515	470.2
8.46015	478.9
9.47765	487.2
10.52515	495.8
11.53765	504.2
12.56765	512.9
13.57515	521.1
14.60015	529.4
15.63515	537.9
16.65265	546.2
17.63765	554.2
18.68265	562.6
19.69015	570.8
20.72265	579.2
21.75015	587
22.78015	595.5
23.80765	603.8
24.84765	611.6
25.87015	620.3
26.85265	627.9
27.90765	636.3
28.93265	644.7
29.94515	652.8
30.96515	660.8
31.95015	668.9
32.99515	677
34.03515	685
35.06265	693.3
36.09765	701.7
37.11015	709.1
39.13765	725
40.18765	733.2
41.22515	741.5
42.21015	749.1
43.24265	756.8
44.25765	764.8
45.29765	772.8
46.35265	781.1
47.36265	788.5
48.37515	796.3
49.39765	803.7
50.42015	811.4
51.44515	819
52.47015	827
53.49515	834.6
54.54515	842.1
55.52015	849.1
56.57015	856.7
57.57015	863.6
58.59515	870.4
59.62015	877.8
60.64515	884.6
61.69515	891
62.72015	897.4
63.72015	903.8
64.74515	910.2
65.74515	915.6
66.79515	921.5
67.79515	926.4
68.79515	931.4
69.84515	936.2
70.87015	941.4
71.87015	945.3
72.92015	949.8
73.92015	953.1
74.92015	956.9
75.97015	960.7
77.02015	964.6
78.07015	967.9
79.12015	971.4
80.12015	974.7
81.17015	977.8
82.12015	980.3
83.12015	982.7
84.17015	985.1
85.19515	979.9
85.72015	971.3
85.82015	921.1
85.64515	871.3
85.47015	819.5
84.52015	769.3
83.54515	717.9
82.52015	665.8
81.52015	618.1
80.47015	568.3
79.49515	523.1
78.44515	476.9
77.39515	433.7
76.42015	393.8
75.42015	354.2
74.39515	314.6
73.37015	277.3
72.37015	244.1
71.37015	211.5
70.32015	178.9
69.32015	149.1
68.32015	120
67.27015	93.76
66.29515	68.81
65.27015	45.27
64.22015	23.21
63.19515	2.018
62.17015	-16.65
61.17015	-33.35
60.12015	-49.31
59.09515	-63.44
58.04515	-76.28
57.04515	-86.51
56.02015	-95.5
54.97015	-103.1
53.92015	-110.1
52.97015	-116.2
51.89515	-122.7
50.89515	-128.8
49.83765	-135
48.80015	-142
47.75765	-147.8
46.75515	-154.9
45.70015	-162.2
44.66515	-169.3
43.67765	-176.4
42.65515	-183.6
41.61015	-191.4
40.60515	-198.9
39.53265	-207.4
38.51765	-215.5
37.49765	-222.7
36.50265	-231.1
35.47265	-238.5
34.44015	-247.7
33.40515	-255.8
32.36515	-264.3
31.34015	-272.9
30.32515	-281.4
29.31265	-289.7
28.31015	-298
27.30015	-306.8
26.26265	-315.6
25.25765	-323.4
24.24265	-331.3
23.22015	-340.4
22.22265	-348.2
21.17765	-356.5
20.16515	-364.5
19.14265	-372.6
18.12265	-381.5
17.10015	-388.4
16.12265	-396
15.07765	-403.7
14.07765	-411.1
13.04265	-418.6
12.00765	-426
11.00765	-432.9
9.96265	-440.7
8.93265	-447.9
7.90015	-454.8
6.88265	-462.3
5.85015	-469.6
4.82365	-476.6
3.7854	-483.7
2.74565	-491
1.71415	-498
0.69215	-504.9
-0.3296	-511.8
-1.34535	-518.6
-2.385025	-525.3
-3.3916	-531.9
-4.44335	-539
-5.45885	-545.6
-6.4766	-552.1
-7.51485	-558.7
-8.54735	-565.3
-9.55735	-571.8
-10.55985	-578.7
-11.58985	-585.8
-12.60735	-592.1
-13.63485	-598.8
-14.63985	-605.3
-15.67235	-611.4
-16.68485	-618.2
-17.69985	-624.4
-18.73485	-631.2
-19.74735	-637.4
-20.79235	-643.4
-21.83485	-650
-22.85735	-656
-23.85735	-662.2
-24.89235	-668.5
-25.90985	-674.7
-26.94485	-680.8
-27.98485	-687.2
-28.99735	-693.3
-30.03735	-699.6
-31.07985	-705.9
-32.11735	-712
-33.11735	-717.8
-34.11735	-723.4
-35.14485	-729.8
-36.14985	-735.8
-37.18735	-741.9
-38.20735	-747.5
-39.26735	-755
-40.28985	-759.3
-41.29735	-765.7
-42.30985	-770.6
-43.35735	-775.6
-44.36485	-780.1
-45.42235	-784.8
-46.46485	-789.1
-47.50235	-793.4
-48.50235	-797.2
-49.53735	-800.9
-50.5775	-804.1
-51.625	-807
-52.655	-809.1
-53.655	-808.1
-54.68	-807.9
-55.73	-809.7
-56.705	-810.7
-57.755	-811.4
-58.805	-812
-59.855	-813.2
-60.88	-814.4
-61.905	-815.1
-62.93	-815.4
-63.98	-816.1
-65.03	-816.6
-66.03	-816.9
-67.055	-816.9
-68.08	-817.6
-69.08	-818.1
-70.105	-818.7
-71.18	-818.7
-72.18	-819.4
-73.205	-820
-74.23	-821.1
-75.205	-821.3
-76.23	-822
-77.23	-822.4
-78.28	-822.9
-79.305	-823.5
-80.33	-824.1
-81.305	-824.9
-82.305	-825.7
-83.355	-826.1
-84.355	-825.5
-85.38	-819.2
-85.705	-813.6
-85.905	-763.5
-85.68	-713.4
-85.305	-660.4
-84.33	-609.7
-83.33	-559.4
-82.33	-514.7
-81.33	-472
-80.28	-429.8
-79.23	-389.2
-78.18	-350
-77.105	-312.5
-76.055	-278.8
-75.055	-246.4
-74.08	-215.5
-73.105	-187.8
-72.03	-159.4
-70.98	-132.5
-69.98	-108.5
-68.88	-84.63
-67.88	-63.39
-66.855	-43.48
-65.83	-24.45
-64.78	-6.514
-63.73	9.862
-62.705	24.27
-61.63	39.4
-60.555	52.15
-59.455	63.44
-58.455	72.11
-57.43	79.58
-56.43	86.33
-55.43	93.48
-54.38	100.4
-53.28	107.9
-52.28	115.4
-51.25	121.6
-50.2275	128
-49.21735	133.6
-48.20235	139.4
-47.16985	144.6
-46.12485	149.9
-45.00485	155.7
-43.97985	161.2
-42.94485	167
-41.90985	171.8
-40.88235	177.4
-39.84985	183.3
-38.79735	189
-37.77485	194.8
-36.74235	200.9
-35.72235	206.4
-34.68485	212.9
-33.64985	219
-32.61735	225.2
-29.52985	243.5
-28.41485	249.9
-27.39485	256.5
-26.34235	263
-25.30235	268.8
-24.27235	275
-23.23235	281.8
-22.20735	288.2
-21.17485	294.4
-20.15735	300.8
-19.11735	307.4
-17.98485	314.9
-16.97485	321
-15.88735	328.4
-14.88485	334.9
-13.87985	341
-12.87985	347.9
-11.87235	354.6
-10.84735	360.7
-9.81735	367.4
-8.81485	373.6
-7.80735	380.4
-6.6936	387.3
-5.5771	394.5
-4.4621	401.8
-3.4451	408.3
-2.409725	414.7
-1.3761	421.2
-0.3436	427.2
0.681075	434
1.7164	440.5
2.73615	446.9
3.7364	453.1
4.76715	459.5
5.78765	465.8
6.90765	472.7
8.03765	480
9.09015	486.5
10.12765	492.8
11.14265	499.2
12.16015	505.2
13.18265	512
14.20265	518
15.26515	508.6
16.36015	517.6
17.45515	524.9
18.48265	531.1
19.49765	537.1
20.51265	543
21.64265	550.1
22.66015	555
23.68765	561
24.71265	566.1
25.73515	572
26.76015	577.1
27.76515	582.7
28.78265	587.9
29.79765	592.9
30.81765	598.4
31.82515	603.9
32.96765	609.4
34.11265	614.7
35.14765	619.9
36.18265	624.9
37.23515	629.7
38.18515	634.3
39.31515	639.5
40.35765	644.3
41.39765	649
42.41765	653.4
43.49515	658.2
44.52015	662.8
45.55265	666.9
46.60515	671.6
47.65765	675.9
48.81265	680.3
49.86265	684.7
50.92015	688.6
51.94515	692.6
52.99515	696.4
53.69515	638.9
54.74515	650.8
55.74515	657
56.77015	662
57.79515	666.3
58.74515	669.7
59.79515	673
60.84515	676.4
61.99515	679.7
62.99515	683.6
64.07015	686.7
65.09515	689.8
66.14515	693.1
67.09515	695.7
68.12015	698.6
69.14515	701.4
70.22015	704.2
71.27015	707.2
72.32015	710.1
73.42015	713.3
74.52015	716.2
75.62015	718.7
76.69515	720.8
77.77015	723.3
78.84515	725.8
79.92015	728.1
81.04515	730.6
82.09515	733.1
84.02015	624.8
84.32015	635.1
85.52015	626.8
86.49515	613.8
87.52015	594.6
87.99515	544
87.89515	522.2
87.17015	528.7
86.19515	528.2
84.14515	531.1
84.04515	532.2
84.07015	542.6
84.34515	560.4
84.32015	557.3
84.27015	553.5
84.22015	554.8
84.14515	556.1
84.09515	556.6
84.04515	556.6
83.99515	558.2
84.44515	608.7
85.47015	645.4
85.72015	650.9
85.79515	598
85.24515	548.5
84.17015	502.8
83.14515	458.3
82.07015	416.5
81.02015	376.8
80.04515	341.5
78.99515	305.3
77.92015	272.6
76.92015	243
75.89515	214.5
74.82015	185.1
73.77015	158.9
72.79515	138
71.72015	110.3
70.69515	86.88
69.64515	65.18
68.62015	45
67.57015	26.79
66.57015	9.724
65.52015	-5.825
64.44515	-20.96
63.44515	-34.17
62.34515	-46.56
61.32015	-57.29
60.29515	-66.69
59.27015	-75.27
58.27015	-82.52
57.19515	-88.71
56.14515	-94.13
55.09515	-99.54
54.12015	-104.1
53.04515	-108.8
51.99515	-113.5
50.92015	-117.9
49.84765	-122.3
48.85765	-125.6
47.80265	-129.7
46.72015	-133.8
45.63265	-137.6
44.57015	-141.6
43.60265	-145.5
42.50765	-149.4
41.42265	-153.2
40.38765	-158.1
39.31265	-161.8
38.22265	-166.2
37.21765	-170
36.14015	-174.5
35.07515	-179.1
34.00015	-182.7
32.92515	-187.3
31.85515	-191.9
30.79765	-196.2
29.75015	-201.3
28.70015	-205.3
27.66515	-209.7
26.60515	-214.6
25.54015	-219.1
24.49015	-223.4
23.44265	-228.3
22.37265	-232.8
21.31765	-237.1
20.28765	-241.7
19.25015	-246
18.20765	-251
17.15015	-255.3
16.10265	-259.6
15.03515	-264
13.96765	-268.8
12.90015	-273.5
11.93765	-276.9
10.86515	-281.6
9.79765	-285.9
8.74265	-290.5
7.69015	-294.9
6.65015	-299.5
5.59515	-304
4.54015	-308.7
3.4939	-313.1
2.4314	-317.6
1.38165	-322.3
0.316225	-326.5
-0.75535	-331.4
-1.8376	-335.8
-2.91045	-340.3
-3.9791	-344.5
-5.0391	-348.8
-6.10785	-353.8
-7.1661	-358.2
-8.23235	-362.6
-9.25485	-366.8
-10.29985	-371.2
-11.32735	-375.1
-12.36235	-380.1
-13.39985	-384.6
-14.54235	-389.3
-15.59485	-393.8
-16.71735	-398.5
-17.74735	-403
-18.81485	-407.7
-19.88485	-412
-20.94735	-416.6
-22.00485	-420.8
-23.08235	-425.6
-24.14985	-429.9
-25.22235	-434.1
-26.19485	-438.3
-27.27485	-442.5
-28.35735	-446.9
-29.40985	-451.4
-30.48985	-455.5
-31.54235	-459.8
-32.59735	-464.5
-33.65985	-468.7
-34.71485	-473
-35.77485	-477.7
-36.81235	-482
-37.85235	-486.6
-38.92235	-490.9
-39.91235	-495.1
-40.96485	-499.2
-42.03235	-504
-43.08985	-508.4
-44.15735	-513.1
-45.23485	-517
-46.19235	-521.4
-47.32235	-526.4
-48.36485	-530.9
-49.38485	-535.3
-50.425	-539.4
-51.4675	-544.6
-52.5175	-548.9
-53.555	-553.6
-54.605	-558.2
-55.655	-562.4
-56.705	-567.2
-57.68	-571.1
-58.755	-575.6
-59.805	-580.2
-60.88	-584.5
-61.93	-589.4
-63.005	-594.2
-64.08	-598.6
-65.155	-603.2
-66.23	-607.9
-67.255	-612.8
-68.355	-617.6
-69.405	-622
-70.455	-626.8
-71.53	-631.5
-72.48	-636.1
-73.555	-641
-74.58	-645.8
-75.63	-650.6
-76.68	-655.6
-77.755	-660.6
-78.78	-665.2
-79.88	-669.9
-80.905	-674.9
-81.955	-679.8
-83.03	-684.7
-84.08	-689.5
-85.155	-691.4
-85.705	-689.1
-86.205	-638.5
-85.905	-588.4
-85.555	-535.2
-84.58	-483.9
-83.53	-434.2
-82.48	-391.1
-81.53	-353.6
-80.455	-314.9
-79.355	-277.4
-78.28	-242.1
-77.205	-210.8
-76.18	-181.3
-75.13	-153.1
-74.03	-126.3
-73.005	-102.7
-71.98	-81.42
-71.005	-62.06
-69.955	-41.88
-68.93	-23.49
-67.88	-6.147
-66.805	9.128
-65.73	23.62
-64.63	36.83
-63.58	47.2
-62.555	56.19
-61.505	63.48
-60.48	70.64
-59.43	77.38
-58.38	84.35
-57.33	91.56
-56.305	98.8
-55.23	106
-54.18	113.1
-53.155	119.7
-52.11	126.6
-51.07	133.2
-50.015	138.8
-48.96735	144.7
-47.92235	150.6
-46.95485	156.4
-45.87985	161.2
-44.74735	166.8
-43.68235	171.8
-42.61735	176.4
-41.53235	180.7
-40.45985	184.9
-39.37985	188.9
-38.29735	193
-37.21735	196.7
-36.24985	200.5
-35.18235	204.4
-34.18235	207.6
-33.11485	211.1
-32.01235	215.2
-30.91985	218.7
-29.90985	222.1
-28.83985	225.4
-27.76485	229.2
-26.67485	232.3
-25.57485	235.5
-24.48985	238.5
-23.39485	242.1
-22.41485	244.8
-21.32485	247.8
-20.24485	250.7
-19.15735	254.1
-18.06735	256.8
-16.99235	259.9
-15.93735	263.2
-14.88985	265.9
-13.83235	269.2
-12.76485	272
-11.70235	274.8
-10.61985	277.3
-9.61485	277.3
-8.54985	279.7
-7.4781	282.3
-6.4106	285.1
-5.33535	288.2
-4.2476	290.4
-3.1596	293.5
-2.1576	293.2
-1.1556	295.7
-0.062625	297.9
1.01465	300.5
2.05765	297.5
3.1104	301.7
4.1909	304.9
