"Vu,Priestley,Seible,Benzoni 1998,Specimen nr NH5"	
-20.009	-232.3
-19.434	-211.7
-18.8265	-191.6
-18.179	-171.4
-17.5015	-151
-16.764	-130.4
-15.994	-109.5
-15.154	-89.17
-14.224	-68.99
-13.2265	-48.81
-12.219	-31.38
28.4135	294.2
28.4135	269.3
28.321	248.1
27.841	229.3
27.161	208.8
26.5085	188.5
25.766	167
24.976	146.1
24.156	125.5
23.2885	105.5
22.361	85.13
21.331	64.81
20.301	46.05
19.291	29.68
18.281	15.18
17.256	2.339
16.5685	22.89
16.731	42.75
16.821	22.43
16.741	1.514
15.6985	-14.36
14.6835	-22.57
13.651	-28.49
12.616	-32.02
11.6035	-33.9
10.556	-35.5
9.536	-37.15
8.516	-38.85
7.486	-40.69
6.456	-42.7
5.4485	-45.14
4.43525	-48.12
3.41175	-51.6
2.3915	-56.01
1.379	-61.14
0.3585	-66.74
-0.690275	-74.17
-1.727	-81.79
-2.75475	-90.27
-3.743	-99.45
-4.7755	-109.3
-5.79425	-119.7
-6.809	-130.3
-7.8165	-141.2
-8.819	-152.2
-9.8615	-163.6
-10.8915	-175.1
-11.929	-187
-12.9565	-198.3
-14.0015	-209.7
-15.009	-220.5
-16.019	-231.7
-17.0215	-242.5
-18.059	-253.4
-19.1165	-264.8
-20.0965	-275.3
-21.1215	-285.7
-22.1365	-296.6
-23.179	-307.3
-24.204	-317.8
-25.219	-328
-26.2515	-337.8
-27.2915	-346.9
-28.3015	-350.5
-28.4765	-349.3
-28.5515	-329.3
-28.5265	-309
-28.234	-287.4
-27.7015	-266.8
-27.1115	-245.6
-26.4815	-225.5
-25.819	-205.4
-25.069	-184.2
-24.2915	-163.9
-23.4865	-143.8
-22.604	-122.4
-21.639	-101.7
-20.5965	-81.33
-19.569	-62.61
-18.5465	-45.73
-17.509	-30.64
-16.4815	-17.52
-15.479	-7.064
-14.4915	1.055
-13.459	7.293
-12.434	10.96
-11.3915	13.53
-10.3415	15.83
-9.349	17.57
-8.329	19.4
-7.3115	21.74
-6.2765	24.13
-5.23975	26.79
-4.24675	30
-3.21125	33.21
-2.1415	37.8
-1.08485	42.93
-0.0615	48.35
1.0115	55.27
2.02725	62.8
3.00975	70.82
4.058	79.81
5.086	89.22
6.101	99.31
7.101	109.5
8.136	120.1
9.166	131.1
10.2035	142.4
11.251	153.4
12.2885	164.5
13.2935	175.3
14.311	186.4
15.351	197.2
16.406	208.4
17.4385	218.9
18.4585	229.5
19.5035	240.5
20.526	250.9
21.556	261.6
22.5735	272.1
23.606	282.6
24.641	293
25.6835	303.5
26.7085	313.4
27.696	320.9
28.4735	321.5
28.576	301
28.551	281
28.3335	261.1
28.026	240.2
27.3135	220.1
26.666	199.8
25.961	179.3
25.2085	158.3
24.416	138.3
23.571	118.4
22.6635	97.84
21.6835	77.66
20.6535	58.03
19.651	40.18
18.6335	24.45
17.621	10.37
16.581	-2.064
15.576	-12.48
14.5635	-20.78
13.5535	-26.74
12.5235	-30.55
11.5335	-32.89
10.481	-34.13
9.4585	-35.69
8.436	-37.25
7.401	-38.44
6.3635	-40.41
5.3585	-42.02
4.3385	-44.22
3.30725	-46.97
2.3235	-50.5
0.5205	-57.93
-0.483275	-63.48
-1.48675	-69.81
-2.52525	-77.2
-3.571	-85.69
-4.61825	-94.95
-5.6375	-104.5
-6.6615	-114.7
-7.714	-125.7
-8.7265	-136.7
-9.7715	-148.2
-10.804	-159.6
-11.8415	-171.7
-12.829	-182.6
-13.874	-194.7
-14.8715	-205.5
-15.8765	-216.9
-16.9165	-228.4
-17.909	-239.5
-18.944	-251.2
-19.9715	-262.7
-20.9965	-273.7
-22.024	-284.5
-23.0465	-296.1
-24.0215	-306.8
-25.089	-318.3
-26.1015	-329.1
-27.134	-339.6
-28.1415	-345.6
-28.4515	-344.9
-28.529	-324.3
-28.5215	-304.6
-28.1865	-284.8
-27.8015	-263.1
-27.1865	-242.8
-26.559	-222.1
-25.854	-200.5
-25.1115	-179.5
-24.294	-158.2
-23.484	-138.6
-22.6015	-117.8
-21.599	-97.02
-20.559	-76.83
-19.5265	-58.53
-18.499	-42.15
-17.4715	-27.8
-16.439	-15.18
-15.4315	-5
-14.409	2.844
-13.424	8.257
-12.3865	11.33
-11.339	13.67
-10.3365	15.46
-9.304	17.25
-8.274	19.22
-7.259	20.82
-6.2715	23.03
-5.2095	25.96
-4.15925	28.71
-3.12975	31.7
-2.0975	35.41
-1.081925	39.82
-0.06475	44.54
0.966	50.41
1.988	57.57
3.02325	65.41
4.0635	73.76
5.096	83.12
6.1135	92.89
7.161	103.3
8.191	113.9
9.211	124.7
10.261	135.8
11.2985	146.9
12.296	157.7
13.3485	169
14.361	180.1
15.3935	191.1
16.406	201.9
17.426	212.8
18.4885	224
19.531	235.4
20.551	246
21.5785	257
22.591	267.6
23.581	277.9
24.616	288.6
25.6735	299.7
26.6785	310
27.6885	319.8
28.6685	328.2
29.686	335.2
30.7185	341.5
31.756	346.8
32.7535	351.4
33.7785	355.6
34.8235	359.3
35.8035	362.6
36.8735	365.8
37.901	368.6
38.9235	371.8
39.916	374.3
40.9385	377.2
41.9535	377.5
42.6885	373.6
42.831	353.1
42.8335	333
42.731	312.7
42.476	290.7
42.291	271.9
41.5735	251.3
40.916	231
40.216	210.8
39.4635	189
38.701	168.8
37.8635	148
37.021	127.6
36.1085	107.1
35.091	86.6
34.081	67.34
33.0635	49.68
32.046	33.21
31.0435	18.49
30.0235	5.367
29.0035	-6.422
27.9685	-16.33
26.9835	-23.81
25.951	-29.13
24.9135	-32.38
23.8835	-34.04
22.8685	-35.55
21.851	-37.25
20.871	-38.48
19.8285	-39.86
18.811	-41.28
17.7835	-43.21
16.736	-45
15.701	-47.29
14.666	-49.54
13.601	-52.29
12.6185	-55.27
11.566	-58.99
10.5385	-62.61
9.5285	-67.7
8.5185	-72.7
7.4685	-78.85
6.441	-85.32
5.4235	-92.66
4.38725	-100.2
3.3465	-108.1
2.31	-116.6
1.26725	-125.3
0.28175	-134
-0.744575	-142.8
-1.76475	-152.1
-2.803	-161
-3.80375	-170
-4.87825	-179.5
-5.9115	-188.6
-6.9415	-197.5
-7.964	-206.8
-8.9765	-215.2
-10.019	-224.2
-11.034	-232.6
-12.044	-241.1
-13.0865	-249.9
-14.1065	-258.6
-15.0915	-266.6
-16.114	-274.8
-17.129	-282.7
-18.154	-291
-19.1915	-299.1
-20.1915	-306.6
-21.2365	-314.3
-22.2515	-321.8
-23.2565	-328.3
-24.2715	-334.1
-25.3115	-340
-26.354	-345.5
-27.4215	-350.8
-28.4715	-355.6
-29.4815	-359.7
-30.5015	-363.9
-31.4765	-367.3
-32.494	-371.2
-33.5015	-374.5
-34.5265	-378.2
-35.5515	-381.4
-36.5865	-384.3
-37.6215	-387.3
-38.664	-390.3
-39.7015	-393.1
-40.739	-395.5
-41.7715	-397.7
-42.6915	-394.3
-42.779	-373.4
-42.7565	-353.4
-42.4465	-333.8
-42.2615	-312.7
-41.7915	-292.1
-41.184	-270.7
-40.5415	-249.8
-39.9065	-229.9
-39.1515	-208.3
-38.409	-188.2
-37.5715	-168
-36.739	-148.1
-35.7865	-127.2
-34.8015	-107.1
-33.8065	-88.07
-32.7615	-70
-31.7665	-54.26
-30.749	-39.08
-29.694	-25.78
-28.6615	-14.08
-27.414	-3.073
-26.399	4.174
-25.3415	9.22
-24.2815	11.74
-23.254	13.58
-22.2565	15.05
-21.234	16.33
-20.189	17.34
-19.1515	18.53
-18.089	19.82
-17.0815	21.38
-16.029	22.75
-15.0165	24.4
-14.0365	25.96
-12.9665	28.03
-11.9415	30.23
-10.9215	32.52
-9.8865	35.14
-8.8665	38.3
-7.8415	41.7
-6.8265	45.46
-5.77275	49.95
-4.76525	54.95
-3.74075	60
-2.69625	65.78
-1.652	72.11
-0.64975	78.44
0.41725	85.73
1.45125	92.93
2.44125	99.9
3.44625	108.2
4.481	116.1
5.501	124.6
6.536	133
7.5735	141.5
8.5985	150
9.621	158.1
10.6185	166.1
11.646	174.6
12.6835	182.9
13.7185	191
14.7435	199.3
15.786	207.2
16.821	215.1
17.826	222.8
18.891	230.4
19.931	238.2
20.9585	245.5
21.9735	252.7
23.0035	259.7
24.031	266.6
25.066	273.5
26.0985	280.4
27.091	286.8
28.0785	293
29.1135	299.4
30.1335	305.6
31.176	311.6
32.221	317.5
33.221	322.8
34.236	327.8
35.221	332.8
36.2385	337
37.301	341.3
38.2985	345.1
39.356	348.8
40.336	352.2
41.346	355.6
42.3585	354.8
42.686	352.9
42.806	332.3
42.8085	312.2
42.7035	288.8
42.341	270.1
41.5485	249.3
40.8185	229.1
40.0535	208.2
39.246	187.5
38.366	167.2
37.476	146.4
36.4735	125.3
35.4485	105
34.456	86.92
33.431	69.13
32.406	52.8
31.3685	37.43
30.3535	23.62
29.321	10.96
28.2835	-0.0917
27.2785	-9.403
26.266	-16.74
25.2135	-22.98
24.1935	-26.6
23.1935	-29.27
22.1985	-31.05
21.1935	-32.93
20.1535	-34.17
19.086	-34.91
18.0635	-36.01
17.026	-37.38
16.0235	-38.3
14.9835	-39.36
13.961	-40.14
12.9085	-41.05
11.901	-42.34
10.886	-43.39
9.8435	-45
8.8035	-46.79
7.7735	-48.81
6.7385	-50.82
5.721	-53.26
4.7135	-55.92
3.691	-59.08
2.6555	-62.34
1.63675	-66.1
0.60175	-70.32
-0.4065	-74.95
-1.422	-80.13
-2.4195	-85.69
-3.43825	-91.83
-4.45375	-98.12
-5.44525	-104.8
-6.504	-112.2
-7.5315	-120
-8.5665	-127.9
-9.5865	-135.9
-10.594	-144.2
-11.6515	-152.8
-12.669	-161.2
-13.6815	-170
-14.699	-178.4
-15.7215	-187.3
-16.744	-196
-17.804	-204.7
-18.8215	-213.6
-19.849	-222.4
-20.869	-230.2
-21.9015	-239
-22.899	-247.1
-23.9415	-255.5
-24.9515	-263.2
-25.9815	-271.2
-26.984	-278.9
-27.989	-287.1
-28.999	-294.6
-30.0315	-302.6
-31.069	-310.8
-32.114	-319
-33.139	-326.5
-34.174	-334
-35.209	-341.4
-36.259	-348.8
-37.3115	-355.8
-38.3215	-361.8
-39.3715	-368.1
-40.4065	-373.6
-41.4115	-377.9
-42.4515	-378.9
-42.7015	-376.8
-42.7565	-355.7
-42.739	-336.2
-42.419	-314.9
-41.8765	-294.7
-41.239	-274.1
-40.5865	-254
-39.8615	-232.5
-39.094	-211.8
-38.2965	-191.6
-37.4565	-171
-36.569	-151
-35.609	-130.5
-34.5765	-109.8
-33.5565	-91.37
-32.5065	-73.25
-31.4915	-57.89
-30.449	-43.44
-29.404	-30.09
-28.3665	-18.67
-27.3265	-9.036
-26.2965	-1.468
-25.2865	3.991
-24.264	7.614
-23.2665	9.679
-22.199	11.19
-21.1965	12.71
-20.1715	13.76
-19.1465	14.86
-18.134	15.78
-17.1165	16.74
-16.0765	17.89
-15.0565	19.04
-14.044	20.27
-13.0415	21.65
-12.0215	22.8
-11.049	24.27
-10.0415	25.69
-9.009	27.16
-7.9865	29.08
-6.9565	31.1
-5.9205	33.71
-4.9405	36.01
-3.9115	38.99
-2.87175	42.06
-1.81075	45.69
-0.792	49.13
0.24625	53.26
1.2725	57.75
2.273	62.75
3.32975	68.44
4.337	74.17
5.351	80.59
6.376	87.52
7.3585	94.17
8.366	101.5
9.3935	109.5
10.4285	117.3
11.4435	125.2
12.451	133.1
13.4885	141.6
14.5185	150.1
15.5485	158.5
16.581	167
17.621	175.4
18.6385	183.9
19.6735	191.7
20.6935	200.3
21.716	208.6
22.976	218.2
23.981	226
24.9835	233.6
26.006	241.2
27.0235	249.2
28.051	256.9
29.086	264.5
30.0985	271.9
31.121	279.5
32.146	286.8
33.1935	294.3
34.231	301.3
35.256	308
36.266	314.4
37.271	320.3
38.256	326.4
39.2835	332.1
40.301	337.1
41.311	342.1
42.316	342.9
42.696	341.1
42.811	320.3
42.8035	300.5
42.646	280.2
42.376	258.3
41.776	237.8
41.006	217.8
40.246	197.2
39.376	175.9
38.5235	155.8
37.546	134.6
36.556	113.8
35.531	95.27
34.5185	77.89
33.4985	61.37
32.4685	45.87
31.4335	31.65
30.4085	19.13
29.4185	7.936
28.3685	-1.927
27.366	-10.27
26.306	-17.11
25.2485	-22.25
24.211	-25.37
23.191	-27.71
22.206	-29.31
21.171	-30.5
20.1435	-31.83
19.116	-32.89
18.0985	-33.58
17.0685	-34.4
16.0635	-35.09
15.0735	-36.05
13.9985	-36.74
12.9435	-37.34
11.946	-38.44
10.941	-39.31
9.891	-40.46
8.9035	-41.97
7.906	-43.48
6.856	-44.77
5.856	-46.37
4.8435	-48.48
3.81275	-50.09
2.82125	-52.66
1.79025	-54.95
0.749	-58.16
-0.2803	-61.51
-1.294275	-65.04
-2.29925	-68.99
-3.32575	-73.35
-4.35475	-78.48
-5.408	-83.99
-6.419	-89.91
-7.444	-96.14
-8.4515	-102.7
-9.4815	-109.8
-10.499	-117.2
-11.5065	-124.8
-12.524	-133.2
-13.5415	-141.1
-14.554	-149.7
-15.579	-158.1
-16.599	-167.2
-17.654	-176
-18.669	-184.8
-19.694	-193.7
-20.7015	-202.1
-21.6865	-210.5
-22.729	-219.6
-23.764	-228.4
-24.7715	-236.6
-25.8065	-245.3
-26.844	-253.9
-27.839	-262.5
-28.8465	-270.5
-29.894	-278.8
-30.9165	-287.8
-31.949	-296.2
-32.974	-304.7
-33.994	-312.8
-35.024	-321.5
-36.0665	-329.8
-37.109	-337.6
-38.124	-344.9
-39.149	-352.4
-40.1615	-359.2
-41.1665	-365.4
-42.199	-368.7
-42.684	-367.2
-42.774	-346.8
-42.7365	-327.2
-42.389	-307
-42.1815	-286.5
-41.5415	-266.1
-40.904	-245.8
-40.224	-225.1
-39.464	-203.9
-38.674	-184
-37.784	-162.7
-36.859	-142
-35.854	-122.1
-34.8165	-101.7
-33.799	-84.13
-32.7815	-67.66
-31.739	-52.29
-30.699	-38.62
-29.679	-26.56
-28.6565	-15.96
-27.654	-7.89
-26.6165	-0.6422
-25.5915	4.725
-24.544	8.302
-23.539	10.18
-22.474	11.7
-21.4665	12.94
-20.439	14.27
-19.419	15.18
-18.4015	16.1
-17.3565	17.2
-16.279	18.12
-15.269	19.36
-14.2465	19.77
-13.2415	21.28
-12.2065	22.34
-11.2065	23.53
-10.1565	24.63
-9.099	26.42
-8.064	27.61
-7.024	29.63
-5.998	31.19
-4.9685	33.71
-3.924	35.6
-2.88725	38.12
-1.86425	40.59
-0.83925	43.39
0.20375	46.56
1.236	49.91
2.3015	53.67
3.3155	58.03
4.33425	62.52
5.3435	67.47
6.3835	73.16
7.4185	79.31
8.481	85.73
9.516	92.43
10.551	99.22
11.576	106.4
12.5835	114
13.576	121.4
14.611	129.2
15.636	137.7
16.681	146.2
18.6935	162.3
19.7085	170.6
20.756	178.8
21.816	187.8
22.8335	195.8
23.871	204.4
24.9185	212.2
25.936	220.5
27.011	228.8
28.031	237.1
29.056	244.9
30.0735	252.6
31.0935	260.8
32.071	268.3
33.096	276
34.121	283.8
35.1385	291.1
36.146	298.2
37.141	304.9
38.1685	311.9
39.181	318.3
40.181	324.8
41.191	330.7
42.2085	335.8
43.2285	340.9
44.2385	345
45.2735	349
46.276	352.3
47.2985	355.9
48.3435	358.8
49.341	361.1
50.316	363.3
51.366	365.7
52.391	367.6
53.391	369.3
54.441	371.4
55.491	373.1
56.491	371.6
56.941	366.8
57.066	346.2
57.066	326.2
56.916	305.9
56.616	283.8
56.241	263.9
55.416	243.6
54.691	223.9
53.891	203.2
53.091	183.3
52.191	162.9
51.241	142.2
50.266	122
49.226	102.7
48.2085	84.72
47.1585	68.07
46.1585	52.8
45.121	38.58
44.1135	26.01
43.1135	15.09
42.0435	4.495
41.0585	-3.807
40.0035	-10.87
38.996	-16.51
37.986	-20.5
36.9135	-23.99
35.866	-26.05
34.8285	-27.84
33.846	-29.68
32.831	-30.41
31.8185	-31.7
30.7935	-32.61
29.756	-33.35
28.6985	-34.22
27.661	-34.86
26.6535	-35.78
25.641	-36.51
24.591	-37.2
23.5535	-38.21
22.5385	-39.17
21.5635	-39.82
20.516	-40.87
19.491	-41.83
18.4685	-43.3
17.3935	-44.45
16.3385	-46.15
15.2935	-47.29
14.286	-49.08
13.276	-50.96
12.2435	-52.84
11.1835	-54.68
10.146	-57.15
9.1185	-59.49
8.081	-62.34
7.046	-65.23
6.0535	-68.39
4.9985	-71.97
3.98225	-75.78
2.95775	-79.63
1.94075	-83.94
0.919	-88.8
-0.1042	-93.71
-1.14095	-99.17
-2.18375	-105.2
-3.19175	-111.1
-4.2075	-117.1
-5.2125	-123.3
-6.259	-129.9
-7.294	-136.7
-8.329	-143.8
-9.3715	-150.9
-10.374	-158.1
-11.3915	-165.5
-12.374	-172.2
-13.4365	-179.9
-14.4515	-187.4
-15.489	-194.9
-16.5215	-202.3
-17.544	-209.9
-18.569	-217.4
-19.5965	-225
-20.619	-231.8
-21.6615	-239.4
-22.674	-246.5
-23.6715	-253.5
-24.6915	-260.3
-25.729	-267.3
-26.7765	-274.9
-27.8215	-282.1
-28.844	-289
-29.854	-295.9
-30.889	-302.7
-31.9415	-309.9
-32.969	-316.8
-34.004	-323.7
-35.049	-330.2
-36.064	-336.5
-37.0865	-342.1
-38.104	-347.8
-39.1565	-353.3
-40.1765	-358.3
-41.1965	-362.9
-42.209	-366.6
-43.2315	-371
-44.254	-374.3
-45.2815	-377.6
-46.3115	-380.5
-47.3215	-383
-48.339	-385.8
-49.364	-387.9
-50.3815	-390
-51.384	-391.9
-52.409	-393.6
-53.409	-395.4
-54.434	-396.9
-55.459	-398.2
-56.509	-396.8
-56.909	-393.1
-57.009	-371.9
-56.984	-352.1
-56.659	-332.5
-56.409	-310.1
-55.759	-289.8
-55.059	-268.2
-54.359	-248.4
-53.609	-227.9
-52.784	-207.2
-51.959	-187.4
-51.0315	-166.9
-50.0615	-146.2
-49.039	-125.6
-48.004	-106.8
-46.9765	-89.26
-45.9515	-73.25
-44.9165	-58.07
-43.874	-44.59
-42.8365	-32.98
-41.824	-22.71
-40.8115	-13.72
-39.799	-6.605
-38.7815	-1.33
-37.724	3.67
-36.699	6.559
-35.6915	8.578
-34.6815	10.27
-33.664	11.61
-32.654	13.12
-31.594	13.67
-30.599	15.14
-29.559	15.6
-28.5215	16.74
-27.4915	17.61
-26.4865	18.53
-25.4365	19.59
-24.419	20.18
-23.4265	21.24
-22.384	22.16
-21.349	23.16
-20.3415	23.99
-19.2915	24.68
-18.2465	26.1
-17.204	27.2
-16.159	28.21
-15.134	29.49
-14.1215	30.78
-13.0915	32.02
-11.769	34.22
-10.764	35.5
-9.759	37.34
-8.7215	39.31
-7.684	41.51
-6.669	43.58
-5.639	46.05
-4.6605	48.39
-3.63	51.19
-2.64	53.71
-1.636525	56.56
-0.5936	59.77
0.44325	63.12
1.49225	66.69
2.514	70.64
3.54325	74.45
4.5185	78.35
5.531	82.89
6.5635	87.93
7.5785	92.93
8.591	97.89
9.5885	103.1
10.6385	108.8
11.681	114.7
12.696	120.3
13.706	126.2
14.741	132.6
15.746	138.8
16.7685	144.9
17.796	151.5
18.841	158.2
19.876	164.8
20.9135	171.1
21.956	177.6
22.9385	183.8
23.9435	190.2
25.001	196.5
26.0385	202.7
27.021	208.9
28.0535	215
29.056	221.3
30.086	227.6
31.1185	233.7
32.161	239.9
33.1985	246
34.2485	252.1
35.2635	257.9
36.296	263.6
37.3485	269.3
38.3785	275.2
39.406	280.8
40.406	286.2
41.426	291.3
42.4835	296.8
43.5135	301.6
44.541	306.8
45.586	311.3
46.631	315.5
47.606	319.9
48.676	323.8
49.716	327.6
50.741	331.3
51.741	334.9
52.766	338.1
53.791	341
54.791	343.9
55.891	346.3
56.866	343.3
56.941	342.6
57.066	322.3
57.066	302.1
56.891	279.6
56.441	258.8
55.591	239.4
54.791	218.9
53.941	198
53.041	177.7
52.091	157.2
51.066	137.2
50.066	118.3
49.041	100.1
47.9935	83.48
46.9485	68.03
45.9135	53.58
44.911	40.73
43.8885	29.22
42.8835	18.62
41.8985	9.495
40.8385	1.238
39.8335	-5.367
38.806	-10.92
37.7935	-15.09
36.761	-18.67
35.766	-21.05
34.726	-23.49
33.711	-25.5
32.6935	-26.56
31.646	-28.26
30.616	-29.27
29.621	-29.95
28.5835	-31.01
27.5735	-31.79
26.5585	-32.02
25.5385	-32.57
24.5435	-33.39
23.5535	-33.81
22.531	-34.59
21.5085	-34.91
20.4635	-35.73
19.4335	-36.56
18.406	-37.48
17.421	-37.84
16.3685	-39.04
15.321	-39.72
14.286	-40.59
13.2335	-41.6
12.2335	-42.34
11.2135	-43.44
10.161	-44.59
9.126	-46.24
8.086	-47.43
7.0485	-48.39
6.0335	-49.91
5.0035	-51.51
3.97	-53.35
2.931	-55.18
1.9215	-56.74
0.89525	-58.71
-0.155125	-60.78
-1.179775	-63.16
-2.2	-65.69
-3.23225	-68.58
-4.2735	-71.42
-5.31675	-74.68
-6.3315	-77.84
-7.349	-81.56
-8.3215	-85.23
-9.3815	-89.22
-10.419	-93.39
-11.4465	-98.3
-12.444	-103.1
-13.449	-107.8
-14.519	-113.6
-15.5565	-119.3
-16.569	-125.1
-17.614	-130.7
-18.629	-137
-19.6715	-143.3
-20.6865	-149.5
-21.7515	-156.2
-22.759	-162.9
-23.7715	-169.4
-24.7765	-176
-25.7865	-182.8
-26.834	-189.4
-27.8765	-197
-28.9015	-203.8
-29.9215	-210.4
-30.9515	-218
-31.9415	-224.9
-32.974	-231.8
-34.004	-239.2
-35.0515	-246.1
-36.084	-253.6
-37.109	-260.5
-38.154	-267.4
-39.154	-274.3
-40.189	-281.6
-41.209	-288.2
-42.2065	-294.8
-43.234	-301.7
-44.279	-308.4
-45.2915	-314.3
-46.3415	-320.9
-47.379	-326.7
-48.4015	-332.5
-49.409	-337.8
-50.429	-343.1
-51.459	-348.1
-52.534	-352.8
-53.534	-356.5
-54.534	-360.9
-55.559	-364.2
-56.534	-364.3
-56.909	-361.6
-56.984	-341
-56.984	-321.2
-56.684	-300.8
-56.084	-279.6
-55.384	-259
-54.634	-238.5
-53.834	-218
-52.934	-196.8
-51.984	-175.7
-51.039	-155.6
-50.014	-135.3
-49.019	-117
-48.0015	-99.86
-46.9615	-83.02
-45.9265	-68.44
-44.9265	-55.09
-43.9015	-43.16
-42.904	-32.57
-41.8365	-22.84
-40.774	-14.49
-39.744	-8.348
-38.7215	-3.486
-37.694	0.688
-36.654	3.44
-35.634	6.055
-34.609	8.073
-33.5865	9.679
-32.5615	11.24
-31.589	12.25
-30.5915	13.39
-29.5265	14.54
-28.4865	15.32
-27.454	16.05
-26.4615	16.88
-25.4115	17.66
-24.359	18.53
-23.3515	19.31
-22.3165	20.05
-21.3165	20.82
-20.2965	21.38
-19.314	22.11
-18.294	22.93
-17.274	23.71
-16.219	24.45
-15.2065	25.23
-14.1765	26.38
-13.1415	27.2
-12.099	28.58
-11.089	29.36
-10.084	30.78
-9.0615	32.11
-8.019	33.81
-6.9965	35.04
-5.998	36.56
-4.97875	38.39
-3.97225	40.14
-2.9235	42.06
-1.90615	43.67
-0.877	45.78
0.1282	47.84
1.1695	49.91
2.18675	52.06
3.225	54.91
4.214	57.48
5.206	60.41
6.246	63.44
7.2635	66.65
8.246	69.72
9.311	73.35
10.3285	77.15
11.3585	80.91
12.401	84.95
13.4385	89.35
14.436	93.76
15.476	98.48
16.5085	103.5
17.516	108.4
18.521	113.5
19.5285	119
20.5585	124.9
21.626	130.5
22.661	136.3
23.696	142.2
24.7235	148.3
25.7685	154.4
26.756	160.3
27.7835	166.6
28.8285	173
29.876	179.4
30.8885	185.8
31.9485	192.2
32.9285	198.5
33.971	204.9
34.9785	211.4
36.0035	217.5
37.0135	223.5
38.0485	229.7
39.056	235.9
40.061	242
41.0835	247.7
42.096	253.9
43.146	259.8
44.151	265.4
45.1585	271.4
46.166	276.6
47.2085	282
48.2185	287.4
49.246	292.4
50.266	297.3
51.316	302.2
52.366	307.3
53.391	311.6
54.391	316
55.391	320.1
56.416	321.2
56.916	318.7
57.066	298.2
57.066	278.3
56.841	257.9
56.616	236
56.216	216.6
55.316	196.7
54.466	176.7
53.516	156.1
52.516	135.5
51.516	116.2
50.516	98.62
49.466	81.74
48.476	67.34
47.416	53.21
46.386	40.46
45.381	29.17
44.4035	19.49
43.381	10.55
42.3535	2.523
41.291	-3.853
40.2735	-8.853
38.251	-15.87
37.2285	-18.16
36.1785	-20.32
35.1785	-22.02
34.1435	-23.39
33.1385	-24.63
32.0735	-25.73
31.051	-27.06
30.0185	-27.89
28.966	-28.81
27.961	-29.54
26.961	-30.23
25.8885	-31.05
24.8585	-31.65
23.856	-32.2
22.7935	-32.89
21.7785	-33.81
20.7285	-34.13
19.701	-34.91
18.6735	-35.82
17.6885	-36.15
16.656	-37.29
15.6035	-37.93
14.571	-38.53
13.531	-39.45
12.521	-40.27
11.506	-41.51
10.4985	-42.06
9.461	-42.98
8.431	-43.85
7.4335	-45.37
6.401	-46.15
5.3785	-47.52
4.35125	-48.85
3.35975	-49.95
2.31075	-51.47
1.27525	-53.16
0.279375	-54.31
-0.76475	-56.14
-1.785075	-58.07
-2.858	-60.23
-3.89775	-62.43
-4.95725	-64.81
-5.9845	-67.25
-7.009	-69.68
-8.019	-72.61
-9.049	-75.09
-10.064	-78.3
-11.049	-81.56
-12.094	-85.36
-13.1115	-89.13
-14.1565	-93.02
-15.194	-97.38
-16.204	-101.9
-17.219	-106.3
-18.2465	-111.2
-19.2815	-116.5
-20.2965	-121.6
-21.339	-127
-22.329	-132.5
-23.349	-138.2
-24.374	-144
-25.394	-150.4
-26.3965	-155.9
-27.4415	-162.4
-28.4415	-168.7
-29.4715	-175.5
-30.479	-182.1
-31.509	-188.6
-32.5565	-195.7
-33.589	-202.9
-34.6215	-209.9
-35.6665	-216.9
-36.6565	-223.7
-37.679	-230.8
-38.689	-237.4
-39.704	-244.7
-40.7165	-251.6
-41.7265	-258.2
-42.719	-264.7
-43.744	-271.8
-44.784	-278.8
-45.794	-285.2
-46.814	-292.2
-47.819	-298.5
-48.834	-304.9
-49.8865	-311.1
-50.919	-316.9
-51.884	-322.1
-52.884	-327.1
-53.909	-331.9
-54.909	-336.6
-55.934	-340.7
-56.934	-338.4
-56.984	-317.9
-56.984	-297.8
-56.584	-277.7
-56.434	-256.6
-55.684	-235.9
-54.934	-214.9
-54.134	-194.4
-53.284	-174.9
-52.284	-154.2
-51.289	-134.2
-50.244	-115.8
-49.2615	-98.9
-48.2365	-82.98
-47.194	-68.16
-46.149	-54.72
-45.129	-43.21
-44.1565	-33.39
-43.1465	-24.13
-42.114	-16.42
-41.094	-10.09
-40.069	-5.137
-39.0465	-1.56
-38.009	1.468
-36.9765	4.128
-35.9415	6.422
-34.8665	8.165
-33.8415	9.724
-32.8265	11.28
-31.8015	12.43
-29.974	14.4
-28.9465	15.27
-27.934	16.33
-26.9115	16.93
-25.9015	17.71
-24.8865	18.16
-23.8865	18.9
-22.884	19.68
-21.859	20.14
-20.8415	20.64
-19.809	21.28
-18.774	22.06
-17.754	23.03
-16.7665	23.53
-15.729	24.13
-14.734	25.05
-13.6915	25.87
-12.669	26.97
-11.624	27.71
-10.5815	29.04
-9.5515	30.09
-8.524	30.96
-7.4765	32.2
-6.4475	33.39
-5.4255	34.77
-4.417	36.28
-3.37725	37.84
-2.34675	39.22
-1.332375	40.82
-0.31675	42.52
0.67925	43.99
1.6965	45.78
2.74075	48.03
3.7825	50
4.8125	52.15
5.8335	54.13
6.846	56.7
7.881	59.36
8.906	61.74
9.976	64.49
11.001	67.34
12.0385	70.64
13.091	73.76
14.1035	76.97
15.151	81.01
16.186	84.54
17.216	88.3
18.2285	92.43
19.2335	97.02
20.2235	101.3
21.2485	105.7
22.261	110.5
