"Vu,Priestley,Seible,Benzoni 1998,Specimen nr NH2"	
-7.505	-79.42
-7.4375	-77.43
-7.3675	-75.65
-7.3025	-73.76
-7.255	-72.38
-7.2025	-70.58
-7.1375	-69.17
-7.09	-67.86
-7.025	-66.08
-6.965	-64.28
-6.8975	-62.51
-6.8475	-61.28
-6.7875	-59.45
-6.735	-57.8
-6.68	-56.57
-6.6125	-54.83
-6.5475	-53.21
-6.4875	-51.47
-6.4175	-49.85
-6.3525	-48.19
-6.2875	-46.63
-6.245	-45.44
-6.1825	-44.28
-6.1025	-42.35
-6.04	-40.82
-5.975	-39.26
-5.9025	-37.77
-5.8375	-36.27
-5.7675	-34.8
-5.7	-33.27
-5.6475	-32.2
-5.59	-31.13
-5.5375	-30.06
-5.4775	-28.78
-5.4125	-27.31
-5.36	-26.27
-5.305	-25.26
-5.24	-23.91
-5.16	-22.6
-5.0875	-21.34
-5.0275	-20.06
-4.9625	-18.78
-4.9075	-17.58
-4.855	-16.97
-4.795	-16.02
-4.725	-14.86
-4.66	-13.7
-4.595	-12.45
-4.5425	-11.31
-4.48675	-10.43
-4.42275	-9.541
-4.372	-8.685
-4.29675	-7.584
-4.23375	-6.514
-4.1655	-5.382
-4.11275	-4.526
-4.05275	-3.7
-3.97625	-2.599
-3.9175	-1.468
-3.845	-0.3975
-3.772	0.6422
-3.70475	1.774
-3.63575	2.783
-3.57625	3.578
-3.5055	4.648
-3.431	5.627
-3.37775	6.361
-3.331	6.942
-3.26775	7.676
-3.19975	8.654
-3.1535	9.357
-3.09825	10.12
-3.043	10.86
-2.978	11.56
-2.916	12.23
-2.85575	13.21
-2.786	14.1
-2.72425	14.77
-2.66975	15.41
-2.60775	16.09
-2.54575	16.76
-2.08925	22.26
-2.0275	22.97
-1.9715	23.58
-1.92025	24.16
-1.86275	24.86
-1.80825	25.44
-1.751	26.15
-1.69625	26.79
-1.6345	27.43
-1.57275	28.35
-1.5135	29.08
-1.4425	29.88
-1.3835	30.58
-1.33525	31.22
-1.27175	31.89
-1.19775	32.87
-1.1465	33.55
-1.07975	34.46
-1.00275	35.41
-0.93025	36.36
-0.86225	37.22
-0.7925	38.29
-0.73975	38.96
-0.67325	39.91
-0.60675	40.58
-0.55675	41.34
-0.48425	42.38
-0.41175	43.3
-0.34075	44.28
-0.271	45.38
-0.19575	46.33
-0.1215	47.43
-0.0565	48.41
-0.00685	49.17
0.056775	49.97
0.129225	51.07
0.179275	51.83
0.2638	52.87
0.32135	54
0.37715	54.8
0.430175	55.59
0.5027	56.33
0.56455	57.46
0.640325	58.32
0.700625	59.33
0.755175	60.15
0.841175	61.53
0.91535	62.69
0.956	63.55
1.0135	64.4
1.077	65.23
1.148	66.27
1.216	67.49
1.2765	68.29
1.346	69.42
1.38975	70.24
1.4579	71.07
1.50925	71.95
1.57735	73.18
1.64975	74.28
1.699575	75.17
1.751175	75.99
1.82655	77.21
1.89465	78.41
1.9445	79.26
2.021625	80.43
2.08975	81.65
2.1561	82.78
2.2167	83.67
2.26955	84.55
2.320875	85.44
2.3905	86.66
2.44335	87.61
2.507	88.53
2.57925	89.6
2.6415	90.88
2.69875	91.77
2.74575	92.72
2.8015	93.57
2.85275	94.46
2.912	95.38
2.96325	96.24
3.01925	97.15
3.0765	97.95
3.149	99.23
3.22025	100.5
3.2865	101.6
3.36225	102.9
3.412	103.7
3.48325	105
3.5495	106.2
3.62825	107.3
3.669	108
3.737	109.3
3.80675	110.5
3.8745	111.6
3.93675	112.6
4.00625	113.9
4.0835	115
4.15125	116.4
4.20425	117.2
4.2585	118.2
4.3145	119.1
4.3855	120.4
4.455	121.6
4.53375	122.7
4.591	123.7
4.64875	125
4.7195	126.2
4.7815	127.5
4.8435	128.4
4.89925	129.3
4.966	130.2
5.01875	131.1
5.07325	132.5
5.12475	133.4
5.1865	134.2
5.24575	135.2
5.324	136.4
5.4065	137.9
5.48175	139.2
5.54025	140.2
5.61025	141.3
5.673	142.7
5.7525	143.8
5.82375	145.1
5.89275	146.2
5.933	147.2
5.9865	147.8
6.04	148.7
6.11725	149.9
6.18625	151.2
6.255	152.3
6.316	153.5
6.36925	154.4
6.42575	155.3
6.4885	156.2
6.5625	157.3
6.63425	158.6
6.69725	159.7
6.775	160.9
6.8365	162
6.891	162.9
6.94075	164.1
6.99275	164.7
7.0475	165.6
7.1	166.5
7.155	167.1
7.2225	168.1
7.2825	169.4
7.3375	170.5
7.4	171.8
7.4775	172.8
7.5325	174
7.585	174.6
7.64	175.4
7.72	176.5
7.795	177.7
7.87	178.9
7.935	180
7.9925	181.2
8.0425	182.1
8.115	182.8
8.19	184
8.255	185
8.32	186.2
8.39	187.3
8.4625	188.6
8.52	189.2
8.575	190
8.625	191
8.685	191.7
8.7575	192.8
8.8125	193.7
8.8625	194.4
8.9275	195.5
8.995	196.4
9.05	197.2
9.1075	198.2
9.1575	198.9
9.2225	199.5
9.2825	200.4
9.34	201.3
9.3925	201.9
9.45	202.7
9.5075	203.7
9.5675	204.4
9.6325	205.2
9.695	205.8
9.75	206.6
9.805	207.4
9.865	208.2
9.925	209
9.98	209.6
10.0375	210.2
10.0925	211.1
10.1625	211.5
10.2125	212.4
10.28	213.1
10.3425	213.8
10.39	214.6
10.4475	215
10.52	215.7
10.585	216.4
10.6475	217.1
10.74	217.7
10.7975	218.3
10.83	218.7
10.8975	219.3
10.9575	219.9
11.0125	220.6
11.0775	221
11.1475	221.5
11.1975	222.1
11.2425	222.5
11.3075	223.1
11.37	223.4
11.43	224
11.485	224.5
11.5525	224.9
11.6075	225.5
11.665	225.7
11.73	226.4
11.785	226.9
11.84	227.3
11.91	227.6
11.9775	228.2
11.99	228
12.03	222.9
12.0675	217.8
12.0625	212.4
12.005	207.2
11.95	204.2
11.8775	199.3
11.82	195.9
11.745	192.1
11.6625	188.4
11.5925	185.2
11.535	182.3
11.485	179.7
11.4275	177.7
11.36	175
11.295	172.6
11.2125	169.3
11.14	166.1
11.07	163.6
11.0125	160.9
10.9425	158.6
10.8775	155.6
10.8225	153
10.765	150.7
10.71	148.9
10.6575	147.2
10.5925	144.8
10.5325	142.6
10.475	140.2
10.4025	138
10.3525	136.3
10.2875	134
10.23	131.2
10.1525	129.1
10.0825	126.9
10.0325	124.7
9.975	122.6
9.9225	121
9.8625	119.6
9.795	117
9.735	114.8
9.68	113.3
9.6275	111.8
9.5725	110.3
9.52	108.7
9.4625	106.8
9.395	104.3
9.33	102.4
9.2775	101
9.2275	99.51
9.1725	98.62
9.115	96.63
9.0525	94.83
9.005	93.54
8.9575	92.14
8.8875	89.78
8.8125	87.83
8.75	86.14
8.6925	84.28
8.64	82.93
8.5875	81.56
8.5175	79.91
8.4425	78.16
8.38	76.39
8.3275	74.65
8.2625	73.03
8.1975	71.28
8.1425	70.03
8.065	68.44
8.005	66.73
7.9425	65.14
7.8825	63.45
7.8225	61.89
7.77	61.16
7.7125	59.91
7.6525	58.29
7.59	56.73
7.5325	55.59
7.47	54.43
7.405	52.87
7.345	51.44
7.275	49.48
7.21	48.07
7.14	46.51
7.05225	45.07
6.98125	43.64
6.9315	42.14
6.864	40.7
6.81625	39.63
6.75325	38.59
6.68525	37.15
6.626	36.15
6.5525	34.77
6.48175	33.36
6.41825	32.05
6.332	30.76
6.278	29.45
6.20975	28.1
6.13675	26.82
6.082	25.87
6.0225	24.92
5.94925	24.01
5.88775	22.69
5.81825	21.53
5.735	20.31
5.66625	19.05
5.60275	17.89
5.5275	16.76
5.4605	15.5
5.37775	14.34
5.32125	13.55
5.264	12.38
5.2095	11.59
5.155	11.01
5.0885	9.939
5.0235	8.838
4.948	7.737
4.874	6.697
4.79675	5.718
4.741	4.923
4.667	3.884
4.60625	2.905
4.52175	2.018
4.475	1.254
4.4175	0.5504
4.36	-0.1835
4.3055	-0.8562
4.23325	-1.712
4.153	-2.569
4.09875	-3.241
4.05025	-3.853
3.99425	-4.526
3.93225	-5.199
3.8735	-5.78
3.80525	-6.544
3.73725	-7.339
3.6845	-7.951
3.624	-8.532
3.5665	-9.113
3.515	-9.786
3.45625	-10.34
3.405	-10.86
3.34125	-11.47
3.284	-11.99
3.23275	-12.54
3.1735	-13.06
3.12225	-13.64
3.06025	-14.22
3.00575	-14.74
2.94225	-15.32
2.891	-15.87
2.826	-16.45
2.7685	-17
2.693	-17.77
2.6415	-18.29
2.5825	-18.87
2.508625	-19.63
2.4405	-20.4
2.363375	-21.16
2.309025	-21.74
2.237925	-22.54
2.168325	-23.36
2.107975	-24.07
2.03835	-24.92
1.987	-25.53
1.92665	-26.15
1.876575	-26.79
1.817725	-27.37
1.7481	-28.26
1.69675	-28.81
1.627375	-29.72
1.562275	-30.34
1.52595	-30.82
1.455	-31.65
1.40075	-32.35
1.34025	-32.97
1.27375	-33.85
1.21325	-34.56
1.15725	-35.29
1.103	-35.9
1.02725	-36.88
0.9745	-37.58
0.92	-38.26
0.856475	-38.99
0.802125	-39.69
0.735525	-40.67
0.6601	-41.65
0.59805	-42.6
0.539225	-43.27
0.4801	-44.07
0.4182	-44.8
0.348775	-45.87
0.2716	-46.82
0.19895	-47.83
0.156725	-48.62
0.0964	-49.39
0.0433	-50.15
-0.0246	-51.22
-0.082	-51.92
-0.1545	-53
-0.23175	-54.13
-0.2935	-55.14
-0.34025	-55.9
-0.4025	-56.82
-0.46275	-57.77
-0.5235	-58.65
-0.57625	-59.57
-0.632	-60.43
-0.68525	-61.1
-0.741	-61.96
-0.7955	-62.9
-0.871	-64.19
-0.92375	-65.1
-0.98725	-66.08
-1.05225	-67.03
-1.10825	-67.98
-1.18675	-69.23
-1.24	-70.21
-1.29575	-71.16
-1.35925	-72.23
-1.41225	-72.96
-1.483	-74.1
-1.54225	-75.17
-1.6055	-76.24
-1.666	-77.28
-1.72025	-78.04
-1.78525	-79.14
-1.855	-80.21
-1.91225	-81.4
-1.9805	-82.66
-2.05275	-83.85
-2.1225	-85.13
-2.2055	-86.36
-2.28125	-87.67
-2.3475	-88.93
-2.42025	-90.12
-2.48825	-91.43
-2.55925	-92.75
-2.63175	-93.94
-2.71025	-95.26
-2.78275	-96.51
-2.8555	-97.79
-2.922	-99.05
-3.0005	-100.3
-3.06875	-101.5
-3.1335	-102.7
-3.1985	-104
-3.25075	-104.9
-3.3035	-105.7
-3.376	-107
-3.4515	-108.3
-3.51725	-109.5
-3.5535	-110.4
-3.60625	-111.1
-3.67125	-112.4
-3.75125	-113.7
-3.8165	-115
-3.8815	-116.2
-3.94925	-117.4
-4.01825	-118.6
-4.08675	-119.9
-4.1495	-121.3
-4.2305	-122.5
-4.29125	-123.8
-4.36425	-125
-4.4165	-125.9
-4.487	-127.2
-4.54925	-128.4
-4.615	-129.7
-4.6775	-130.9
-4.7375	-131.8
-4.805	-133
-4.875	-134.3
-4.945	-135.7
-5.005	-136.8
-5.0675	-138.2
-5.1275	-139
-5.18	-139.8
-5.245	-141.1
-5.31	-142.4
-5.3775	-143.7
-5.4425	-145
-5.51	-146.3
-5.555	-147.1
-5.6075	-147.9
-5.6825	-149.2
-5.7525	-150.5
-5.8425	-152.2
-5.91	-153.4
-5.9825	-154.8
-6.0525	-156
-6.1275	-157.2
-6.1925	-158.4
-6.2575	-159.7
-6.3	-160.6
-6.3575	-161.5
-6.4225	-162.7
-6.4925	-164
-6.57	-165.3
-6.64	-166.6
-6.7025	-167.8
-6.7625	-169.1
-6.835	-170.3
-6.905	-171.7
-6.97	-173
-7.04	-174.2
-7.1	-175.4
-7.1575	-176.3
-7.2125	-177.2
-7.275	-178.3
-7.345	-179.6
-7.4125	-180.9
-7.4725	-182.1
-7.5325	-183.3
-7.585	-184.2
-7.6525	-185.3
-7.7225	-186.6
-7.795	-187.9
-7.8625	-189.1
-7.935	-190.2
-7.9975	-191.4
-8.0625	-192.6
-8.125	-193.8
-8.18	-194.6
-8.24	-195.8
-8.31	-196.9
-8.3825	-198
-8.4525	-199.3
-8.5175	-200.5
-8.5775	-201.4
-8.6525	-202.7
-8.715	-203.9
-8.7775	-204.9
-8.8475	-206
-8.92	-207.2
-8.9825	-208.4
-9.0475	-209.4
-9.105	-210.1
-9.175	-211
-9.2375	-212.3
-9.31	-213.3
-9.385	-214.2
-9.4525	-215.3
-9.5025	-215.9
-9.5525	-216.5
-9.6225	-217.7
-9.6925	-218.6
-9.7625	-219.4
-9.835	-220.5
-9.91	-221.3
-9.975	-222.1
-10.0525	-223.1
-10.1275	-223.8
-10.195	-224.7
-10.2675	-225.6
-10.335	-226.3
-10.375	-226.8
-10.4525	-227.7
-10.515	-227.6
-10.5525	-222.8
-10.585	-217.9
-10.5875	-212.2
-10.535	-207.9
-10.4825	-204.2
-10.4275	-199
-10.37	-195.4
-10.3125	-192.4
-10.25	-189.5
-10.19	-186.5
-10.1375	-183.8
-10.0825	-181.3
-10.0275	-178.6
-9.9725	-176
-9.91	-173.5
-9.845	-171
-9.78	-168.3
-9.7075	-165.2
-9.65	-162.6
-9.57	-159.5
-9.51	-157
-9.45	-154.7
-9.3875	-152.4
-9.33	-150.1
-9.2675	-147.7
-9.2075	-145.4
-9.1325	-142.5
-9.055	-139.6
-8.9925	-137.5
-8.9325	-135.2
-8.8725	-133
-8.815	-130.8
-8.7525	-128.7
-8.6975	-126.7
-8.6325	-124.6
-8.5775	-122.4
-8.5175	-120.4
-8.465	-118.3
-8.395	-116.3
-8.3275	-114.3
-8.27	-112.3
-8.2075	-110.2
-8.15	-108.2
-8.095	-106.3
-8.0275	-104.3
-7.9575	-102.3
-7.8975	-100.4
-7.83	-98.5
-7.765	-96.48
-7.7025	-94.49
-7.6425	-92.63
-7.59	-91.4
-7.53	-89.54
-7.4675	-87.58
-7.4075	-85.72
-7.3425	-83.85
-7.2725	-82.05
-7.2325	-80.79
-7.1675	-78.99
-7.115	-77.7
-7.04	-75.75
-6.9775	-73.85
-6.9075	-71.86
-6.8325	-69.97
-6.7675	-68.13
-6.7	-66.21
-6.655	-65.01
-6.5825	-63.15
-6.54	-61.99
-6.4625	-60.18
-6.395	-58.38
-6.32	-56.57
-6.2675	-55.41
-6.1975	-53.7
-6.1275	-51.96
-6.055	-50.27
-5.9875	-48.53
-5.9125	-46.88
-5.8325	-45.2
-5.7575	-43.61
-5.7025	-42.54
-5.625	-40.92
-5.55	-39.26
-5.475	-37.74
-5.4025	-36.15
-5.3275	-34.65
-5.2575	-33.15
-5.1775	-31.71
-5.0975	-30.21
-5.0225	-28.78
-4.9525	-27.37
-4.88	-25.96
-4.825	-25.01
-4.7425	-23.67
-4.67	-22.32
-4.6	-21.01
-4.5275	-19.69
-4.4515	-18.41
-4.3785	-17.16
-4.2965	-15.9
-4.24525	-14.98
-4.16525	-13.79
-4.08775	-12.57
-4.0125	-11.35
-3.96125	-10.55
-3.89525	-9.419
-3.80475	-8.257
-3.72675	-7.064
-3.676	-6.33
-3.6	-5.199
-3.5165	-4.006
-3.443	-2.936
-3.3525	-1.835
-3.29125	-1.131
-3.21525	-0.0917
-3.13875	0.9786
-3.081	1.712
-2.99925	2.691
-2.9175	3.7
-2.845	4.648
-2.7845	5.29
-2.7195	5.871
-2.67575	6.514
-2.61825	7.125
-2.558	7.706
-2.47475	8.532
-2.40375	9.449
-2.32525	10.27
-1.6495	16.6
-1.59825	17.06
-1.54375	17.58
-1.49225	18.13
-1.429	18.65
-1.367	19.23
-1.3035	19.82
-1.243	20.31
-1.157	21.19
-1.10375	21.86
-1.0375	22.42
-0.97825	22.94
-0.9195	23.55
-0.86525	24.16
-0.8045	24.71
-0.74725	25.32
-0.68825	25.96
-0.62025	26.51
-0.5645	27.16
-0.507	27.83
-0.4495	28.35
-0.389	29.02
-0.33	29.72
-0.27125	30.34
-0.21075	30.92
-0.158	31.65
-0.09575	32.29
-0.04	32.9
0.020675	33.7
0.081	34.37
0.1353	34.98
0.1944	35.75
0.26535	36.45
0.316875	37.12
0.3727	37.86
0.4315	38.62
0.5012	39.33
0.55855	40.06
0.638875	40.85
0.688625	41.56
0.7718	42.72
0.85475	43.88
0.919925	44.68
0.97725	45.5
1.0425	46.18
1.089	47
1.148	47.83
1.21775	48.59
1.269	49.45
1.328	50.33
1.38075	51.07
1.43975	51.86
1.503225	52.75
1.5593	53.55
1.61215	54.34
1.671025	55.26
1.737625	56.08
1.788975	56.94
1.8418	57.86
1.89915	58.65
1.95825	59.54
2.0201	60.43
2.0747	61.31
2.13055	62.14
2.218175	63.48
2.278775	64.43
2.334625	65.29
2.390475	66.18
2.452575	67.12
2.513	68.01
2.57025	68.96
2.62325	69.84
2.68225	70.7
2.738	71.68
2.7985	72.54
2.856	73.42
2.909	74.46
2.9815	75.32
3.039	76.21
3.09025	77.21
3.1505	78.16
3.21125	78.99
3.28825	80.39
3.35325	81.4
3.41525	82.32
3.5015	83.76
3.55725	84.71
3.6435	86.08
3.69475	87.15
3.7765	88.56
3.855	90.06
3.92625	91.04
3.9865	91.98
4.0715	93.45
4.15875	94.95
4.2225	95.9
4.304	97.43
4.38275	98.9
4.443	99.94
4.53525	101.4
4.59875	102.3
4.67125	103.9
4.73325	104.9
4.8165	106.4
4.87825	107.4
4.942	108.4
5.0295	109.9
5.105	111.4
5.167	112.5
5.24875	114
5.3135	115
5.3985	116.5
5.4595	117.5
5.52125	118.5
5.60675	120
5.682	121.5
5.75	122.5
5.80525	123.6
5.85575	124.6
5.91025	125.6
5.976	126.6
6.06275	128
6.12325	129.1
6.18525	130.1
6.256	131.6
6.324	132.7
6.38875	133.6
6.47325	135.1
6.56	136.6
6.63675	138
6.69625	139.1
6.7775	140.6
6.835	141.6
6.8965	142.6
6.97075	144.1
7.035	145.1
7.085	146.1
7.1525	147.1
7.215	148
7.285	149.5
7.3375	150.6
7.4075	152
7.475	153
7.5575	154.5
7.615	155.3
7.705	156.8
7.765	157.9
7.8575	159.4
7.9125	160.4
7.9925	161.8
8.0775	163.4
8.1675	164.9
8.2275	165.9
8.3	167.5
8.38	169
8.4375	169.9
8.505	170.9
8.5575	171.9
8.6125	172.9
8.675	173.9
8.7375	174.8
8.79	175.8
8.88	177.3
8.95	178.8
9.0325	180.4
9.095	181.3
9.145	182.2
9.21	183.2
9.275	184.3
9.3375	185.4
9.3925	186.4
9.445	187.3
9.525	188.9
9.5825	189.8
9.6525	190.7
9.7175	191.7
9.765	192.7
9.8175	193.9
9.8775	194.9
9.945	195.8
9.9925	196.6
10.0775	198.3
10.1525	199.1
10.2075	200
10.29	201.7
10.3325	202.6
10.4225	204.1
10.48	205.1
10.5575	206.4
10.62	207.5
10.68	208.4
10.75	209.2
10.815	210
10.87	210.9
10.925	211.8
10.9925	213.2
11.06	214
11.1275	214.8
11.1875	215.7
11.245	216.7
11.305	217.6
11.3625	218.5
11.4325	219.3
11.4975	220.1
11.57	220.8
11.635	221.6
11.6975	222.3
11.76	223.2
11.82	224.1
11.8925	224.8
11.97	225.6
11.9975	225.4
12.05	221.3
12.0675	216.4
12.1125	211.3
12.1175	204.5
12.075	198.7
11.995	192.9
11.9225	187.5
11.85	184.6
11.7875	181.9
11.7075	177.9
11.6375	174.2
11.5725	171.9
11.5025	169.4
11.45	166.9
11.3975	164.6
11.3375	162.3
11.2725	160.1
11.21	157.6
11.155	155.3
11.0925	153.1
11.0275	150.9
10.9675	148.5
10.9125	146.3
10.855	144.3
10.8025	142.2
10.745	139.9
10.68	137.7
10.6175	135.7
10.545	133.7
10.475	130.5
10.41	128.6
10.3475	126.5
10.29	124.5
10.22	121.5
10.145	119.6
10.0775	117.7
10.025	115.9
9.9675	113.8
9.9125	112
9.8475	110.1
9.7875	108.3
9.73	106.4
9.665	104.6
9.5975	102.9
9.5275	101.1
9.4525	98.44
9.395	96.69
9.3275	94.92
9.2675	93.36
9.185	91.53
9.095	89.11
9.04	87.31
8.985	85.75
8.9275	84.13
8.8325	81.65
8.775	79.91
8.7125	78.38
8.6475	76.91
8.5825	75.23
8.515	73.61
8.45	72.08
8.39	70.55
8.335	69.02
8.2775	67.49
8.2125	66.05
8.1475	64.46
8.075	63.12
8.0225	61.5
7.9675	60.18
7.9025	58.65
7.8375	57.28
7.7625	55.87
7.695	54.65
7.6275	53.03
7.565	51.71
7.4975	50.33
7.44	49.02
7.385	47.58
7.325	46.33
7.27	44.95
7.2025	43.61
7.13	42.35
7.05625	41.01
6.99525	39.72
6.942	38.5
6.873	37.22
6.81125	35.93
6.73775	34.83
6.6715	33.52
6.6025	32.29
6.52975	31.1
6.46425	30
6.3965	28.68
6.3175	27.64
6.26475	26.39
6.20475	25.26
6.13825	24.13
6.065	23.06
5.991	21.86
5.92475	20.86
5.85875	19.75
5.7905	18.68
5.74	18.2
5.67825	17.03
5.61725	16.05
5.55	14.98
5.487	14.04
5.4175	12.94
5.335	12.05
5.27775	10.95
5.2245	10.52
5.15675	9.602
5.0735	8.226
5.001	7.309
4.9585	6.758
4.89525	5.994
4.80875	5.015
4.75	4.281
4.65325	2.966
4.58375	2.202
4.496	1.376
4.42825	0.6422
4.3615	-0.2141
4.295	-0.8562
4.2255	-1.712
4.1545	-2.385
4.082	-3.119
4.02	-3.731
3.949	-4.556
3.866	-5.107
3.80075	-5.78
3.7435	-6.422
3.66775	-7.095
3.59825	-7.614
3.53025	-8.348
3.46375	-8.899
3.382	-9.51
3.31425	-10.15
3.24175	-10.73
3.1735	-11.28
3.09975	-11.9
3.0285	-12.54
2.94525	-13.03
2.876	-13.67
2.80475	-14.25
2.73225	-14.92
2.66125	-15.38
2.59775	-16.15
2.52975	-16.6
2.461775	-17.34
2.38915	-17.89
2.3303	-18.62
2.2562	-19.14
2.1986	-19.91
2.13375	-20.49
2.062625	-21.16
1.993	-21.8
1.922125	-22.54
1.851	-23.12
1.7844	-23.82
1.718025	-24.53
1.654425	-25.23
1.576025	-25.93
1.5109	-26.7
1.4385	-27.46
1.3675	-28.16
1.29925	-28.96
1.2285	-29.63
1.15875	-30.49
1.0895	-31.19
1.01825	-32.05
0.94275	-32.72
0.87615	-33.64
0.81585	-34.34
0.744675	-35.23
0.6783	-35.99
0.61625	-36.91
0.5649	-37.31
0.469625	-38.59
0.4017	-39.45
0.33355	-40.27
0.258125	-41.13
0.189975	-42.05
0.119075	-42.93
0.0494	-43.82
-0.00945	-44.77
-0.077575	-45.66
-0.15	-46.54
-0.218	-47.43
-0.28	-48.47
-0.348	-49.33
-0.45075	-50.76
-0.5205	-51.8
-0.58075	-52.75
-0.64725	-53.7
-0.71225	-54.74
-0.78325	-55.72
-0.84225	-56.7
-0.91775	-57.67
-0.98575	-58.81
-1.05525	-59.69
-1.122	-60.85
-1.18225	-61.74
-1.23825	-62.87
-1.31525	-63.88
-1.385	-65.04
-1.44975	-65.99
-1.51475	-67.15
-1.58425	-68.16
-1.651	-69.32
-1.72775	-70.36
-1.796	-71.53
-1.8625	-72.6
-1.923	-73.64
-1.9925	-74.83
-2.06025	-75.93
-2.1255	-77.06
-2.2055	-78.19
-2.269	-79.36
-2.32925	-80.49
-2.3915	-81.68
-2.45475	-82.81
-2.5245	-84.1
-2.59675	-85.07
-2.668	-86.36
-2.742	-87.49
-2.807	-88.68
-2.8765	-89.78
-2.94925	-91.07
-3.01675	-92.14
-3.08275	-93.3
-3.145	-94.49
-3.211	-95.72
-3.27275	-96.82
-3.338	-98.04
-3.412	-99.17
-3.4755	-100.3
-3.54175	-101.5
-3.60675	-102.7
-3.66925	-103.9
-3.7415	-105
-3.8115	-106.2
-3.9005	-107.9
-3.96175	-109.1
-4.03025	-110.4
-4.11775	-112.1
-4.19075	-113.4
-4.2605	-114.4
-4.3235	-115.7
-4.39075	-116.8
-4.4925	-118.7
-4.54825	-119.8
-4.61	-121
-4.675	-122.2
-4.75	-123.5
-4.8125	-124.6
-4.875	-125.8
-4.935	-127
-4.9975	-128.3
-5.0625	-129.4
-5.135	-130.7
-5.2025	-131.8
-5.2675	-133.1
-5.33	-134.3
-5.385	-135.4
-5.45	-136.6
-5.51	-137.9
-5.575	-139.1
-5.6475	-140.3
-5.7175	-141.5
-5.7875	-142.6
-5.8525	-143.9
-5.9125	-145.1
-5.945	-145.7
-6.005	-146.9
-6.08	-148.1
-6.145	-149.3
-6.21	-150.5
-6.2775	-151.8
-6.34	-153
-6.3925	-154.2
-6.46	-155.3
-6.5325	-156.7
-6.5975	-157.9
-6.66	-159.1
-6.72	-160.2
-6.7875	-161.6
-6.8575	-162.7
-6.915	-163.9
-6.975	-165
-7.045	-166.4
-7.1025	-167.6
-7.1775	-168.8
-7.2475	-170
-7.3075	-171.2
-7.375	-172.4
-7.4375	-173.7
-7.4975	-174.9
-7.56	-176
-7.6525	-177.8
-7.7175	-179
-7.7825	-180.1
-7.8425	-181.4
-7.9075	-182.6
-7.9775	-183.8
-8.01	-184.2
-8.07	-185.5
-8.1625	-187.2
-8.2275	-188.4
-8.29	-189.6
-8.35	-190.8
-8.4125	-191.9
-8.475	-193
-8.5375	-194.2
-8.6075	-195.4
-8.675	-196.7
-8.73	-197.7
-8.785	-198.8
-8.85	-199.9
-8.915	-201.1
-8.9825	-202.3
-9.0475	-203.5
-9.11	-204.6
-9.1725	-205.7
-9.2275	-206.8
-9.2975	-207.9
-9.36	-209
-9.43	-210.2
-9.5025	-211.4
-9.565	-212.5
-9.6275	-213.6
-9.695	-214.5
-9.7575	-215.5
-9.815	-216.5
-9.88	-217.7
-9.945	-218.7
-10.0125	-219.7
-10.08	-220.7
-10.155	-221.7
-10.22	-222.5
-10.2875	-223.4
-10.3525	-224.2
-10.4175	-225.1
-10.485	-225.8
-10.52	-226.1
-10.5575	-221
-10.595	-216
-10.6175	-211.1
-10.61	-203.6
-10.555	-198.3
-10.4775	-192.3
-10.4	-187.6
-10.33	-183.4
-10.265	-180.6
-10.21	-178
-10.1575	-175.5
-10.08	-172.3
-9.9925	-168.7
-9.9175	-165.1
-9.8575	-162.9
-9.775	-159.5
-9.6925	-156
-9.64	-153.9
-9.5825	-151.7
-9.53	-149.6
-9.4625	-147.4
-9.4025	-145.3
-9.35	-143.1
-9.2925	-141
-9.2375	-139
-9.1825	-136.9
-9.1275	-134.9
-9.07	-132.9
-9.0175	-131
-8.955	-129
-8.8975	-127
-8.84	-125
-8.785	-123.1
-8.7025	-120.2
-8.6425	-118.3
-8.585	-116.5
-8.5325	-114.7
-8.4775	-112.8
-8.42	-110.9
-8.36	-109
-8.3	-107.2
-8.2425	-105.4
-8.18	-103.6
-8.1225	-101.8
-8.07	-99.97
-8.01	-98.13
-7.95	-96.51
-7.895	-94.65
-7.82	-92.93
-7.76	-91.13
-7.705	-89.51
-7.6425	-87.67
-7.5775	-85.99
-7.525	-84.28
-7.465	-82.66
-7.375	-80.06
-7.31	-78.44
-7.2425	-76.69
-7.165	-74.37
-7.085	-72.72
-7.0225	-71.13
-6.97	-69.51
-6.91	-67.98
-6.845	-66.36
-6.7875	-64.92
-6.7375	-63.3
-6.6725	-61.86
-6.61	-60.3
-6.5525	-58.87
-6.4925	-57.28
-6.4225	-55.9
-6.3625	-54.34
-6.295	-52.96
-6.2425	-51.47
-6.18	-50.15
-6.1225	-48.71
-6.055	-47.31
-5.9925	-45.93
-5.925	-44.62
-5.835	-42.48
-5.765	-41.22
-5.6925	-39.82
-5.6225	-38.56
-5.5625	-37.22
-5.5	-36.02
-5.4475	-34.71
-5.38	-33.52
-5.3125	-32.26
-5.255	-31.04
-5.1775	-29.82
-5.1075	-28.65
-5.045	-27.49
-4.98	-26.36
-4.9175	-25.26
-4.865	-24.07
-4.795	-23
-4.725	-21.83
-4.66	-20.76
-4.595	-19.6
-4.5325	-18.62
-4.467	-17.49
-4.401	-16.51
-4.33575	-15.47
-4.276	-14.49
-4.212	-13.42
-4.14175	-12.51
-4.07575	-11.41
-4.00675	-10.52
-3.9395	-9.51
-3.881	-8.562
-3.80575	-7.584
-3.73575	-6.728
