"Saatcioglu, 1999, Specimen RC-4"	
54.11 	80.29631665
54.11 	80.05631665
54.17 	79.69407002
53.66 	56.94316221
44.58 	29.41491683
44.53 	28.43010638
42.29 	23.94652219
42.29 	23.46652219
40.46 	19.68429086
39.79 	16.6557459
38.36 	14.72194565
37.19 	10.20516048
35.43 	6.893436302
34.48 	6.261792774
34.10 	4.019129444
32.26 	2.123555365
31.69 	-0.455469161
23.66 	-14.4173204
21.60 	-15.84853579
15.15 	-27.07266597
11.59 	-31.39934106
10.78 	-33.56977927
8.66 	-34.95909605
8.52 	-36.2706557
5.46 	-40.69905588
2.73 	-43.98952107
1.68 	-46.60124286
-0.25 	-48.17421989
-0.88 	-48.47125394
-1.73 	-49.17360107
-3.12 	-51.71626084
-3.68 	-52.7425112
-5.28 	-55.04750755
-6.72 	-57.33499654
-8.52 	-59.5893443
-8.96 	-61.02995996
-11.39 	-63.72129195
-11.63 	-64.16253231
-13.53 	-66.10650175
-15.63 	-68.41979782
-15.73 	-68.85947747
-17.53 	-71.94369242
-20.32 	-75.25164834
-22.76 	-77.77565174
-25.31 	-79.35219668
-26.92 	-80.03980184
-30.20 	-81.66266226
-36.10 	-85.24205615
-33.20 	-84.55228204
-36.15 	-85.02687809
-36.44 	-84.76284414
-38.72 	-84.74864169
-40.37 	-82.02762135
-41.35 	-81.52801069
-45.88 	-84.31996192
-50.84 	-85.058563
-52.38 	-84.69437186
-52.41 	-83.63325043
-54.70 	-84.03088569
-54.74 	-83.25272042
-54.75 	-77.22567909
-54.75 	-76.22567909
-54.69 	-69.317927
-54.03 	-56.10264529
-53.26 	-52.73479654
-51.95 	-47.3471089
-50.48 	-42.71199843
-49.97 	-40.80102441
-48.59 	-38.22246269
-47.55 	-34.30451969
-46.05 	-31.17031013
-45.12 	-29.0348649
-44.33 	-26.87086381
-42.94 	-24.0490952
-42.04 	-20.50245242
-40.99 	-19.81134014
-38.49 	-12.77047516
-38.06 	-11.78302971
-35.29 	-6.411932283
-33.77 	-2.001287537
-31.31 	1.41815605
-30.05 	5.0018237
-26.90 	9.856130861
-24.99 	12.35273642
-23.75 	14.62061832
-21.78 	17.47512606
-20.90 	18.15624472
-19.32 	20.58509854
-18.11 	22.01417964
-17.27 	23.26346968
-16.61 	24.03934623
-15.32 	26.56220977
-13.96 	27.03586748
-12.25 	30.85343222
-9.95 	32.66615918
-7.83 	36.22548702
-6.09 	37.43202885
-4.76 	38.85686539
-3.43 	42.15170762
-2.30 	43.06717836
0.10 	44.95968796
0.67 	45.25890928
2.34 	47.13469675
3.47 	49.6101674
5.90 	51.46156634
7.51 	54.10951788
7.90 	55.36529309
10.81 	58.53912594
13.16 	59.95667856
14.48 	62.76847439
16.55 	63.62284657
17.88 	66.83756321
22.25 	71.1343304
25.82 	73.91349268
29.38 	76.1394668
31.85 	77.87197703
34.02 	79.99541042
37.26 	82.09590929
41.56 	83.1302335
42.87 	83.65835716
45.47 	84.01853021
47.56 	85.21748085
48.06 	82.60553459
49.30 	82.92267266
49.16 	81.76122413
49.82 	83.47661861
52.02 	82.16782657
52.09 	81.66854407
53.09 	81.61448939
53.74 	81.25683465
54.17 	81.00407002
54.17 	80.62407002
54.19 	80.31998778
54.21 	80.05590553
54.24 	79.85478212
54.35 	77.95732933
53.85 	56.85938388
48.30 	31.72659751
46.56 	26.51134935
45.66 	26.18480409
44.99 	23.33635969
39.81 	11.81167279
38.70 	10.18271422
36.52 	4.906558545
35.02 	2.0918875
33.69 	-0.342432089
32.97 	-1.51591523
31.11 	-4.657466169
29.26 	-8.476123908
26.87 	-11.73502992
26.20 	-13.9237799
23.49 	-16.59775802
20.70 	-21.18559141
20.06 	-23.09550456
16.26 	-27.05322215
15.40 	-28.98846578
12.43 	-32.39000315
11.42 	-34.16980298
7.37 	-38.30204264
6.08 	-40.75499752
2.65 	-43.25327124
1.34 	-46.12218165
-2.49 	-49.39922839
-4.38 	-52.81032305
-8.00 	-54.75497891
-9.62 	-56.74588123
-11.81 	-59.20596228
-15.03 	-63.46171771
-15.82 	-63.72618907
-20.16 	-68.83416974
-24.78 	-71.20496279
-25.98 	-73.76095717
-30.15 	-77.03783366
-35.10 	-80.60560465
-38.89 	-82.37902475
-44.18 	-82.70643111
-45.66 	-85.07480409
-46.78 	-82.34650101
-52.39 	-83.96733139
-52.45 	-82.43508847
-54.15 	-82.14815225
-54.19 	-81.67998778
-54.17 	-81.32407002
-54.22 	-81.09886439
-53.10 	-55.64744866
-51.60 	-47.18351797
-47.98 	-31.93184654
-46.35 	-29.01915772
-45.40 	-26.25779745
-44.40 	-22.65159885
-43.80 	-22.13386524
-42.49 	-19.46577672
-41.21 	-15.02652812
-38.91 	-10.51495212
-37.94 	-7.507462689
-36.87 	-6.220307219
-32.36 	3.346791936
-32.05 	3.788716012
-30.52 	5.792435895
-28.79 	9.125523577
-28.04 	11.13797873
-24.92 	15.13350327
-24.45 	16.27293994
-22.63 	17.46291999
-21.32 	20.02161852
-20.77 	22.01482001
-18.25 	24.31263213
-17.01 	27.51063258
-14.01 	29.6710268
-13.94 	30.07180375
-12.48 	31.15516179
-11.24 	34.3132335
-8.46 	37.17846701
-7.91 	38.23173832
-6.43 	38.9510943
-5.24 	42.26436726
-2.61 	44.01514633
-2.13 	45.35764761
-0.94 	46.1309333
1.73 	49.71360107
3.90 	51.35782364
5.64 	52.14438057
7.61 	55.55920391
8.44 	56.66559588
11.54 	59.78581722
12.64 	61.46233041
16.62 	64.02362163
17.41 	65.73807924
21.13 	67.63200327
22.10 	69.74982338
24.61 	70.90452827
28.13 	74.18871646
33.47 	78.18233819
37.48 	80.09111903
42.44 	81.8109632
49.50 	80.73188371
50.30 	77.91871449
50.00 	79.73990548
51.40 	78.74432123
52.60 	78.02948062
52.61 	77.48244007
52.61 	76.96244007
53.12 	77.0133672
53.52 	76.89173489
53.55 	76.59061223
54.02 	77.23968636
53.98 	76.91785057
54.00 	76.16376847
54.02 	75.20968636
53.30 	49.04663337
52.18 	37.7951806
48.13 	21.57626147
45.06 	13.36709333
42.37 	7.27022414
40.60 	4.775776328
40.43 	2.725401052
38.65 	0.747895501
36.43 	-3.840120175
33.66 	-8.961326986
32.36 	-11.21679194
30.06 	-14.85885796
29.54 	-16.21307937
27.06 	-20.26866946
25.42 	-21.75517047
20.08 	-29.39956969
18.55 	-31.19360256
14.03 	-36.28509054
12.95 	-38.43565406
8.00 	-42.62502109
7.02 	-44.36594437
3.97 	-46.44139516
-5.33 	-56.20235106
-8.29 	-61.07106749
-15.65 	-66.32573376
-16.82 	-67.56297866
-20.66 	-69.60253918
-24.45 	-72.79706006
-25.33 	-73.15812994
-28.62 	-75.4840542
-29.17 	-76.08718287
-32.41 	-78.90803433
-35.75 	-80.17830087
-38.73 	-82.02160542
-39.94 	-82.45019732
-43.13 	-83.67538347
-45.09 	-81.94597913
-54.10 	-82.99335775
-54.13 	-81.55223446
-54.20 	-80.82294666
-54.15 	-80.38815225
-54.22 	-80.06886439
-54.20 	-79.75294666
-54.24 	-79.55478212
-54.24 	-79.17478212
-54.24 	-78.86478212
-54.39 	-74.42916457
-52.34 	-50.57253372
-46.55 	-26.52838788
-45.61 	-22.48999528
-42.28 	-12.30355943
-36.67 	-0.181022634
-33.05 	5.622194306
-30.80 	9.979398511
-29.91 	10.58334434
-23.75 	19.92061832
-21.97 	24.23874965
-19.92 	26.6470488
-17.75 	28.7310172
-17.20 	29.82424423
-14.86 	31.448739
-13.15 	34.79628965
-9.86 	37.76287536
-8.34 	40.2240897
-5.83 	43.08921442
-2.95 	47.15420816
-1.38 	49.06030649
1.15 	52.34141133
2.92 	53.56688554
4.23 	54.58579206
7.78 	56.73967003
8.83 	58.54136909
10.64 	60.24866301
14.15 	63.35052697
18.82 	67.04652309
26.13 	72.69545471
32.50 	75.75472148
33.45 	72.80640816
36.03 	76.74130533
36.91 	73.72216402
40.15 	74.99242829
40.24 	73.77909834
42.06 	74.48837807
43.23 	77.07500845
44.06 	74.53088445
45.54 	74.07926282
45.70 	73.26665108
45.73 	72.37553629
46.47 	73.90469597
46.56 	72.59134935
46.59 	72.08023376
47.61 	72.10228659
51.61 	47.68647777
51.62 	46.79943757
51.62 	41.45943757
51.57 	37.03463855
51.57 	36.92463855
51.57 	36.89463855
51.57 	36.58463855
51.57 	36.54463855
51.57 	36.51463855
51.57 	36.41463855
51.57 	36.34463855
51.56 	36.30167873
51.57 	36.27463855
51.57 	36.30463855
51.57 	36.41463855
51.57 	36.34463855
51.56 	36.30167873
51.57 	36.17463855
51.57 	36.13463855
51.59 	36.11055816
51.59 	35.87055816
51.59 	35.66055816
51.59 	35.59055816
51.61 	35.38647777
51.62 	35.31943757
51.66 	39.74127672
51.69 	41.75015605
51.75 	45.07791461
51.90 	46.46231046
52.61 	50.50244007
53.19 	52.22408196
53.76 	51.15275273
53.93 	50.30305576
54.36 	51.19028815
55.55 	54.2623608
55.86 	52.04406853
57.02 	52.97720057
73.10 	20.3
